generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.51,8.7200,8.5295,43,50,459
2,324.00,343.43,9.1429,8.4877,42,50,809
3,294.00,362.79,9.3743,8.8793,48,50,3796
4,339.00,401.64,9.7400,9.0479,47,50,6701
5,360.00,405.66,9.5686,8.8983,44,50,8273
6,364.00,428.23,9.7914,9.0941,40,50,9560
7,410.00,448.27,10.1771,9.2537,33,50,10771
8,425.00,460.22,10.1086,9.5149,32,50,11901
9,441.00,475.00,10.3971,9.5333,41,50,12998
10,452.00,478.24,9.9543,9.3766,29,50,14010
11,452.00,483.11,10.1543,9.3287,35,50,14975
12,464.00,505.84,10.5171,9.6919,32,50,15880
13,467.00,495.44,10.2886,9.4521,34,50,16724
14,461.00,498.62,10.4571,9.3960,26,50,17582
15,468.00,494.23,10.3400,9.3255,31,50,18492
16,474.00,504.81,10.6486,9.7297,42,50,19356
17,484.00,510.05,10.4771,9.8089,38,50,20152
18,482.00,511.31,11.0514,9.8564,48,50,20929
19,491.00,514.86,10.4314,9.8913,49,50,21708
20,488.00,511.58,10.6143,10.0067,43,50,22476
21,484.00,510.31,10.5657,9.9075,35,50,23237
22,500.00,512.06,10.3857,9.9141,16,50,24028
23,500.00,519.75,10.4629,9.8418,8,50,24822
24,488.00,517.31,10.3486,9.9923,13,50,25603
25,487.00,525.11,10.6657,10.1210,27,50,26397
26,494.00,521.84,10.5486,10.1616,32,50,27171
27,493.00,511.14,10.5257,9.9535,37,50,27928
28,477.00,508.38,10.5200,10.0545,45,50,28727
29,487.00,511.81,10.7829,10.0002,47,50,29528
30,488.00,507.32,10.6029,10.1433,38,50,30374
31,487.00,517.32,10.8029,10.1541,37,50,31212
32,491.00,513.75,10.7057,10.2621,44,50,32066
33,486.00,509.55,10.9743,10.1887,42,50,32924
34,488.00,510.17,10.5543,9.8653,35,50,33747
35,478.00,518.45,10.7714,10.2891,38,50,34573
36,500.00,524.45,11.0514,10.3147,29,50,35415
37,499.00,521.79,10.6686,10.1474,33,50,36285
38,495.00,518.33,10.6057,10.2271,39,50,37148
39,481.00,507.61,11.0514,10.2075,41,50,38076
40,493.00,523.44,11.0114,10.4645,36,50,39008
41,492.00,521.53,10.8943,10.3818,30,50,39945
42,491.00,517.38,10.9143,10.3454,34,50,40829
43,491.00,514.69,10.9486,10.2074,35,50,41689
44,502.00,520.13,10.9457,10.1186,16,50,42576
45,497.00,511.72,10.7771,10.4035,18,50,43504
46,492.00,507.08,11.0086,10.3074,36,50,44436
47,489.00,506.95,10.8943,10.2745,42,50,45369
48,492.00,519.80,10.9514,10.3985,44,50,46257
49,502.00,520.61,11.1143,10.4033,33,50,47111
50,479.00,509.20,11.0543,10.3636,45,50,47977
51,490.00,515.67,10.8800,10.3710,43,50,48814
