generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.51,8.7200,8.5295,43,50,360
2,295.00,303.23,8.9200,8.4140,44,50,655
3,294.00,305.38,9.5286,8.8667,50,50,2153
4,299.00,311.64,9.7114,9.1729,50,50,3513
5,306.00,322.56,10.0371,9.4494,50,50,4710
6,313.00,328.62,10.0743,9.6603,50,50,5895
7,318.00,334.46,10.3057,9.7510,50,50,7062
8,323.00,339.78,10.6457,10.0235,50,50,8209
9,327.00,351.84,10.7543,10.2780,50,50,9336
10,330.00,348.42,10.9057,10.2122,50,50,10450
11,334.00,351.98,10.9286,10.1149,50,50,11582
12,336.00,360.56,10.9571,10.2661,50,50,12775
13,339.00,355.34,10.9657,10.2492,50,50,14030
14,342.00,352.56,11.0943,10.3710,50,50,15176
15,346.00,358.22,11.2171,10.4451,50,50,16190
16,350.00,365.62,11.0743,10.7414,50,50,17324
17,347.00,360.76,11.2000,10.7093,50,50,18306
18,351.00,365.04,11.4229,10.9034,50,50,19310
19,353.00,366.36,11.4857,11.0425,50,50,20258
20,353.00,370.54,11.6857,11.1754,50,50,21197
21,355.00,363.12,11.8229,11.3722,50,50,22154
22,352.00,365.64,12.1257,11.4451,50,50,23061
23,355.00,369.10,11.9686,11.4716,50,50,23956
24,356.00,373.39,11.9743,11.3963,49,50,24822
25,358.00,372.55,12.0343,11.4587,47,50,25676
26,357.00,377.04,11.9486,11.5326,48,50,26536
27,359.00,377.00,12.0829,11.4909,50,50,27380
28,361.00,373.72,11.9914,11.5935,50,50,28246
29,361.00,381.94,12.2143,11.7642,50,50,29099
30,359.00,377.26,12.2143,11.6889,50,50,30007
31,364.00,381.58,12.3571,11.7098,50,50,30873
32,365.00,381.80,12.2257,11.6018,50,50,31732
33,367.00,383.56,12.2486,11.6323,50,50,32595
34,367.00,395.50,12.2714,11.9023,50,50,33454
35,367.00,396.68,12.4714,11.9371,50,50,34359
36,369.00,391.60,12.4714,11.8385,50,50,35269
37,369.00,397.10,12.4829,11.8858,50,50,36156
38,365.00,396.44,12.5229,12.0122,50,50,37179
39,360.00,381.74,12.4029,11.7763,50,50,38174
40,361.00,389.14,12.2571,11.8286,49,50,39185
41,365.00,393.08,12.2829,11.9403,50,50,40129
42,368.00,390.98,12.2800,11.8391,50,50,41076
43,368.00,382.56,12.2686,11.7319,50,50,42090
44,365.00,378.38,12.3086,11.9025,50,50,43121
45,365.00,377.72,12.3771,11.8540,50,50,44122
46,366.00,385.30,12.4171,11.9323,50,50,45114
47,369.00,388.62,12.3543,12.0139,50,50,46116
48,366.00,385.70,12.4314,11.9483,50,50,47056
49,368.00,383.10,12.4771,11.6633,50,50,47975
50,369.00,383.40,12.3600,11.7472,50,50,48848
51,370.00,388.82,12.3629,11.9127,50,50,49715
