generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,306.07,8.9000,8.5140,46,50,463
2,295.00,315.86,9.1429,8.5083,49,50,982
3,295.00,304.68,9.5429,8.9385,50,50,3523
4,298.00,311.82,10.1343,9.3502,50,50,5374
5,302.00,315.62,10.1371,9.4928,50,50,7104
6,305.00,320.92,10.1571,9.5701,50,50,8627
7,307.00,319.86,10.3400,9.6794,50,50,10123
8,310.00,327.30,10.4143,9.7330,50,50,11594
9,316.00,338.14,10.5086,9.9829,50,50,12922
10,317.00,343.98,10.7571,10.1183,50,50,14076
11,322.00,355.76,10.7543,10.2401,50,50,15183
12,329.00,347.04,10.7143,10.0743,50,50,16299
13,333.00,354.96,10.8171,10.2531,50,50,17501
14,338.00,354.30,10.8086,10.2062,50,50,18547
15,339.00,357.78,10.9314,10.3885,50,50,19564
16,344.00,359.74,10.8857,10.5219,50,50,20561
17,341.00,357.64,11.0857,10.5730,50,50,21528
18,340.00,360.64,11.3886,10.6101,50,50,22461
19,344.00,368.36,11.3086,10.8217,50,50,23392
20,348.00,370.80,11.1743,10.8027,50,50,24312
21,347.00,372.26,11.3714,10.8320,50,50,25271
22,348.00,373.12,11.4543,10.9149,50,50,26260
23,351.00,379.50,11.4829,11.0519,50,50,27231
24,355.00,381.12,11.3714,11.0166,50,50,28196
25,354.00,380.90,11.6629,11.0810,50,50,29163
26,356.00,370.42,11.6029,10.8395,50,50,30135
27,355.00,372.02,11.8114,11.0029,50,50,31116
28,357.00,380.40,11.8000,11.2477,50,50,32070
29,361.00,384.24,11.6343,11.0765,50,50,33062
30,361.00,381.24,11.6257,11.1077,50,50,34061
31,359.00,382.10,11.6543,11.2247,50,50,35078
32,358.00,376.70,11.7514,11.0907,50,50,36161
33,361.00,381.88,12.0800,11.3195,50,50,37297
34,358.00,383.14,11.9714,11.4230,50,50,38788
35,357.00,373.20,11.8943,11.1725,49,50,40234
36,358.00,374.04,12.2514,11.3885,49,50,41652
37,362.00,385.88,11.9629,11.6046,48,50,42959
38,361.00,380.26,12.0343,11.6400,50,50,44162
39,361.00,378.34,11.9743,11.6143,50,50,45529
40,362.00,377.32,11.9543,11.4311,47,50,46787
41,365.00,377.16,11.9257,11.5356,49,50,48048
42,364.00,375.52,12.0371,11.5997,46,50,49251
43,365.00,375.06,11.9657,11.4863,50,50,50443
44,367.00,379.38,11.9057,11.6033,50,50,51636
45,365.00,383.76,11.9657,11.7489,50,50,52758
46,366.00,383.30,12.1286,11.7362,50,50,53779
47,364.00,382.96,12.2171,11.8394,50,50,54755
48,360.00,386.80,12.3257,11.8291,50,50,55725
49,368.00,390.92,12.3743,11.8423,50,50,56662
50,368.00,390.72,12.3771,11.8375,50,50,57592
51,372.00,393.50,12.1771,11.8488,50,50,58475
