generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.13,8.7600,8.5330,40,50,376
2,296.00,305.31,8.8571,8.4426,39,50,707
3,294.00,303.24,9.5629,9.0933,25,50,1920
4,297.00,308.17,9.9486,9.4921,36,50,3151
5,298.00,313.22,10.2743,9.6444,41,50,4279
6,298.00,313.95,10.5714,9.6819,38,50,5451
7,303.00,322.12,10.5286,9.8570,49,50,6690
8,310.00,341.82,11.0314,10.4785,50,50,7864
9,315.00,334.98,11.1914,10.5461,50,50,9034
10,318.00,341.76,11.4086,10.7125,50,50,10236
11,324.00,344.80,11.4914,10.8649,50,50,11396
12,326.00,342.86,11.4886,10.8890,50,50,12556
13,329.00,340.48,11.5143,10.7927,50,50,13649
14,331.00,347.22,11.3743,10.8217,50,50,14728
15,335.00,351.50,11.4200,10.9295,50,50,15735
16,338.00,359.62,11.5686,10.9847,50,50,16874
17,337.00,361.70,11.6771,10.9815,50,50,17947
18,341.00,361.04,11.6657,11.0101,50,50,18913
19,344.00,368.36,11.7057,11.2016,50,50,19795
20,346.00,365.48,11.6486,11.1529,50,50,20660
21,348.00,376.20,11.8000,11.4217,50,50,21486
22,349.00,376.24,11.9114,11.3297,50,50,22292
23,351.00,378.42,11.9971,11.5114,50,50,23088
24,351.00,376.70,12.0486,11.5275,50,50,23859
25,360.00,374.30,11.9686,11.4260,50,50,24645
26,359.00,374.70,11.9600,11.4344,50,50,25422
27,360.00,376.54,11.9229,11.4997,50,50,26213
28,362.00,377.16,11.9200,11.5738,50,50,27010
29,364.00,386.72,12.1143,11.6518,50,50,27768
30,363.00,384.82,12.0857,11.5703,50,50,28520
31,366.00,391.32,12.0914,11.6346,50,50,29279
32,367.00,378.42,12.0914,11.6162,50,50,30048
33,368.00,378.80,12.3229,11.7475,50,50,30793
34,371.00,386.64,12.2800,11.8492,50,50,31552
35,368.00,390.64,12.3657,11.9003,50,50,32326
36,369.00,389.48,12.4257,12.0422,50,50,33072
37,371.00,394.84,12.5486,12.0798,50,50,33820
38,375.00,400.62,12.8343,12.1483,50,50,34567
39,373.00,396.68,12.7029,12.0469,50,50,35309
40,373.00,399.80,12.5743,12.1538,50,50,36032
41,373.00,397.26,12.5200,12.1186,50,50,36752
42,375.00,394.86,12.6086,12.1213,50,50,37445
43,373.00,398.22,12.5543,12.1662,49,50,38139
44,374.00,397.46,12.6000,12.0180,50,50,38848
45,377.00,402.27,12.4114,12.0446,48,50,39578
46,373.00,394.59,12.4457,11.9944,44,50,40343
47,372.00,385.43,12.4371,12.0222,47,50,41140
48,369.00,378.92,12.4114,11.9634,50,50,41967
49,367.00,384.30,12.3686,11.9373,50,50,42776
50,371.00,387.28,12.6314,12.1033,50,50,43577
51,374.00,390.14,12.6857,12.1001,50,50,44371
