generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.74,8.8457,8.5136,42,50,280
2,295.00,310.51,8.8629,8.4909,41,50,546
3,294.00,301.38,9.1257,8.7793,50,50,2129
4,297.00,306.66,9.5600,8.9823,50,50,3341
5,302.00,316.38,9.9714,9.2725,50,50,4525
6,305.00,313.16,10.1771,9.4825,50,50,6002
7,308.00,321.52,10.3943,9.8730,50,50,7385
8,310.00,326.42,10.7371,9.9850,50,50,8716
9,314.00,336.88,10.8486,10.2826,50,50,9887
10,319.00,334.64,10.8257,10.2702,50,50,11147
11,322.00,336.06,11.1457,10.4056,50,50,12293
12,327.00,341.42,11.0971,10.5485,50,50,13474
13,327.00,342.14,11.1829,10.6689,50,50,14545
14,332.00,349.66,11.2857,10.6593,50,50,15596
15,334.00,350.24,11.2800,10.7720,50,50,16770
16,335.00,345.00,11.2229,10.3404,50,50,17880
17,337.00,346.80,11.2200,10.4522,50,50,19005
18,341.00,350.50,11.4143,10.6790,50,50,20064
19,345.00,354.56,11.3457,10.9565,50,50,21500
20,345.00,356.56,11.4629,10.8812,50,50,22837
21,344.00,356.32,11.7257,11.0280,50,50,24113
22,347.00,367.44,12.0400,11.3532,50,50,25228
23,350.00,374.56,12.0686,11.3901,50,50,26406
24,347.00,373.84,12.0371,11.3887,50,50,27450
25,349.00,368.02,12.2429,11.0222,50,50,28648
26,351.00,379.16,12.3143,11.4137,50,50,29871
27,346.00,383.20,12.2086,11.3656,50,50,31033
28,350.00,383.88,12.5143,11.4419,50,50,32193
29,352.00,380.98,12.3971,11.3759,50,50,33430
30,354.00,380.98,12.1886,11.3969,50,50,34592
31,355.00,379.20,12.2714,11.4610,50,50,35763
32,358.00,381.26,12.2057,11.4894,50,50,36893
33,360.00,384.42,12.2314,11.5403,50,50,38129
34,356.00,380.94,12.1714,11.3673,50,50,39557
35,355.00,391.06,12.1829,11.5042,50,50,40717
36,358.00,381.22,12.1200,11.3879,50,50,41908
37,354.00,382.20,12.1829,11.3733,50,50,43058
38,357.00,380.98,12.0429,11.3808,50,50,44126
39,360.00,383.80,12.2257,11.4678,50,50,45329
40,360.00,386.64,12.1543,11.4741,50,50,46564
41,357.00,386.76,12.1914,11.4546,50,50,47757
42,358.00,389.32,12.3886,11.5693,50,50,48951
43,365.00,381.83,12.1771,11.4702,47,50,50246
44,367.00,384.34,12.1857,11.7109,50,50,51374
45,368.00,380.04,12.0657,11.6502,50,50,52472
46,365.00,376.48,12.2257,11.7971,50,50,53673
47,365.00,377.58,12.3229,11.8665,50,50,54755
48,365.00,377.76,12.3571,11.9596,50,50,55858
49,364.00,381.66,12.5743,12.0953,50,50,56928
50,361.00,384.90,12.5800,12.0756,50,50,58028
51,367.00,391.42,12.7171,12.2047,50,50,59099
