generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.55,8.6029,8.5102,42,50,497
2,295.00,302.68,9.0943,8.4312,44,50,961
3,294.00,303.84,9.5229,8.8955,50,50,2951
4,297.00,309.70,9.6400,9.1830,50,50,4702
5,302.00,315.34,10.1914,9.5772,50,50,6196
6,306.00,321.24,10.6686,9.7973,50,50,7648
7,311.00,326.00,10.6400,9.9120,50,50,9024
8,314.00,332.34,10.7800,10.0322,50,50,10365
9,315.00,339.26,10.9486,10.3279,50,50,11551
10,317.00,335.54,11.0429,10.2576,50,50,12636
11,322.00,344.22,11.1457,10.4941,50,50,13704
12,324.00,339.50,11.1343,10.4634,50,50,14723
13,327.00,338.68,11.0971,10.5559,50,50,15716
14,329.00,341.32,11.4257,10.6729,50,50,16692
15,332.00,344.60,11.4800,10.7441,50,50,17682
16,336.00,348.64,11.5571,10.9059,50,50,18646
17,339.00,352.73,11.8600,10.9948,48,50,19635
18,341.00,355.57,11.6829,11.0491,46,50,20642
19,341.00,357.40,11.6400,10.9297,50,50,21713
20,345.00,358.35,11.5514,10.8535,46,50,22665
21,348.00,361.20,11.4886,11.0099,50,50,23551
22,351.00,365.86,11.5171,11.0245,50,50,24444
23,351.00,365.72,11.5029,11.0675,50,50,25318
24,354.00,361.68,11.8886,10.9622,50,50,26189
25,352.00,365.34,11.6886,11.1682,50,50,27043
26,354.00,366.28,11.6914,11.3608,50,50,27938
27,356.00,369.24,11.6914,11.3939,50,50,28819
28,355.00,365.46,11.8657,11.4802,50,50,29695
29,357.00,367.96,11.8629,11.4773,50,50,30529
30,361.00,372.80,11.9371,11.4882,50,50,31363
31,357.00,367.58,12.1143,11.6866,50,50,32236
32,357.00,374.88,12.1543,11.6706,50,50,33134
33,357.00,375.04,12.1114,11.7155,50,50,34192
34,362.00,370.44,12.2286,11.6638,50,50,35289
35,360.00,371.66,12.1257,11.8102,50,50,36170
36,360.00,374.40,12.3371,11.7709,50,50,37024
37,363.00,381.68,12.4200,11.8062,50,50,37888
38,365.00,379.32,12.3914,11.7238,50,50,38779
39,365.00,386.02,12.4171,11.8633,50,50,39710
40,364.00,391.92,12.4343,11.9101,50,50,40587
41,368.00,397.54,12.3543,11.9587,50,50,41424
42,369.00,404.64,12.2971,11.9918,50,50,42260
43,369.00,396.30,12.2229,11.7708,50,50,43106
44,365.00,399.46,12.4543,11.8794,50,50,43989
45,365.00,387.84,12.3286,11.6699,50,50,44925
46,366.00,385.14,12.4886,11.6846,50,50,45861
47,364.00,390.96,12.2743,11.6954,50,50,46825
48,365.00,384.00,12.2857,11.5561,50,50,47931
49,364.00,386.08,12.2514,11.7703,50,50,48966
50,366.00,384.74,12.1886,11.7036,47,50,49968
51,367.00,387.29,12.3371,11.7883,49,50,50928
