dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,22,V,V,V,V,V,V,V,V,V,22,V,V,V,V,V,V,V,V,82,V,83,V,V,252,64,144,263,247,280,179,231,113,83,144,113,144
1,2,8.5,22,22,22,V,V,V,V,V,V,V,V,V,22,V,V,V,V,V,V,V,V,82,V,83,V,V,252,64,144,263,247,280,179,231,113,83,144,113,144
1,3,9.0,22,22,22,V,V,V,V,V,V,V,V,V,22,V,V,V,V,V,V,V,V,82,V,83,V,V,252,64,144,263,247,280,179,231,113,83,144,113,144
1,4,9.5,22,22,22,V,V,V,V,V,V,V,V,V,22,V,V,V,V,V,V,V,V,82,V,83,V,V,252,64,144,263,247,280,179,231,113,83,144,113,144
1,5,10.0,22,22,22,V,V,V,V,V,V,V,V,V,22,V,V,V,V,V,V,V,V,82,V,83,V,V,252,64,144,263,247,280,179,231,113,83,144,113,144
1,6,10.5,22,22,22,V,V,V,V,V,V,V,V,V,22,V,V,V,V,V,V,V,V,82,V,83,V,V,252,64,144,263,247,280,179,231,113,83,144,113,144
1,7,11.0,95,V,V,V,95,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,95,82,V,83,V,V,252,64,144,263,247,280,179,231,113,83,144,113,144
1,8,11.5,95,V,V,V,95,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,95,82,V,83,V,V,252,64,V,263,247,280,179,231,113,83,V,113,V
1,9,12.0,95,V,V,V,95,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,95,V,V,V,285,V,V,V,147,V,149,57,105,195,115,285,195,147,147
1,10,12.5,95,V,V,V,95,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,95,V,V,V,285,V,V,V,147,V,149,57,105,195,115,285,195,147,147
1,11,13.0,95,V,V,V,95,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,95,V,V,V,285,V,V,V,147,V,149,57,105,195,115,285,195,147,147
1,12,13.5,95,V,V,V,95,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,95,V,V,V,285,V,V,V,147,V,149,57,105,195,115,285,195,147,147
1,13,14.0,52,V,V,V,52,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,285,V,V,V,147,V,149,57,105,195,52,285,195,147,147
1,14,14.5,52,V,V,V,52,V,V,V,V,V,V,V,181,V,V,V,V,V,V,V,V,V,V,V,285,V,V,V,147,V,149,57,105,195,52,285,195,147,147
1,15,15.0,52,267,V,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,147,V,V,V,105,195,52,267,195,147,147
1,16,15.5,52,267,V,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,147,V,V,V,105,195,52,267,195,147,147
1,17,16.0,52,267,V,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,52,267,210,133,246
1,18,16.5,52,267,V,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,52,267,210,133,246
1,19,17.0,52,267,V,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,52,267,210,133,246
1,20,17.5,52,267,V,V,52,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,52,267,210,133,246
1,21,18.0,V,267,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,V,267,210,133,246
1,22,18.5,V,267,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,V,267,210,133,246
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,V,V,V,133,246
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,67,246,V,V,V,V,V,67,V,V,V,116,246,V,V,V,133,246
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,1,8.0,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,136,V,V,12,V,V,V,V,V,187,77,V,V,193,V,221,V,187,157,V,193,42,219,36
2,2,8.5,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,136,V,V,12,V,V,V,V,V,187,77,V,V,193,V,221,V,187,157,V,193,42,219,36
2,3,9.0,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,136,V,V,12,V,V,V,V,V,187,77,V,V,193,V,221,V,187,157,V,193,42,219,36
2,4,9.5,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,136,V,V,12,V,V,V,V,V,187,77,V,V,193,V,221,V,187,157,V,193,42,219,36
2,5,10.0,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,136,V,V,12,V,V,V,V,V,187,77,V,V,193,V,221,V,187,157,V,193,42,219,36
2,6,10.5,97,97,V,V,V,V,V,V,V,V,V,V,V,V,V,136,V,V,12,V,V,V,V,V,187,77,V,V,193,V,221,V,187,157,V,193,42,219,36
