generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.64,8.7543,8.4905,39,50,378
2,295.00,308.74,9.0800,8.4984,42,50,779
3,294.00,304.19,9.7829,9.1653,31,50,2509
4,299.00,308.77,9.6343,9.2961,22,50,3464
5,306.00,316.24,10.0914,9.5770,38,50,4298
6,307.00,326.56,10.8200,9.9080,48,50,5133
7,313.00,340.08,10.6571,10.1695,50,50,5872
8,320.00,338.28,10.5943,10.0907,50,50,6636
9,325.00,340.90,10.7343,10.0475,50,50,7397
10,330.00,341.34,10.7314,10.0707,50,50,8192
11,333.00,342.76,10.8686,10.2817,50,50,8987
12,335.00,350.28,11.0000,10.3296,50,50,9777
13,337.00,351.76,10.8143,10.2305,50,50,10583
14,339.00,356.10,10.9429,10.2545,50,50,11394
15,340.00,359.82,11.0343,10.3195,50,50,12176
16,346.00,362.00,10.9657,10.3491,50,50,12949
17,348.00,358.74,11.1600,10.4867,50,50,13696
18,351.00,367.08,11.2686,10.7770,50,50,14477
19,352.00,368.34,11.4457,10.8634,50,50,15296
20,352.00,375.60,11.5486,10.7899,50,50,16101
21,356.00,371.88,11.4686,10.7929,49,50,16883
22,356.00,370.42,11.6543,10.8467,50,50,17691
23,357.00,369.50,11.6057,10.8855,50,50,18531
24,358.00,369.10,11.5257,10.8216,49,50,19399
25,357.00,369.88,11.6543,10.8254,50,50,20280
26,360.00,372.70,11.8286,11.1798,50,50,21182
27,361.00,373.74,11.7371,11.1390,50,50,22093
28,359.00,373.08,11.9429,11.0587,50,50,23000
29,358.00,378.72,12.0114,11.4366,50,50,23898
30,363.00,377.54,12.0000,11.4142,50,50,24786
31,361.00,377.42,11.9257,11.2793,50,50,25643
32,364.00,384.10,12.2857,11.6161,50,50,26471
33,368.00,386.52,12.2400,11.6181,50,50,27265
34,368.00,394.61,12.3600,11.6718,49,50,28059
35,369.00,394.98,12.2714,11.5776,46,50,28861
36,367.00,397.14,12.3829,11.6377,50,50,29653
37,369.00,389.66,12.1829,11.5903,50,50,30454
38,371.00,390.74,12.2943,11.5888,50,50,31241
39,373.00,399.78,12.4029,11.7653,50,50,32034
40,373.00,399.27,12.3343,11.6482,49,50,32816
41,373.00,404.72,12.5429,11.8283,50,50,33621
42,375.00,416.44,12.5257,11.9122,50,50,34400
43,372.00,406.57,12.4171,11.8375,47,50,35150
44,378.00,392.78,12.2400,11.4560,41,50,35938
45,376.00,396.76,12.3600,11.5833,38,50,36755
46,378.00,402.30,12.5143,11.6576,40,50,37555
47,378.00,401.22,12.4400,11.7266,46,50,38366
48,379.00,404.16,12.3543,11.7768,38,50,39181
49,380.00,394.73,12.2743,11.5067,40,50,39999
50,382.00,397.13,12.2543,11.6207,32,50,40823
51,380.00,398.47,12.3486,11.7691,15,50,41752
