generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.83,8.8971,8.5466,42,50,307
2,295.00,308.53,9.2086,8.5736,47,50,578
3,294.00,304.56,9.5629,9.0741,50,50,1723
4,296.00,307.00,10.0486,9.3075,50,50,2683
5,301.00,318.38,10.2657,9.7353,50,50,3509
6,302.00,320.70,10.5286,9.7834,50,50,4391
7,308.00,326.50,10.4114,9.9913,50,50,5230
8,310.00,335.36,10.7171,10.1258,50,50,6206
9,318.00,340.58,10.8514,10.1501,50,50,7120
10,320.00,341.52,10.8029,10.1293,50,50,8050
11,323.00,345.98,11.0800,10.2285,50,50,9045
12,326.00,353.74,10.9571,10.4359,50,50,10048
13,332.00,355.08,11.2086,10.6013,50,50,11044
14,339.00,364.80,11.1571,10.6758,50,50,12167
15,341.00,364.14,11.3429,10.8151,50,50,13188
16,344.00,371.38,11.5543,10.9698,50,50,14099
17,347.00,379.06,11.6343,10.9945,50,50,15004
18,349.00,379.00,11.5429,11.0183,50,50,15898
19,351.00,372.82,11.4886,10.9462,50,50,16800
20,353.00,369.52,11.4686,10.8845,50,50,17733
21,352.00,369.72,11.4114,10.8578,50,50,18651
22,354.00,376.12,11.5229,10.9990,50,50,19559
23,356.00,374.50,11.5543,10.9414,50,50,20474
24,355.00,368.68,11.5914,10.9687,50,50,21352
25,358.00,375.62,11.6314,11.0257,50,50,22197
26,358.00,379.00,11.5371,11.0127,50,50,23018
27,359.00,376.32,11.4657,10.9874,50,50,23843
28,358.00,370.48,11.5771,10.9757,50,50,24695
29,358.00,370.88,11.6257,11.1212,50,50,25522
30,358.00,384.74,11.9029,11.3988,50,50,26371
31,363.00,385.20,11.8600,11.4339,50,50,27201
32,362.00,383.96,12.0286,11.4183,50,50,28029
33,362.00,383.96,11.8114,11.3831,50,50,28844
34,362.00,386.98,11.9629,11.3882,50,50,29638
35,364.00,385.70,12.0229,11.4361,50,50,30458
36,359.00,380.18,11.9143,11.4771,50,50,31299
37,362.00,386.36,11.9857,11.6453,50,50,32143
38,366.00,382.50,11.9543,11.6113,50,50,32955
39,366.00,378.94,12.0286,11.5281,50,50,33764
40,368.00,380.50,11.9457,11.4657,50,50,34609
41,368.00,379.46,12.0086,11.4415,50,50,35445
42,368.00,379.70,11.9029,11.3513,50,50,36285
43,373.00,385.38,11.9657,11.5113,50,50,37124
44,370.00,384.10,11.8657,11.4164,50,50,37955
45,369.00,382.12,11.8971,11.5139,50,50,38800
46,369.00,381.94,12.1086,11.6214,50,50,39627
47,368.00,377.52,12.1343,11.4661,50,50,40500
48,367.00,380.18,12.1086,11.5859,50,50,41313
49,366.00,382.24,12.3029,11.6591,50,50,42129
50,367.00,386.60,12.2771,11.5741,50,50,42944
51,368.00,387.90,12.4400,11.5155,50,50,43758
