generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.47,9.973173,8.5333,7.7960,277.000000,284.468354,9.973173,-8.533333,-7.795964,0.188036,79,100,598
2,277.00,286.15,9.338228,8.7072,7.9054,277.000000,286.150000,9.338228,-8.707246,-7.905435,0.247941,80,100,1076
3,277.00,286.05,9.580035,10.0725,9.3673,277.000000,286.050847,9.580035,-10.072464,-9.367281,0.381227,59,100,1734
4,277.00,287.28,9.170837,10.5188,10.0397,277.000000,287.280488,9.170837,-10.518841,-10.039731,0.286752,82,100,2057
5,277.00,288.24,8.290031,10.9014,10.5224,277.000000,288.243243,8.290031,-10.901449,-10.522444,0.273182,74,100,2445
6,277.00,285.71,9.038684,11.6696,10.8807,277.000000,285.705882,9.038684,-11.669565,-10.880705,0.360158,51,100,2828
7,277.00,292.79,16.678242,11.8696,11.3663,277.000000,292.793651,16.678242,-11.869565,-11.366276,0.367663,63,100,3218
8,277.00,281.89,5.112319,11.8667,11.3390,277.000000,281.888889,5.112319,-11.866667,-11.339023,0.238931,54,100,3712
9,277.00,281.43,3.533128,12.1681,11.6324,277.000000,281.428571,3.533128,-12.168116,-11.632436,0.225882,42,100,4210
10,277.00,284.52,5.226851,12.3710,11.8713,277.000000,284.521127,5.226851,-12.371014,-11.871321,0.310533,71,100,4728
11,277.00,285.79,6.505984,12.5043,12.0655,277.000000,285.786667,6.505984,-12.504348,-12.065469,0.320703,75,100,5269
12,277.00,282.61,4.876905,12.6232,12.0419,277.000000,282.606061,4.876905,-12.623188,-12.041897,0.284110,66,100,5814
13,277.00,283.03,5.997027,12.6986,12.1922,277.000000,283.034483,5.997027,-12.698551,-12.192154,0.378665,58,100,6404
14,277.00,284.71,4.805515,12.8087,12.4911,277.000000,284.714286,4.805515,-12.808696,-12.491051,0.261361,63,100,7047
15,277.00,283.50,5.294694,12.8377,12.5052,277.000000,283.500000,5.294694,-12.837681,-12.505210,0.258118,74,100,7768
16,277.00,284.19,4.956406,12.9420,12.6554,277.000000,284.191781,4.956406,-12.942029,-12.655430,0.256090,73,100,8527
17,277.00,283.42,5.247835,13.0058,12.6912,277.000000,283.422535,5.247835,-13.005797,-12.691202,0.221184,71,100,9289
18,277.00,283.87,5.724771,13.0000,12.7650,277.000000,283.865672,5.724771,-13.000000,-12.765001,0.175164,67,100,10072
19,277.00,287.83,10.633267,13.1710,12.8662,277.000000,287.831579,10.633267,-13.171014,-12.866178,0.209896,95,100,10863
20,277.00,291.49,13.785637,13.2029,12.9341,277.000000,291.494845,13.785637,-13.202899,-12.934051,0.223946,97,100,11670
21,277.00,282.81,4.805931,13.3333,12.9252,277.000000,282.813187,4.805931,-13.333333,-12.925243,0.212578,91,100,12489
22,277.00,284.78,5.456516,13.4058,13.0367,277.000000,284.776471,5.456516,-13.405797,-13.036726,0.223325,85,100,13309
23,277.00,284.88,5.909331,13.4000,13.0716,277.000000,284.881579,5.909331,-13.400000,-13.071625,0.248091,76,100,14127
24,277.00,286.22,6.404420,13.4232,13.1675,277.000000,286.217949,6.404420,-13.423188,-13.167521,0.184357,78,100,15008
25,277.00,286.30,7.021027,13.4290,13.1913,277.000000,286.301205,7.021027,-13.428986,-13.191304,0.167129,83,100,15856
26,277.00,284.30,6.699627,13.4841,13.1825,277.000000,284.300000,6.699627,-13.484058,-13.182500,0.180463,80,100,16710
