generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.87,10.899006,8.4145,7.7716,277.000000,284.870130,10.899006,-8.414493,-7.771579,0.138845,77,100,554
2,277.00,284.43,9.411202,8.5623,7.8800,277.000000,284.430233,9.411202,-8.562319,-7.879980,0.227525,86,100,1077
3,277.00,287.69,8.468177,9.9652,9.4604,277.000000,287.686869,8.468177,-9.965217,-9.460401,0.234456,99,100,1732
4,277.00,285.35,6.499808,10.7014,10.3705,277.000000,285.350000,6.499808,-10.701449,-10.370464,0.141130,100,100,2021
5,277.00,285.39,6.688640,11.1275,10.9520,277.000000,285.390000,6.688640,-11.127536,-10.952000,0.086826,100,100,2318
6,277.00,281.07,4.219609,11.6058,11.3092,277.000000,281.070000,4.219609,-11.605797,-11.309159,0.111804,100,100,2621
7,277.00,284.25,5.076170,11.8812,11.6073,277.000000,284.250000,5.076170,-11.881159,-11.607304,0.149532,100,100,2957
8,277.00,284.41,5.626891,12.0957,11.7941,277.000000,284.410000,5.626891,-12.095652,-11.794145,0.150054,100,100,3323
9,277.00,286.48,5.793928,12.1913,11.9414,277.000000,286.480000,5.793928,-12.191304,-11.941449,0.140566,100,100,3721
10,277.00,286.61,7.459082,12.2522,12.0272,277.000000,286.610000,7.459082,-12.252174,-12.027188,0.165264,100,100,4149
11,277.00,286.37,8.888931,12.3507,12.1816,277.000000,286.370000,8.888931,-12.350725,-12.181623,0.140036,100,100,4576
12,277.00,279.77,3.660205,12.5449,12.3347,277.000000,279.770000,3.660205,-12.544928,-12.334667,0.128047,100,100,5041
13,277.00,281.24,3.046703,12.7362,12.5892,277.000000,281.240000,3.046703,-12.736232,-12.589246,0.067834,100,100,5500
14,277.00,279.46,1.883720,12.8348,12.6858,277.000000,279.460000,1.883720,-12.834783,-12.685768,0.100533,100,100,5964
15,277.00,279.43,1.626376,12.8841,12.7713,277.000000,279.430000,1.626376,-12.884058,-12.771304,0.069876,100,100,6414
16,277.00,280.00,2.383275,13.0290,12.8461,277.000000,280.000000,2.383275,-13.028986,-12.846116,0.073515,100,100,6867
17,277.00,278.46,1.388668,13.1072,13.0066,277.000000,278.460000,1.388668,-13.107246,-13.006580,0.059491,100,100,7305
18,277.00,278.93,1.557273,13.2290,13.1226,277.000000,278.930000,1.557273,-13.228986,-13.122580,0.030832,100,100,7739
19,277.00,279.62,2.091793,13.2928,13.1971,277.000000,279.620000,2.091793,-13.292754,-13.197072,0.048872,100,100,8171
20,277.00,279.87,2.548156,13.4087,13.2592,277.000000,279.870000,2.548156,-13.408696,-13.259217,0.080941,100,100,8606
21,277.00,282.56,3.533610,13.4464,13.3219,277.000000,282.560000,3.533610,-13.446377,-13.321913,0.068297,100,100,9035
22,277.00,284.07,4.508337,13.5188,13.3698,277.000000,284.070000,4.508337,-13.518841,-13.369797,0.078074,100,100,9464
23,277.00,282.96,4.757983,13.5362,13.3715,277.000000,282.960000,4.757983,-13.536232,-13.371478,0.100638,100,100,9891
24,277.00,283.68,3.911215,13.5710,13.4086,277.000000,283.680000,3.911215,-13.571014,-13.408638,0.096382,100,100,10349
25,277.00,284.90,4.339355,13.6290,13.4410,277.000000,284.900000,4.339355,-13.628986,-13.441014,0.099667,100,100,10802
26,277.00,283.88,4.598435,13.6580,13.4409,277.000000,283.880000,4.598435,-13.657971,-13.440928,0.120876,100,100,11256
