generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.95,9.807588,8.5188,7.8313,277.000000,284.945205,9.807588,-8.518841,-7.831288,0.198465,73,100,558
2,277.00,285.43,9.785650,8.8116,7.9601,277.000000,285.432432,9.785650,-8.811594,-7.960125,0.263858,74,100,971
3,277.00,283.05,9.654384,9.8986,9.2783,277.000000,283.046512,9.654384,-9.898551,-9.278328,0.292172,43,100,1470
4,277.00,282.64,9.463064,10.7188,10.0822,277.000000,282.636364,9.463064,-10.718841,-10.082213,0.287386,44,100,1762
5,277.00,279.63,2.344719,10.9507,10.6008,277.000000,279.632653,2.344719,-10.950725,-10.600769,0.187387,49,100,2060
6,277.00,281.97,3.506646,11.8667,11.3558,277.000000,281.972973,3.506646,-11.866667,-11.355778,0.194776,74,100,2351
7,277.00,283.62,5.360560,12.1623,11.6161,277.000000,283.620000,5.360560,-12.162319,-11.616087,0.283277,100,100,2647
8,277.00,285.54,6.806497,12.4899,12.0741,277.000000,285.540000,6.806497,-12.489855,-12.074116,0.324379,100,100,2959
9,277.00,283.09,3.886116,12.5420,12.2696,277.000000,283.090000,3.886116,-12.542029,-12.269594,0.216646,100,100,3300
10,277.00,286.05,6.383377,12.6435,12.3752,277.000000,286.050000,6.383377,-12.643478,-12.375217,0.237220,100,100,3695
11,277.00,283.13,5.627886,12.7130,12.4041,277.000000,283.130000,5.627886,-12.713043,-12.404145,0.240371,100,100,4114
12,277.00,282.05,3.530935,12.7768,12.5145,277.000000,282.050000,3.530935,-12.776812,-12.514464,0.214779,100,100,4537
13,277.00,282.46,3.845569,12.9507,12.6228,277.000000,282.460000,3.845569,-12.950725,-12.622841,0.204160,100,100,5010
14,277.00,283.48,3.958485,13.0348,12.7855,277.000000,283.480000,3.958485,-13.034783,-12.785536,0.202854,100,100,5518
15,277.00,283.85,4.613838,13.0696,12.8567,277.000000,283.850000,4.613838,-13.069565,-12.856725,0.200234,100,100,6051
16,277.00,286.90,6.655073,13.1855,12.9559,277.000000,286.900000,6.655073,-13.185507,-12.955855,0.230535,100,100,6583
17,277.00,287.85,8.085017,13.2261,12.9734,277.000000,287.850000,8.085017,-13.226087,-12.973391,0.252051,100,100,7121
18,277.00,288.13,8.808695,13.3130,12.9952,277.000000,288.130000,8.808695,-13.313043,-12.995159,0.269531,100,100,7654
19,277.00,286.90,8.308429,13.3275,13.0032,277.000000,286.900000,8.308429,-13.327536,-13.003159,0.268054,100,100,8203
20,277.00,291.83,12.151588,13.3652,13.1021,277.000000,291.830000,12.151588,-13.365217,-13.102087,0.252040,100,100,8760
21,277.00,289.54,11.977830,13.3710,13.0755,277.000000,289.540000,11.977830,-13.371014,-13.075536,0.236306,100,100,9316
22,277.00,290.85,10.388816,13.3884,13.0875,277.000000,290.850000,10.388816,-13.388406,-13.087507,0.321348,100,100,9889
23,277.00,288.89,9.783553,13.4406,13.0901,277.000000,288.890000,9.783553,-13.440580,-13.090116,0.227298,100,100,10481
24,277.00,295.26,11.527897,13.4116,13.1810,277.000000,295.260000,11.527897,-13.411594,-13.180986,0.256004,100,100,11109
25,277.00,285.44,7.763144,13.4377,13.0752,277.000000,285.440000,7.763144,-13.437681,-13.075159,0.263532,100,100,11721
26,277.00,288.82,10.147295,13.4696,13.1411,277.000000,288.820000,10.147295,-13.469565,-13.141101,0.275150,100,100,12334
