generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,285.77,10.200458,8.1304,7.7735,277.000000,285.772152,10.200458,-8.130435,-7.773509,0.133439,79,100,633
2,277.00,285.02,9.474094,8.5913,7.9013,277.000000,285.024096,9.474094,-8.591304,-7.901310,0.240806,83,100,1109
3,277.00,284.47,6.827086,10.2116,9.5339,277.000000,284.470000,6.827086,-10.211594,-9.533942,0.224445,100,100,1887
4,277.00,281.53,3.705280,10.6493,10.2599,277.000000,281.530000,3.705280,-10.649275,-10.259913,0.235983,100,100,2262
5,277.00,282.14,3.773645,11.1449,10.7790,277.000000,282.140000,3.773645,-11.144928,-10.778986,0.247356,100,100,2682
6,277.00,282.79,4.010723,11.4580,11.1415,277.000000,282.790000,4.010723,-11.457971,-11.141536,0.225936,100,100,3123
7,277.00,283.10,4.248529,11.7420,11.3830,277.000000,283.100000,4.248529,-11.742029,-11.382957,0.244113,100,100,3487
8,277.00,281.81,3.786014,11.8725,11.4845,277.000000,281.810000,3.786014,-11.872464,-11.484522,0.190799,100,100,3842
9,277.00,283.25,5.452293,11.9246,11.6205,277.000000,283.250000,5.452293,-11.924638,-11.620464,0.233209,100,100,4225
10,277.00,284.53,5.622197,12.2754,11.8685,277.000000,284.530000,5.622197,-12.275362,-11.868493,0.278873,100,100,4617
11,277.00,284.57,5.138589,12.3594,12.0045,277.000000,284.570000,5.138589,-12.359420,-12.004493,0.243533,100,100,5019
12,277.00,286.95,5.710298,12.4522,12.1854,277.000000,286.950000,5.710298,-12.452174,-12.185362,0.235471,100,100,5458
13,277.00,283.74,5.795895,12.4928,12.1971,277.000000,283.740000,5.795895,-12.492754,-12.197072,0.241239,100,100,5909
14,277.00,286.14,6.946971,12.5739,12.3798,277.000000,286.140000,6.946971,-12.573913,-12.379797,0.172640,100,100,6355
15,277.00,287.85,8.825390,12.6551,12.4909,277.000000,287.850000,8.825390,-12.655072,-12.490899,0.117786,100,100,6824
16,277.00,282.62,5.482299,12.8000,12.5550,277.000000,282.620000,5.482299,-12.800000,-12.555014,0.158190,100,100,7318
17,277.00,281.01,3.257284,12.8348,12.6508,277.000000,281.010000,3.257284,-12.834783,-12.650841,0.147161,100,100,7822
18,277.00,281.93,3.326425,12.9304,12.7773,277.000000,281.930000,3.326425,-12.930435,-12.777275,0.135692,100,100,8303
19,277.00,283.23,3.823232,13.0638,12.8541,277.000000,283.230000,3.823232,-13.063768,-12.854087,0.136959,100,100,8780
20,277.00,281.56,3.978241,13.1884,12.9381,277.000000,281.560000,3.978241,-13.188406,-12.938116,0.145483,100,100,9259
21,277.00,280.22,2.216213,13.2087,13.0538,277.000000,280.220000,2.216213,-13.208696,-13.053768,0.165834,100,100,9710
22,277.00,279.71,1.976335,13.2986,13.1481,277.000000,279.710000,1.976335,-13.298551,-13.148058,0.130562,100,100,10158
23,277.00,279.90,2.808914,13.3304,13.1879,277.000000,279.900000,2.808914,-13.330435,-13.187855,0.111007,100,100,10636
24,277.00,279.71,2.246308,13.4029,13.2841,277.000000,279.710000,2.246308,-13.402899,-13.284145,0.087940,100,100,11112
25,277.00,279.52,1.835647,13.5449,13.4072,277.000000,279.520000,1.835647,-13.544928,-13.407217,0.091205,100,100,11561
26,277.00,280.28,2.088444,13.6957,13.5381,277.000000,280.280000,2.088444,-13.695652,-13.538116,0.103198,100,100,12011
