generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,285.12,10.243844,8.3014,7.7708,277.000000,285.121951,10.243844,-8.301449,-7.770838,0.154172,82,100,577
2,277.00,287.19,10.298182,8.5565,7.8972,277.000000,287.189873,10.298182,-8.556522,-7.897156,0.237931,79,100,1032
3,277.00,279.66,2.408218,9.8580,9.0598,277.000000,279.655738,2.408218,-9.857971,-9.059777,0.319581,61,100,1724
4,277.00,278.80,1.448607,10.7159,10.2416,277.000000,278.800000,1.448607,-10.715942,-10.241561,0.213959,65,100,2052
5,277.00,281.29,3.470360,11.1536,10.8994,277.000000,281.290698,3.470360,-11.153623,-10.899393,0.158066,86,100,2348
6,277.00,281.76,3.744650,11.6841,11.4303,277.000000,281.760000,3.744650,-11.684058,-11.430319,0.154265,100,100,2652
7,277.00,282.05,3.269174,11.9101,11.6944,277.000000,282.050000,3.269174,-11.910145,-11.694406,0.126023,100,100,3012
8,277.00,282.30,3.837968,12.2029,11.9738,277.000000,282.300000,3.837968,-12.202899,-11.973768,0.146057,100,100,3321
9,277.00,286.25,5.992287,12.4290,12.2156,277.000000,286.250000,5.992287,-12.428986,-12.215594,0.143550,100,100,3623
10,277.00,283.60,5.381450,12.5449,12.2549,277.000000,283.600000,5.381450,-12.544928,-12.254870,0.168750,100,100,3931
11,277.00,285.79,6.571598,12.8957,12.4730,277.000000,285.790000,6.571598,-12.895652,-12.473043,0.211142,100,100,4265
12,277.00,288.52,8.887609,12.9565,12.5786,277.000000,288.520000,8.887609,-12.956522,-12.578580,0.273157,100,100,4623
13,277.00,291.64,9.794407,12.9826,12.7088,277.000000,291.640000,9.794407,-12.982609,-12.708812,0.243425,100,100,4977
14,277.00,292.66,10.688517,12.9971,12.7519,277.000000,292.660000,10.688517,-12.997101,-12.751884,0.236842,100,100,5336
15,277.00,288.83,9.510053,13.0667,12.7044,277.000000,288.830000,9.510053,-13.066667,-12.704406,0.254136,100,100,5710
16,277.00,288.59,9.593847,13.0667,12.7126,277.000000,288.590000,9.593847,-13.066667,-12.712551,0.264419,100,100,6083
17,277.00,289.44,10.166927,13.1275,12.7750,277.000000,289.440000,10.166927,-13.127536,-12.775043,0.229547,100,100,6452
18,277.00,291.06,9.264794,13.2116,12.8419,277.000000,291.060000,9.264794,-13.211594,-12.841913,0.211425,100,100,6825
19,277.00,291.59,9.496415,13.2029,12.8512,277.000000,291.590000,9.496415,-13.202899,-12.851159,0.233231,100,100,7179
20,277.00,292.60,10.271319,13.2029,12.8723,277.000000,292.600000,10.271319,-13.202899,-12.872319,0.228595,100,100,7539
21,277.00,293.42,12.612835,13.2551,12.8698,277.000000,293.420000,12.612835,-13.255072,-12.869768,0.380169,100,100,7911
22,277.00,293.00,13.032268,13.3072,12.9110,277.000000,293.000000,13.032268,-13.307246,-12.911043,0.288705,100,100,8277
23,277.00,291.40,13.075932,13.2812,12.8822,277.000000,291.400000,13.075932,-13.281159,-12.882174,0.281141,100,100,8639
24,277.00,292.13,12.943458,13.2899,12.9139,277.000000,292.130000,12.943458,-13.289855,-12.913884,0.286001,100,100,9017
25,277.00,295.23,13.872170,13.3217,12.9894,277.000000,295.230000,13.872170,-13.321739,-12.989449,0.268711,100,100,9384
26,277.00,300.46,16.073842,13.3391,13.0825,277.000000,300.460000,16.073842,-13.339130,-13.082464,0.265023,100,100,9764
