generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,283.40,9.189124,8.3536,7.8003,277.000000,283.400000,9.189124,-8.353623,-7.800254,0.179307,80,100,580
2,277.00,282.50,8.098354,8.7739,7.9117,277.000000,282.500000,8.098354,-8.773913,-7.911743,0.279826,78,100,1036
3,277.00,284.60,10.487392,10.5246,9.6097,277.000000,284.603175,10.487392,-10.524638,-9.609662,0.292446,63,100,1647
4,277.00,286.54,11.683247,10.7623,10.3434,277.000000,286.541667,11.683247,-10.762319,-10.343357,0.258584,48,100,1965
5,277.00,283.57,8.315915,11.0986,10.6353,277.000000,283.568182,8.315915,-11.098551,-10.635310,0.232396,44,100,2296
6,277.00,282.01,5.470587,11.5420,11.1221,277.000000,282.014493,5.470587,-11.542029,-11.122117,0.299921,69,100,2661
7,277.00,282.93,5.449363,11.8406,11.5053,277.000000,282.933333,5.449363,-11.840580,-11.505314,0.224810,60,100,3131
8,277.00,281.44,3.399271,12.0232,11.6635,277.000000,281.436364,3.399271,-12.023188,-11.663505,0.201178,55,100,3578
9,277.00,285.51,5.949578,12.2609,11.8931,277.000000,285.508197,5.949578,-12.260870,-11.893086,0.239332,61,100,4005
10,277.00,285.96,7.403495,12.3391,11.9366,277.000000,285.960000,7.403495,-12.339130,-11.936580,0.269771,75,100,4466
11,277.00,288.87,10.181103,12.4348,12.0959,277.000000,288.873418,10.181103,-12.434783,-12.095872,0.247301,79,100,4949
12,277.00,286.62,7.212867,12.5275,12.1749,277.000000,286.618421,7.212867,-12.527536,-12.174905,0.211234,76,100,5416
13,277.00,285.44,6.826959,12.5275,12.2153,277.000000,285.442623,6.826959,-12.527536,-12.215301,0.182517,61,100,5905
14,277.00,285.12,5.104785,12.5768,12.2691,277.000000,285.123457,5.104785,-12.576812,-12.269064,0.220857,81,100,6416
15,277.00,288.50,8.564183,12.6058,12.3470,277.000000,288.500000,8.564183,-12.605797,-12.346998,0.249180,84,100,6952
16,277.00,288.38,7.276128,12.6754,12.4260,277.000000,288.382353,7.276128,-12.675362,-12.426044,0.205206,68,100,7526
17,277.00,285.32,7.226272,12.7275,12.3876,277.000000,285.323944,7.226272,-12.727536,-12.387589,0.239820,71,100,8107
18,277.00,288.55,10.508782,12.7449,12.4843,277.000000,288.546667,10.508782,-12.744928,-12.484329,0.238442,75,100,8681
19,277.00,289.81,9.888367,12.8203,12.5672,277.000000,289.814286,9.888367,-12.820290,-12.567205,0.234437,70,100,9264
20,277.00,287.66,9.093643,12.8522,12.6121,277.000000,287.656250,9.093643,-12.852174,-12.612138,0.237632,64,100,9865
21,277.00,287.56,10.324760,12.8812,12.6511,277.000000,287.564516,10.324760,-12.881159,-12.651099,0.189761,62,100,10453
22,277.00,292.46,12.268754,13.1246,12.8080,277.000000,292.463158,12.268754,-13.124638,-12.807963,0.216128,95,100,11060
23,277.00,292.98,11.541764,13.1449,12.8603,277.000000,292.978723,11.541764,-13.144928,-12.860345,0.240762,94,100,11662
24,277.00,294.06,13.061256,13.1826,12.9000,277.000000,294.060000,13.061256,-13.182609,-12.900029,0.211107,100,100,12296
25,277.00,292.98,12.809356,13.2261,12.8806,277.000000,292.980000,12.809356,-13.226087,-12.880580,0.233915,100,100,12956
26,277.00,292.76,13.030825,13.2232,12.9836,277.000000,292.760000,13.030825,-13.223188,-12.983594,0.159934,100,100,13630
