generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,282.52,8.576495,8.3565,7.8035,277.000000,282.520000,8.576495,-8.356522,-7.803517,0.175996,75,100,595
2,277.00,283.01,8.447366,8.8000,7.9738,277.000000,283.014925,8.447366,-8.800000,-7.973827,0.270046,67,100,990
3,277.00,283.69,5.691599,10.1971,9.4399,277.000000,283.686567,5.691599,-10.197101,-9.439931,0.303308,67,100,1562
4,277.00,287.28,6.929762,10.8203,10.2278,277.000000,287.280000,6.929762,-10.820290,-10.227826,0.312655,100,100,1936
5,277.00,283.52,6.034037,11.2232,10.7632,277.000000,283.520000,6.034037,-11.223188,-10.763159,0.222654,100,100,2265
6,277.00,285.21,6.088177,11.6609,11.2951,277.000000,285.210000,6.088177,-11.660870,-11.295130,0.226911,100,100,2625
7,277.00,282.75,4.587755,12.0812,11.7139,277.000000,282.750000,4.587755,-12.081159,-11.713855,0.189575,100,100,3085
8,277.00,281.60,4.027406,12.3623,11.9599,277.000000,281.600000,4.027406,-12.362319,-11.959942,0.215519,100,100,3588
9,277.00,285.16,5.684576,12.4580,12.2892,277.000000,285.160000,5.684576,-12.457971,-12.289159,0.146659,100,100,4164
10,277.00,285.50,5.139066,12.6087,12.4723,277.000000,285.500000,5.139066,-12.608696,-12.472348,0.075756,100,100,4799
11,277.00,284.60,4.849742,12.8580,12.6244,277.000000,284.600000,4.849742,-12.857971,-12.624435,0.095113,100,100,5422
12,277.00,280.91,2.716965,13.0058,12.8016,277.000000,280.910000,2.716965,-13.005797,-12.801565,0.140116,100,100,6109
13,277.00,281.10,2.872281,13.1710,12.9398,277.000000,281.100000,2.872281,-13.171014,-12.939768,0.118318,100,100,6761
14,277.00,280.37,2.283221,13.1913,13.0034,277.000000,280.370000,2.283221,-13.191304,-13.003420,0.105161,100,100,7419
15,277.00,281.50,3.014963,13.2609,13.1137,277.000000,281.500000,3.014963,-13.260870,-13.113652,0.101679,100,100,8082
16,277.00,281.81,2.982264,13.3826,13.1911,277.000000,281.810000,2.982264,-13.382609,-13.191130,0.085259,100,100,8740
17,277.00,283.44,4.405270,13.4203,13.2785,277.000000,283.440000,4.405270,-13.420290,-13.278522,0.087178,100,100,9405
18,277.00,284.36,4.729736,13.5304,13.3402,277.000000,284.360000,4.729736,-13.530435,-13.340174,0.093574,100,100,10030
19,277.00,282.92,5.354774,13.5188,13.3447,277.000000,282.920000,5.354774,-13.518841,-13.344667,0.110604,100,100,10661
20,277.00,285.91,6.167812,13.6406,13.4412,277.000000,285.910000,6.167812,-13.640580,-13.441159,0.109793,100,100,11301
21,277.00,283.46,5.204652,13.7014,13.5006,277.000000,283.460000,5.204652,-13.701449,-13.500638,0.099714,100,100,11964
22,277.00,283.53,4.572647,13.7594,13.5575,277.000000,283.530000,4.572647,-13.759420,-13.557507,0.108154,100,100,12618
23,277.00,285.09,5.519230,13.8174,13.5991,277.000000,285.090000,5.519230,-13.817391,-13.599072,0.123783,100,100,13271
24,277.00,287.50,5.271622,13.8174,13.6584,277.000000,287.500000,5.271622,-13.817391,-13.658435,0.112460,100,100,13924
25,277.00,285.22,6.631109,13.8232,13.6313,277.000000,285.220000,6.631109,-13.823188,-13.631304,0.127135,100,100,14578
26,277.00,284.82,6.840146,13.8464,13.6428,277.000000,284.820000,6.840146,-13.846377,-13.642783,0.132624,100,100,15266
