generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.65,9.574837,8.3246,7.8066,277.000000,284.650000,9.574837,-8.324638,-7.806630,0.164298,80,100,564
2,277.00,286.75,9.782235,8.3362,7.8779,277.000000,286.753086,9.782235,-8.336232,-7.877939,0.228704,81,100,1010
3,277.00,279.05,2.152742,9.7884,9.6125,277.000000,279.045455,2.152742,-9.788406,-9.612451,0.090168,44,100,1542
4,277.00,279.52,3.508615,10.5130,10.3148,277.000000,279.515152,3.508615,-10.513043,-10.314800,0.104779,33,100,1834
5,277.00,280.31,2.549142,11.0087,10.7479,277.000000,280.306122,2.549142,-11.008696,-10.747944,0.171113,49,100,2127
6,277.00,282.52,5.593711,11.6667,11.1198,277.000000,282.520000,5.593711,-11.666667,-11.119845,0.314008,75,100,2436
7,277.00,283.04,5.915945,11.8145,11.4014,277.000000,283.040000,5.915945,-11.814493,-11.401449,0.275700,100,100,2755
8,277.00,281.61,3.307250,12.0058,11.5687,277.000000,281.610000,3.307250,-12.005797,-11.568667,0.337302,100,100,3090
9,277.00,282.50,3.170173,12.0493,11.7321,277.000000,282.500000,3.170173,-12.049275,-11.732116,0.273921,100,100,3417
10,277.00,282.46,3.827323,12.2754,11.7983,277.000000,282.460000,3.827323,-12.275362,-11.798290,0.329094,100,100,3740
11,277.00,283.07,4.317997,12.2928,11.9193,277.000000,283.070000,4.317997,-12.292754,-11.919304,0.335276,100,100,4084
12,277.00,282.86,4.576068,12.4087,11.9912,277.000000,282.860000,4.576068,-12.408696,-11.991217,0.355953,100,100,4417
13,277.00,284.03,4.611843,12.5188,12.1912,277.000000,284.030000,4.611843,-12.518841,-12.191188,0.323862,100,100,4752
14,277.00,282.22,3.451319,12.5536,12.2564,277.000000,282.220000,3.451319,-12.553623,-12.256406,0.297789,100,100,5091
15,277.00,282.07,3.907058,12.6029,12.2944,277.000000,282.070000,3.907058,-12.602899,-12.294406,0.326868,100,100,5414
16,277.00,280.66,2.429897,12.6899,12.3469,277.000000,280.660000,2.429897,-12.689855,-12.346870,0.288749,100,100,5743
17,277.00,280.96,3.215338,12.7710,12.4142,277.000000,280.960000,3.215338,-12.771014,-12.414203,0.315277,100,100,6076
18,277.00,280.56,2.736129,12.8000,12.4533,277.000000,280.560000,2.736129,-12.800000,-12.453275,0.281489,100,100,6403
19,277.00,282.43,3.524926,12.8609,12.6512,277.000000,282.430000,3.524926,-12.860870,-12.651188,0.220650,100,100,6739
20,277.00,282.30,3.241913,12.9101,12.6646,277.000000,282.300000,3.241913,-12.910145,-12.664580,0.212945,100,100,7071
21,277.00,282.66,4.276026,12.9101,12.7517,277.000000,282.660000,4.276026,-12.910145,-12.751739,0.150028,100,100,7420
22,277.00,280.97,2.617079,13.0145,12.7850,277.000000,280.970000,2.617079,-13.014493,-12.785014,0.171482,100,100,7812
23,277.00,283.66,4.228995,13.0754,12.9296,277.000000,283.660000,4.228995,-13.075362,-12.929565,0.148450,100,100,8136
24,277.00,282.51,4.288345,13.1362,12.9459,277.000000,282.510000,4.288345,-13.136232,-12.945913,0.144996,100,100,8457
25,277.00,281.68,3.208987,13.1623,13.0166,277.000000,281.680000,3.208987,-13.162319,-13.016609,0.097080,100,100,8781
26,277.00,281.90,3.835362,13.2435,13.0471,277.000000,281.900000,3.835362,-13.243478,-13.047130,0.117510,100,100,9107
