generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.19,10.136468,8.4377,7.7825,277.000000,284.189189,10.136468,-8.437681,-7.782491,0.160523,74,100,606
2,277.00,285.51,9.610016,8.6261,7.9284,277.000000,285.512821,9.610016,-8.626087,-7.928354,0.247459,78,100,1169
3,277.00,280.96,5.421697,9.6696,9.2721,277.000000,280.962264,5.421697,-9.669565,-9.272081,0.157331,53,100,2150
4,277.00,280.66,2.755126,10.2551,9.9388,277.000000,280.658537,2.755126,-10.255072,-9.938777,0.167755,41,100,2484
5,277.00,281.05,2.900898,10.5246,10.3150,277.000000,281.054545,2.900898,-10.524638,-10.315046,0.173599,55,100,2791
6,277.00,280.51,2.741387,10.7536,10.5356,277.000000,280.510204,2.741387,-10.753623,-10.535581,0.122851,49,100,3089
7,277.00,280.57,2.942624,11.0348,10.8119,277.000000,280.568966,2.942624,-11.034783,-10.811894,0.158048,58,100,3400
8,277.00,279.89,2.832789,11.4000,11.0428,277.000000,279.888889,2.832789,-11.400000,-11.042834,0.202481,54,100,3792
9,277.00,280.18,2.677115,11.7507,11.3500,277.000000,280.181818,2.677115,-11.750725,-11.349987,0.191001,55,100,4213
10,277.00,278.93,1.571425,11.7855,11.4938,277.000000,278.925000,1.571425,-11.785507,-11.493841,0.218608,40,100,4652
11,277.00,280.87,3.457185,11.9623,11.6600,277.000000,280.873016,3.457185,-11.962319,-11.659995,0.251902,63,100,5119
12,277.00,280.22,2.495617,12.0261,11.7499,277.000000,280.217391,2.495617,-12.026087,-11.749926,0.268475,69,100,5604
13,277.00,281.17,3.240041,12.1797,11.9618,277.000000,281.166667,3.240041,-12.179710,-11.961761,0.238353,78,100,6070
14,277.00,279.78,1.820905,12.2928,12.1086,277.000000,279.777778,1.820905,-12.292754,-12.108627,0.219221,63,100,6482
15,277.00,280.14,2.704373,12.4435,12.2019,277.000000,280.140351,2.704373,-12.443478,-12.201932,0.236417,57,100,6881
16,277.00,281.76,3.941689,12.5217,12.3805,277.000000,281.762712,3.941689,-12.521739,-12.380545,0.109860,59,100,7271
17,277.00,280.49,3.178478,12.7333,12.4307,277.000000,280.485294,3.178478,-12.733333,-12.430691,0.160368,68,100,7666
18,277.00,280.81,3.297560,12.8290,12.5974,277.000000,280.810000,3.297560,-12.828986,-12.597362,0.179335,100,100,8058
19,277.00,279.12,2.299043,13.0667,12.6923,277.000000,279.120000,2.299043,-13.066667,-12.692290,0.221082,100,100,8465
20,277.00,280.85,2.769025,13.2000,12.9624,277.000000,280.850000,2.769025,-13.200000,-12.962377,0.185629,100,100,8887
21,277.00,280.47,2.418491,13.3130,13.0767,277.000000,280.470000,2.418491,-13.313043,-13.076725,0.186288,100,100,9320
22,277.00,280.76,3.023640,13.4580,13.2536,277.000000,280.760000,3.023640,-13.457971,-13.253565,0.184196,100,100,9698
23,277.00,280.18,2.338290,13.5826,13.3576,277.000000,280.180000,2.338290,-13.582609,-13.357594,0.190784,100,100,10048
24,277.00,281.44,3.415611,13.6522,13.4661,277.000000,281.440000,3.415611,-13.652174,-13.466116,0.155950,100,100,10423
25,277.00,282.05,5.246666,13.6899,13.4992,277.000000,282.050000,5.246666,-13.689855,-13.499188,0.169590,100,100,10778
26,277.00,283.61,5.041617,13.7449,13.5989,277.000000,283.610000,5.041617,-13.744928,-13.598899,0.122822,100,100,11155
