generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,285.66,10.394909,8.3710,7.8012,277.000000,285.658537,10.394909,-8.371014,-7.801237,0.198086,82,100,562
2,277.00,286.14,10.296533,8.8899,7.9071,277.000000,286.135802,10.296533,-8.889855,-7.907103,0.250066,81,100,1040
3,277.00,280.69,6.072157,9.9246,9.2795,277.000000,280.687500,6.072157,-9.924638,-9.279484,0.198562,64,100,1812
4,277.00,285.05,6.723652,10.5101,10.0910,277.000000,285.050000,6.723652,-10.510145,-10.090957,0.190193,100,100,2392
5,277.00,285.01,6.870946,11.0058,10.5075,277.000000,285.010000,6.870946,-11.005797,-10.507536,0.191224,100,100,3039
6,277.00,283.97,5.519882,11.4348,11.1054,277.000000,283.970000,5.519882,-11.434783,-11.105449,0.225617,100,100,3736
7,277.00,284.44,5.099647,12.0435,11.6137,277.000000,284.440000,5.099647,-12.043478,-11.613739,0.222492,100,100,4356
8,277.00,286.27,6.564838,12.1710,11.8228,277.000000,286.270000,6.564838,-12.171014,-11.822841,0.247231,100,100,4975
9,277.00,287.63,7.746812,12.3710,11.9939,277.000000,287.630000,7.746812,-12.371014,-11.993942,0.252143,100,100,5657
10,277.00,288.30,9.141663,12.4348,12.2014,277.000000,288.300000,9.141663,-12.434783,-12.201391,0.212147,100,100,6357
11,277.00,281.98,3.264904,12.6174,12.2241,277.000000,281.980000,3.264904,-12.617391,-12.224058,0.211065,100,100,7131
12,277.00,282.50,3.772267,12.6667,12.4092,277.000000,282.500000,3.772267,-12.666667,-12.409246,0.225678,100,100,8008
13,277.00,281.06,2.918287,12.7797,12.4861,277.000000,281.060000,2.918287,-12.779710,-12.486087,0.226058,100,100,8912
14,277.00,281.77,3.045833,12.9797,12.6526,277.000000,281.770000,3.045833,-12.979710,-12.652638,0.239074,100,100,9891
15,277.00,282.16,3.689770,13.1420,12.7690,277.000000,282.160000,3.689770,-13.142029,-12.768957,0.255360,100,100,10803
16,277.00,281.52,3.848324,13.2029,12.8863,277.000000,281.520000,3.848324,-13.202899,-12.886290,0.233264,100,100,11704
17,277.00,281.39,3.142913,13.2696,13.0194,277.000000,281.390000,3.142913,-13.269565,-13.019449,0.185999,100,100,12572
18,277.00,280.91,2.453956,13.3507,13.1340,277.000000,280.910000,2.453956,-13.350725,-13.134029,0.161737,100,100,13461
19,277.00,279.63,2.193878,13.4899,13.1505,277.000000,279.630000,2.193878,-13.489855,-13.150522,0.165895,100,100,14348
20,277.00,280.47,2.179243,13.5536,13.3604,277.000000,280.470000,2.179243,-13.553623,-13.360377,0.155112,100,100,15241
21,277.00,280.59,2.214023,13.6145,13.4445,277.000000,280.590000,2.214023,-13.614493,-13.444464,0.134712,100,100,16102
22,277.00,282.74,4.073377,13.6841,13.5574,277.000000,282.740000,4.073377,-13.684058,-13.557362,0.116208,100,100,16957
23,277.00,281.95,3.927786,13.7217,13.5707,277.000000,281.950000,3.927786,-13.721739,-13.570725,0.124605,100,100,17814
24,277.00,282.06,3.276645,13.7594,13.6390,277.000000,282.060000,3.276645,-13.759420,-13.638957,0.089620,100,100,18696
25,277.00,281.56,2.783236,13.8377,13.6812,277.000000,281.560000,2.783236,-13.837681,-13.681246,0.085734,100,100,19597
26,277.00,282.39,2.952609,13.9420,13.7569,277.000000,282.390000,2.952609,-13.942029,-13.756928,0.093083,100,100,20488
