generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.70,9.924452,8.4928,7.8084,277.000000,284.702381,9.924452,-8.492754,-7.808351,0.190443,84,100,656
2,277.00,284.29,8.754242,8.4522,7.9344,277.000000,284.291139,8.754242,-8.452174,-7.934397,0.222684,79,100,1149
3,277.00,287.31,9.468853,9.9652,9.3806,277.000000,287.307692,9.468853,-9.965217,-9.380647,0.273870,65,100,2065
4,277.00,289.98,10.642096,10.3362,10.1236,277.000000,289.981818,10.642096,-10.336232,-10.123584,0.119501,55,100,2496
5,277.00,289.63,10.682731,11.3014,10.8749,277.000000,289.625000,10.682731,-11.301449,-10.874868,0.185474,88,100,2805
6,277.00,291.55,11.512928,11.7275,11.3850,277.000000,291.550000,11.512928,-11.727536,-11.385036,0.209996,80,100,3161
7,277.00,282.48,5.266122,11.9971,11.6253,277.000000,282.482353,5.266122,-11.997101,-11.625303,0.270811,85,100,3593
8,277.00,285.15,6.077552,12.2203,11.9030,277.000000,285.151515,6.077552,-12.220290,-11.903001,0.241113,99,100,4087
9,277.00,283.63,4.744797,12.4203,11.9998,277.000000,283.630000,4.744797,-12.420290,-11.999797,0.256122,100,100,4644
10,277.00,282.30,3.879433,12.6522,12.1191,277.000000,282.300000,3.879433,-12.652174,-12.119072,0.281070,100,100,5225
11,277.00,283.23,4.166185,12.7739,12.3865,277.000000,283.230000,4.166185,-12.773913,-12.386522,0.259707,100,100,5790
12,277.00,281.36,2.758695,12.8522,12.5617,277.000000,281.360000,2.758695,-12.852174,-12.561710,0.170325,100,100,6365
13,277.00,283.76,4.645686,12.9594,12.7041,277.000000,283.760000,4.645686,-12.959420,-12.704087,0.190329,100,100,6986
14,277.00,285.63,5.743962,13.0145,12.8139,277.000000,285.630000,5.743962,-13.014493,-12.813913,0.155217,100,100,7657
15,277.00,285.79,6.261461,13.1217,12.8917,277.000000,285.790000,6.261461,-13.121739,-12.891710,0.159586,100,100,8306
16,277.00,287.58,8.135330,13.2261,12.9953,277.000000,287.580000,8.135330,-13.226087,-12.995333,0.193878,100,100,9060
17,277.00,287.68,7.503173,13.3681,13.0800,277.000000,287.680000,7.503173,-13.368116,-13.079971,0.193549,100,100,9808
18,277.00,287.92,6.852270,13.4377,13.1478,277.000000,287.920000,6.852270,-13.437681,-13.147797,0.181376,100,100,10526
19,277.00,287.45,8.025428,13.5014,13.1964,277.000000,287.450000,8.025428,-13.501449,-13.196406,0.202272,100,100,11319
20,277.00,287.53,9.278421,13.4957,13.2142,277.000000,287.530000,9.278421,-13.495652,-13.214174,0.244194,100,100,12066
21,277.00,287.69,8.736927,13.5275,13.2660,277.000000,287.690000,8.736927,-13.527536,-13.265971,0.230703,100,100,12861
22,277.00,285.80,7.780745,13.5594,13.3008,277.000000,285.800000,7.780745,-13.559420,-13.300812,0.239950,100,100,13585
23,277.00,287.67,8.291025,13.5594,13.3857,277.000000,287.670000,8.291025,-13.559420,-13.385739,0.201919,100,100,14314
24,277.00,286.47,8.393396,13.6232,13.3757,277.000000,286.470000,8.393396,-13.623188,-13.375739,0.218695,100,100,15039
25,277.00,287.95,10.115706,13.6551,13.3978,277.000000,287.950000,10.115706,-13.655072,-13.397826,0.223318,100,100,15781
26,277.00,286.14,8.678733,13.6783,13.4536,277.000000,286.140000,8.678733,-13.678261,-13.453565,0.182552,100,100,16538
