generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.35,10.239224,8.4058,7.7822,277.000000,284.346154,10.239224,-8.405797,-7.782200,0.163376,78,100,570
2,277.00,287.36,11.079300,8.5014,7.9317,277.000000,287.363636,11.079300,-8.501449,-7.931715,0.242550,77,100,1015
3,277.00,289.91,11.602935,9.8029,9.2055,277.000000,289.909091,11.602935,-9.802899,-9.205534,0.249386,77,100,1897
4,277.00,289.03,9.136872,10.4696,9.9881,277.000000,289.032967,9.136872,-10.469565,-9.988119,0.301048,91,100,2427
5,277.00,284.88,5.609421,10.8870,10.5615,277.000000,284.880000,5.609421,-10.886957,-10.561536,0.197127,100,100,2732
6,277.00,282.60,4.696807,11.3130,10.9905,277.000000,282.600000,4.696807,-11.313043,-10.990493,0.199966,100,100,3019
7,277.00,283.18,5.142723,11.5913,11.3941,277.000000,283.180000,5.142723,-11.591304,-11.394087,0.180172,100,100,3314
8,277.00,279.70,2.286919,11.9188,11.6305,277.000000,279.700000,2.286919,-11.918841,-11.630522,0.228317,100,100,3607
9,277.00,282.26,3.830457,12.1333,11.9178,277.000000,282.260000,3.830457,-12.133333,-11.917797,0.141246,100,100,3919
10,277.00,280.62,3.052147,12.2870,12.0449,277.000000,280.620000,3.052147,-12.286957,-12.044899,0.174155,100,100,4271
11,277.00,281.59,3.319925,12.3362,12.1982,277.000000,281.590000,3.319925,-12.336232,-12.198232,0.139281,100,100,4579
12,277.00,280.98,2.664507,12.5072,12.3034,277.000000,280.980000,2.664507,-12.507246,-12.303362,0.125470,100,100,4874
13,277.00,281.38,3.543388,12.5420,12.3869,277.000000,281.380000,3.543388,-12.542029,-12.386870,0.118279,100,100,5196
14,277.00,281.83,4.096474,12.7188,12.5319,277.000000,281.830000,4.096474,-12.718841,-12.531913,0.116243,100,100,5511
15,277.00,281.55,3.418699,12.8725,12.6508,277.000000,281.550000,3.418699,-12.872464,-12.650783,0.126446,100,100,5801
16,277.00,282.47,3.737526,12.9565,12.7361,277.000000,282.470000,3.737526,-12.956522,-12.736087,0.126479,100,100,6112
17,277.00,283.03,4.008628,13.0406,12.8601,277.000000,283.030000,4.008628,-13.040580,-12.860145,0.145622,100,100,6405
18,277.00,282.73,3.804878,13.0957,12.8944,277.000000,282.730000,3.804878,-13.095652,-12.894406,0.177005,100,100,6722
19,277.00,281.24,2.538188,13.2145,12.9209,277.000000,281.240000,2.538188,-13.214493,-12.920870,0.157824,100,100,7045
20,277.00,282.71,3.993232,13.2406,13.0137,277.000000,282.710000,3.993232,-13.240580,-13.013681,0.172452,100,100,7377
21,277.00,283.71,5.611230,13.3188,13.1073,277.000000,283.710000,5.611230,-13.318841,-13.107333,0.171903,100,100,7698
22,277.00,284.46,4.932383,13.3275,13.1503,277.000000,284.460000,4.932383,-13.327536,-13.150261,0.159228,100,100,8036
23,277.00,282.75,4.165033,13.4058,13.1830,277.000000,282.750000,4.165033,-13.405797,-13.183043,0.158744,100,100,8402
24,277.00,285.05,6.323567,13.4058,13.2329,277.000000,285.050000,6.323567,-13.405797,-13.232870,0.164304,100,100,8777
25,277.00,285.62,5.809957,13.4145,13.2712,277.000000,285.620000,5.809957,-13.414493,-13.271246,0.156456,100,100,9157
26,277.00,283.25,4.437060,13.5159,13.2768,277.000000,283.250000,4.437060,-13.515942,-13.276841,0.185307,100,100,9554
