generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,285.49,9.767097,8.5623,7.7952,277.000000,285.487805,9.767097,-8.562319,-7.795157,0.200282,82,100,631
2,277.00,286.44,9.164434,8.6696,7.9114,277.000000,286.441558,9.164434,-8.669565,-7.911387,0.196911,77,100,1132
3,277.00,289.04,10.199997,10.3159,9.7127,277.000000,289.041667,10.199997,-10.315942,-9.712651,0.230373,96,100,1830
4,277.00,287.17,8.092039,11.0319,10.6477,277.000000,287.170000,8.092039,-11.031884,-10.647739,0.231572,100,100,2137
5,277.00,291.22,10.461912,11.2928,11.0273,277.000000,291.220000,10.461912,-11.292754,-11.027275,0.210446,100,100,2441
6,277.00,284.76,7.874160,11.6870,11.2303,277.000000,284.760000,7.874160,-11.686957,-11.230319,0.247549,100,100,2748
7,277.00,284.38,6.054387,12.0928,11.6489,277.000000,284.380000,6.054387,-12.092754,-11.648899,0.241920,100,100,3064
8,277.00,283.76,5.306826,12.2725,11.8889,277.000000,283.760000,5.306826,-12.272464,-11.888899,0.211547,100,100,3414
9,277.00,282.53,4.970825,12.5072,12.1726,277.000000,282.530000,4.970825,-12.507246,-12.172551,0.237007,100,100,3737
10,277.00,284.68,5.104665,12.7333,12.4240,277.000000,284.680000,5.104665,-12.733333,-12.424029,0.204105,100,100,4060
11,277.00,285.46,6.224821,12.7855,12.5381,277.000000,285.460000,6.224821,-12.785507,-12.538058,0.209849,100,100,4429
12,277.00,282.48,4.570514,12.9217,12.6681,277.000000,282.480000,4.570514,-12.921739,-12.668145,0.152108,100,100,4836
13,277.00,284.18,5.545052,12.9710,12.8250,277.000000,284.180000,5.545052,-12.971014,-12.825043,0.162864,100,100,5209
14,277.00,282.36,4.075586,13.0551,12.8624,277.000000,282.360000,4.075586,-13.055072,-12.862406,0.138281,100,100,5554
15,277.00,282.94,4.912881,13.1159,12.8911,277.000000,282.940000,4.912881,-13.115942,-12.891072,0.179020,100,100,5888
16,277.00,281.98,4.543083,13.2725,12.9919,277.000000,281.980000,4.543083,-13.272464,-12.991942,0.200135,100,100,6227
17,277.00,284.70,5.715768,13.3275,13.1473,277.000000,284.700000,5.715768,-13.327536,-13.147304,0.162825,100,100,6560
18,277.00,284.98,6.445122,13.3594,13.1696,277.000000,284.980000,6.445122,-13.359420,-13.169565,0.164810,100,100,6910
19,277.00,283.24,5.063833,13.3739,13.2202,277.000000,283.240000,5.063833,-13.373913,-13.220203,0.140515,100,100,7238
20,277.00,283.42,5.571678,13.4957,13.2783,277.000000,283.420000,5.571678,-13.495652,-13.278261,0.148035,100,100,7547
21,277.00,281.10,3.106445,13.5275,13.3220,277.000000,281.100000,3.106445,-13.527536,-13.321971,0.148297,100,100,7866
22,277.00,281.86,3.075776,13.6116,13.4144,277.000000,281.860000,3.075776,-13.611594,-13.414406,0.155733,100,100,8188
23,277.00,281.31,3.139092,13.6464,13.4385,277.000000,281.310000,3.139092,-13.646377,-13.438464,0.175558,100,100,8516
24,277.00,282.32,2.918493,13.7362,13.5432,277.000000,282.320000,2.918493,-13.736232,-13.543217,0.161512,100,100,8833
25,277.00,282.70,3.856164,13.7333,13.5559,277.000000,282.700000,3.856164,-13.733333,-13.555913,0.172767,100,100,9159
26,277.00,282.44,3.453462,13.7391,13.6207,277.000000,282.440000,3.453462,-13.739130,-13.620696,0.120686,100,100,9465
