generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,286.15,9.918106,8.4348,7.8341,277.000000,286.146341,9.918106,-8.434783,-7.834076,0.170334,82,100,673
2,277.00,284.23,9.160411,8.6116,7.9047,277.000000,284.226190,9.160411,-8.611594,-7.904727,0.203520,84,100,1237
3,277.00,283.56,6.061414,10.0174,9.4545,277.000000,283.555556,6.061414,-10.017391,-9.454500,0.301783,81,100,1840
4,277.00,283.43,5.778214,10.6435,10.2356,277.000000,283.428571,5.778214,-10.643478,-10.235611,0.217724,49,100,2137
5,277.00,286.07,8.114813,11.3565,10.8559,277.000000,286.072289,8.114813,-11.356522,-10.855911,0.162410,83,100,2447
6,277.00,292.64,11.760544,11.7478,11.3417,277.000000,292.640000,11.760544,-11.747826,-11.341739,0.228727,100,100,2814
7,277.00,293.98,9.612471,12.1536,11.7014,277.000000,293.980000,9.612471,-12.153623,-11.701420,0.186755,100,100,3259
8,277.00,289.66,9.351171,12.2754,11.8785,277.000000,289.660000,9.351171,-12.275362,-11.878493,0.215095,100,100,3776
9,277.00,292.45,11.344051,12.3942,12.0301,277.000000,292.450000,11.344051,-12.394203,-12.030116,0.243189,100,100,4277
10,277.00,289.24,8.910802,12.4551,12.1542,277.000000,289.240000,8.910802,-12.455072,-12.154174,0.245100,100,100,4887
11,277.00,287.94,7.756056,12.5507,12.2033,277.000000,287.940000,7.756056,-12.550725,-12.203333,0.237129,100,100,5593
12,277.00,287.55,7.583370,12.7188,12.3684,277.000000,287.550000,7.583370,-12.718841,-12.368406,0.267283,100,100,6329
13,277.00,287.26,6.805321,12.8841,12.5950,277.000000,287.260000,6.805321,-12.884058,-12.595043,0.195189,100,100,7014
14,277.00,289.38,7.422641,13.0116,12.7323,277.000000,289.380000,7.422641,-13.011594,-12.732348,0.171280,100,100,7707
15,277.00,292.13,10.250517,13.1304,12.8662,277.000000,292.130000,10.250517,-13.130435,-12.866232,0.208945,100,100,8381
16,277.00,292.91,9.755096,13.1942,12.9267,277.000000,292.910000,9.755096,-13.194203,-12.926725,0.168468,100,100,9068
17,277.00,289.04,8.342566,13.2522,12.9322,277.000000,289.040000,8.342566,-13.252174,-12.932232,0.195966,100,100,9736
18,277.00,290.98,8.827208,13.3478,13.0003,277.000000,290.980000,8.827208,-13.347826,-13.000261,0.231977,100,100,10394
19,277.00,293.06,9.377441,13.3623,13.0943,277.000000,293.060000,9.377441,-13.362319,-13.094319,0.215789,100,100,11112
20,277.00,291.06,9.737371,13.4058,13.0970,277.000000,291.060000,9.737371,-13.405797,-13.097043,0.218158,100,100,11832
21,277.00,292.18,8.122044,13.4203,13.1618,277.000000,292.180000,8.122044,-13.420290,-13.161768,0.169461,100,100,12571
22,277.00,291.56,10.423358,13.4928,13.2006,277.000000,291.560000,10.423358,-13.492754,-13.200580,0.214866,100,100,13298
23,277.00,292.64,10.842066,13.5449,13.2456,277.000000,292.640000,10.842066,-13.544928,-13.245594,0.205489,100,100,14053
24,277.00,293.88,12.300634,13.5449,13.2844,277.000000,293.880000,12.300634,-13.544928,-13.284406,0.236976,100,100,14802
25,277.00,294.60,11.886968,13.5681,13.2905,277.000000,294.600000,11.886968,-13.568116,-13.290464,0.222836,100,100,15560
26,277.00,292.09,9.955998,13.5507,13.2838,277.000000,292.090000,9.955998,-13.550725,-13.283826,0.189849,100,100,16343
