generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,277.00,284.70,10.039362,8.2957,7.7748,277.000000,284.698795,10.039362,-8.295652,-7.774821,0.164481,83,100,626
2,277.00,286.46,10.127641,8.4638,7.9782,277.000000,286.456790,10.127641,-8.463768,-7.978243,0.221617,81,100,1111
3,277.00,282.14,5.996076,9.7855,9.2626,277.000000,282.138889,5.996076,-9.785507,-9.262641,0.149619,36,100,1744
4,277.00,279.43,2.755644,10.1623,9.7658,277.000000,279.434783,2.755644,-10.162319,-9.765848,0.298510,46,100,2085
5,277.00,280.05,3.563355,11.0493,10.2772,277.000000,280.050000,3.563355,-11.049275,-10.277174,0.178691,40,100,2426
6,277.00,289.59,8.018251,11.2928,10.8353,277.000000,289.587500,8.018251,-11.292754,-10.835290,0.339167,80,100,2775
7,277.00,287.22,6.754750,11.5072,10.9795,277.000000,287.217391,6.754750,-11.507246,-10.979521,0.269761,92,100,3108
8,277.00,288.79,9.220485,11.7130,11.1966,277.000000,288.787500,9.220485,-11.713043,-11.196594,0.370210,80,100,3458
9,277.00,282.52,3.312039,11.9507,11.4373,277.000000,282.520000,3.312039,-11.950725,-11.437275,0.383290,100,100,3798
10,277.00,283.34,4.217155,12.0754,11.8363,277.000000,283.340000,4.217155,-12.075362,-11.836290,0.206765,100,100,4114
11,277.00,284.00,4.882622,12.3536,11.9546,277.000000,284.000000,4.882622,-12.353623,-11.954551,0.206660,100,100,4421
12,277.00,282.27,3.956905,12.3130,11.9976,277.000000,282.270000,3.956905,-12.313043,-11.997623,0.174956,100,100,4745
13,277.00,281.98,3.396999,12.4348,12.1120,277.000000,281.980000,3.396999,-12.434783,-12.112000,0.155543,100,100,5069
14,277.00,283.22,4.124512,12.5101,12.2766,277.000000,283.220000,4.124512,-12.510145,-12.276638,0.186462,100,100,5387
15,277.00,283.32,4.724151,12.6145,12.3717,277.000000,283.320000,4.724151,-12.614493,-12.371681,0.179687,100,100,5716
16,277.00,282.56,4.720847,12.7449,12.4649,277.000000,282.560000,4.720847,-12.744928,-12.464928,0.140917,100,100,6062
17,277.00,281.94,3.698162,12.8145,12.5846,277.000000,281.940000,3.698162,-12.814493,-12.584580,0.134583,100,100,6396
18,277.00,281.28,3.370697,12.9942,12.7505,277.000000,281.280000,3.370697,-12.994203,-12.750493,0.142932,100,100,6708
19,277.00,282.32,3.613530,13.1043,12.8886,277.000000,282.320000,3.613530,-13.104348,-12.888551,0.133658,100,100,7015
20,277.00,284.59,5.246132,13.2087,13.0220,277.000000,284.590000,5.246132,-13.208696,-13.022000,0.128204,100,100,7333
21,277.00,282.78,4.318750,13.2261,13.0743,277.000000,282.780000,4.318750,-13.226087,-13.074290,0.105686,100,100,7651
22,277.00,282.91,5.853367,13.2899,13.1665,277.000000,282.910000,5.853367,-13.289855,-13.166522,0.096235,100,100,7964
23,277.00,281.21,4.827618,13.3884,13.2340,277.000000,281.210000,4.827618,-13.388406,-13.233971,0.077171,100,100,8277
24,277.00,279.69,1.901026,13.4754,13.3159,277.000000,279.690000,1.901026,-13.475362,-13.315942,0.109765,100,100,8584
25,277.00,279.94,1.875207,13.5391,13.4122,277.000000,279.940000,1.875207,-13.539130,-13.412203,0.073775,100,100,8905
26,277.00,281.32,3.624583,13.5623,13.4454,277.000000,281.320000,3.624583,-13.562319,-13.445362,0.098535,100,100,9221
