INSTANCIA,TAM,POB,CRU,MUT,HV,PARETO_FILE
promedio_2024,286,50,0.70,0.010,0.331451,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.312324,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.322929,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.327695,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.316684,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.290211,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.285021,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.328427,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.312576,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.306636,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.332456,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.314233,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.316226,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.318364,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.303541,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.317632,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.314397,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.322151,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.311880,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.318592,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.315392,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.307793,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.316541,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.324708,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.317051,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.313929,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.311426,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.308423,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.312475,output/promedio_2024_pareto_front.csv
promedio_2024,286,50,0.70,0.010,0.318802,output/promedio_2024_pareto_front.csv
