generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.56,9.0743,8.5224,41,50,336
2,294.00,306.23,9.0743,8.4664,35,50,600
3,297.00,311.07,9.6829,8.8126,44,50,1587
4,304.00,316.79,9.7886,9.1861,28,50,2132
5,312.00,331.50,9.9886,9.5373,28,50,2707
6,319.00,335.42,10.3229,9.6101,38,50,3437
7,324.00,336.78,10.1943,9.4543,37,50,4243
8,326.00,345.28,10.3143,9.5062,43,50,5137
9,336.00,349.17,10.3571,9.6356,35,50,6052
10,340.00,351.68,10.6229,9.5790,38,50,6989
11,348.00,365.28,10.7600,10.0850,36,50,7901
12,353.00,373.72,10.8257,10.2162,39,50,8785
13,355.00,376.38,11.0629,10.2387,45,50,9664
14,363.00,376.61,10.8000,10.1871,28,50,10500
15,360.00,375.26,10.6486,10.0730,27,50,11340
16,366.00,378.75,10.8057,10.1295,24,50,12114
17,368.00,380.48,10.7686,10.0197,21,50,12873
18,370.00,380.14,11.1229,9.9623,22,50,13634
19,373.00,397.06,11.2829,10.5678,31,50,14372
20,378.00,398.32,11.3400,10.7877,44,50,15130
21,377.00,389.50,11.1200,10.5127,34,50,15896
22,375.00,395.47,11.4943,10.7573,38,50,16686
23,381.00,394.24,11.5200,10.6173,42,50,17461
24,387.00,404.70,11.3857,10.8940,27,50,18233
25,389.00,400.47,11.2429,10.7909,34,50,18997
26,391.00,405.31,11.3257,10.8919,29,50,19764
27,389.00,404.24,11.4057,10.9311,29,50,20548
28,388.00,409.83,12.3029,11.0873,35,50,21347
29,396.00,424.89,12.1200,11.3209,46,50,22156
30,391.00,424.28,12.0800,11.3376,46,50,22975
31,389.00,437.24,12.1429,11.5574,50,50,23781
32,391.00,425.96,12.2114,11.3549,49,50,24578
33,393.00,438.64,12.0857,11.6458,50,50,25399
34,385.00,425.10,12.0029,11.4594,49,50,26221
35,384.00,407.46,11.9371,11.1568,46,50,27051
36,381.00,410.12,12.0457,11.3919,50,50,27991
37,392.00,426.86,12.2971,11.7714,50,50,28835
38,383.00,417.30,12.0771,11.5310,50,50,29639
39,386.00,433.76,12.0800,11.6783,50,50,30456
40,385.00,428.76,12.2057,11.5952,50,50,31217
41,383.00,420.00,12.0714,11.5235,49,50,32029
42,387.00,422.50,12.0200,11.5044,50,50,32875
43,390.00,424.70,12.1743,11.6805,50,50,33713
44,390.00,423.53,12.3886,11.7767,49,50,34735
45,395.00,423.50,12.2286,11.8329,48,50,35699
46,391.00,417.58,12.2771,11.9229,50,50,36721
47,392.00,408.28,12.3143,11.8231,50,50,37702
48,397.00,410.96,12.3914,11.8963,50,50,38618
49,399.00,413.58,12.4714,11.8583,50,50,39515
50,393.00,414.58,12.5200,11.8809,50,50,40386
51,397.00,416.32,12.1743,11.7026,50,50,41217
