generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.42,8.7029,8.4889,45,50,329
2,294.00,308.31,9.0229,8.4394,45,50,621
3,297.00,305.14,9.5829,8.9487,37,50,1652
4,302.00,317.32,10.1743,9.4400,38,50,2492
5,306.00,321.70,10.2286,9.5780,50,50,3387
6,312.00,336.88,10.4257,9.8846,50,50,4303
7,315.00,338.72,10.4943,9.9309,50,50,5162
8,326.00,340.40,10.9714,10.0967,50,50,6018
9,332.00,345.08,10.8829,10.1204,50,50,6914
10,339.00,353.68,11.0000,10.2725,50,50,7839
11,343.00,364.30,11.2657,10.3182,50,50,8799
12,350.00,368.04,10.8314,10.1997,50,50,9800
13,356.00,376.16,11.1029,10.5036,50,50,10844
14,359.00,382.80,11.2171,10.6550,50,50,11962
15,357.00,376.12,11.3171,10.3925,50,50,13062
16,360.00,385.40,11.4229,10.5315,50,50,14135
17,365.00,390.20,11.2543,10.5441,50,50,15165
18,364.00,388.88,11.1314,10.3728,50,50,16208
19,369.00,387.50,11.2829,10.3402,50,50,17233
20,374.00,390.24,11.2486,10.6125,50,50,18253
21,374.00,395.86,11.3229,10.7967,50,50,19315
22,377.00,404.30,11.4686,11.0149,50,50,20331
23,375.00,389.36,11.3171,10.8263,50,50,21308
24,375.00,386.58,11.4514,10.8810,50,50,22395
25,376.00,386.46,11.4171,10.8487,50,50,23450
26,375.00,394.00,11.4657,10.9676,50,50,24710
27,374.00,387.08,11.4400,10.7401,50,50,26078
28,372.00,401.88,11.5314,11.0081,50,50,27389
29,374.00,385.46,11.6886,10.9978,50,50,28560
30,376.00,384.90,11.6600,11.1518,50,50,29853
31,379.00,388.28,11.8429,11.3333,50,50,30932
32,379.00,396.68,12.1400,11.5986,50,50,32031
33,376.00,393.84,12.1571,11.5548,49,50,33162
34,381.00,403.12,12.2286,11.5418,50,50,34272
35,382.00,409.22,12.0629,11.5909,50,50,35430
36,381.00,398.56,12.1114,11.5143,50,50,36584
37,379.00,394.78,12.0029,11.5935,50,50,37705
38,379.00,392.42,12.0543,11.4566,50,50,38801
39,375.00,396.88,12.0371,11.4777,50,50,39856
40,381.00,397.70,12.3914,11.6019,50,50,40894
41,384.00,404.38,12.4029,11.6138,50,50,41863
42,383.00,401.49,12.3314,11.5959,49,50,42775
43,388.00,417.12,12.2457,11.7618,50,50,43633
44,389.00,413.12,12.1686,11.5616,50,50,44531
45,391.00,416.92,12.1943,11.5759,49,50,45368
46,390.00,410.79,12.1029,11.4911,47,50,46295
47,392.00,417.61,12.0857,11.5470,46,50,47111
48,394.00,414.02,12.1486,11.5591,47,50,47929
49,396.00,415.04,11.9714,11.6269,50,50,48858
50,397.00,411.50,11.9543,11.4842,50,50,49793
51,394.00,404.80,12.0257,11.4296,50,50,50670
