generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.90,8.9200,8.5392,42,50,382
2,295.00,308.76,8.9086,8.4865,41,50,701
3,298.00,306.71,9.4657,9.0676,34,50,1717
4,301.00,323.41,10.0257,9.3870,34,50,2535
5,315.00,327.45,9.9943,9.5404,33,50,3485
6,324.00,339.03,10.6143,9.8164,35,50,4349
7,329.00,344.25,10.3029,9.9045,24,50,5197
8,340.00,357.19,10.6743,10.1059,43,50,6066
9,344.00,359.25,10.8771,10.2132,36,50,7042
10,349.00,369.80,10.7257,10.3101,50,50,8075
11,353.00,367.52,10.7514,10.3183,50,50,9041
12,356.00,374.56,10.8829,10.3738,50,50,9960
13,357.00,376.33,10.7143,10.2424,49,50,10863
14,360.00,378.50,10.9429,10.2692,50,50,11735
15,361.00,377.34,10.9829,10.3387,50,50,12583
16,368.00,387.48,10.9514,10.6379,50,50,13401
17,368.00,382.85,11.0343,10.5726,47,50,14240
18,368.00,388.30,10.9571,10.6255,50,50,15062
19,372.00,383.90,11.1657,10.6535,50,50,15866
20,378.00,394.82,11.1829,10.7878,50,50,16653
21,374.00,391.36,11.2229,10.6609,50,50,17433
22,379.00,396.86,11.2629,10.8386,50,50,18188
23,383.00,401.78,11.2943,10.7062,50,50,18931
24,387.00,406.10,11.1314,10.6626,50,50,19711
25,390.00,405.10,11.2029,10.4729,50,50,20494
26,390.00,408.20,11.0686,10.5003,50,50,21290
27,394.00,414.60,11.1143,10.6887,50,50,22091
28,394.00,418.19,11.0400,10.6868,27,50,22893
29,398.00,417.96,10.9229,10.7389,27,50,23725
30,404.00,411.64,11.0229,10.8773,14,50,24573
31,394.00,394.00,10.1114,10.1114,1,50,25439
32,388.00,408.96,11.4343,10.8768,0,50,26281
33,428.00,432.50,11.7829,11.6707,4,50,27120
34,392.00,404.50,11.1029,10.9114,2,50,27950
35,389.00,416.90,11.5486,11.1746,10,50,28756
36,387.00,410.70,11.7743,11.2163,0,50,29607
37,417.00,430.50,11.7143,11.5029,2,50,30513
38,387.00,409.33,11.7086,10.9029,3,50,31453
39,389.00,416.13,11.6400,11.3686,8,50,32433
40,384.00,415.60,11.8229,10.9936,20,50,33452
41,389.00,402.09,11.7000,11.0743,22,50,34433
42,392.00,418.17,11.6429,11.4986,12,50,35264
43,395.00,395.00,9.7257,9.7257,2,50,36070
44,394.00,435.60,11.7800,11.3470,0,50,36842
45,393.00,411.50,11.9200,11.3898,0,50,37601
46,387.00,404.74,12.0971,11.2379,0,50,38379
47,388.00,406.60,11.9000,11.3256,0,50,39173
48,391.00,410.04,12.0600,11.5263,0,50,39953
49,405.00,411.50,12.1057,12.0514,4,50,40709
50,395.00,408.12,12.2057,11.5183,17,50,41468
51,406.00,412.29,11.9857,11.9057,7,50,42232
