generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.51,8.7371,8.5371,39,50,308
2,294.00,304.15,9.2286,8.5013,40,50,602
3,297.00,308.30,9.2714,8.9312,44,50,1799
4,305.00,319.31,9.7800,9.1437,39,50,2715
5,315.00,332.67,10.0914,9.5049,49,50,3569
6,320.00,347.46,10.6143,9.9109,50,50,4454
7,325.00,354.50,10.5314,9.8207,50,50,5306
8,332.00,354.88,10.6886,10.0261,50,50,6211
9,338.00,358.62,10.8171,10.0411,50,50,7086
10,342.00,364.10,11.0800,10.2751,50,50,7999
11,346.00,364.18,11.1400,10.3558,50,50,8904
12,352.00,375.80,11.3629,10.5638,50,50,9813
13,354.00,378.72,11.0286,10.4076,50,50,10813
14,358.00,387.78,11.2800,10.5364,50,50,11730
15,356.00,390.48,11.0057,10.5141,50,50,12631
16,361.00,394.54,10.9943,10.6374,50,50,13521
17,366.00,399.50,11.1657,10.6847,50,50,14391
18,371.00,397.16,11.4143,10.8534,50,50,15232
19,368.00,414.80,11.2029,10.8686,44,50,16060
20,364.00,411.28,11.5029,10.8945,50,50,16861
21,369.00,405.96,11.5743,10.8174,50,50,17681
22,376.00,421.58,11.5571,10.8267,50,50,18487
23,385.00,440.72,11.5971,10.9810,50,50,19276
24,395.00,459.79,11.6057,11.1716,47,50,20055
25,396.00,441.94,11.5400,10.9542,47,50,20847
26,400.00,441.60,11.4743,10.9188,50,50,21648
27,389.00,421.31,11.3514,10.6699,49,50,22456
28,382.00,416.20,11.4029,10.7343,49,50,23280
29,381.00,416.76,11.5057,10.8271,49,50,24106
30,387.00,424.85,11.5057,10.9683,47,50,24958
31,387.00,438.98,11.5314,11.1108,48,50,25815
32,382.00,426.10,11.5514,10.9785,50,50,26683
33,380.00,417.06,11.6371,10.8282,50,50,27586
34,374.00,419.52,11.7686,11.0482,50,50,28429
35,383.00,401.24,11.8286,10.8394,50,50,29345
36,375.00,405.78,11.6914,11.0132,50,50,30262
37,372.00,400.40,11.8171,10.6880,50,50,31431
38,371.00,415.92,11.7114,11.1079,50,50,32449
39,374.00,399.66,11.6514,10.9423,50,50,33407
40,377.00,397.66,11.6171,11.1316,50,50,34236
41,375.00,388.14,11.7114,11.2086,50,50,35067
42,377.00,390.94,11.7829,11.2838,49,50,35891
43,376.00,390.07,11.9314,11.2453,46,50,36682
44,378.00,391.18,12.1886,11.4213,50,50,37497
45,378.00,391.94,12.0400,11.4494,50,50,38312
46,379.00,391.64,12.1229,11.3961,50,50,39125
47,376.00,389.70,12.1114,11.3170,50,50,39938
48,379.00,396.14,12.2486,11.5064,50,50,40732
49,381.00,392.84,12.0600,11.4947,50,50,41507
50,384.00,395.36,12.0429,11.4615,50,50,42292
51,386.00,396.02,12.0914,11.5710,50,50,43100
