dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,22,22,V,22,V,V,V,V,176,V,V,V,V,V,215,V,79,V,V,66,V,22,V,V,V,V,V,66,V,234,66,V,V,125,66,65,210,234,125
1,2,8.5,22,22,V,22,V,V,V,V,176,V,V,V,V,V,215,V,79,V,V,66,V,22,V,V,V,V,V,66,V,234,66,V,V,125,66,65,210,234,125
1,3,9.0,22,22,V,22,V,V,V,V,176,V,V,V,V,V,215,V,79,V,V,66,V,22,V,V,V,V,V,66,V,234,66,V,V,125,66,65,210,234,125
1,4,9.5,22,22,V,22,V,V,V,V,176,V,V,V,V,V,215,V,79,V,V,66,V,22,V,V,V,V,V,66,V,234,66,V,V,125,66,65,210,234,125
1,5,10.0,22,22,V,22,V,V,V,V,176,V,V,V,V,V,215,V,79,V,V,66,V,22,V,V,V,V,V,66,V,234,66,V,V,125,66,65,210,234,125
1,6,10.5,22,22,V,22,V,V,V,V,176,V,V,V,V,V,215,V,79,V,V,66,V,22,V,V,V,V,V,66,V,234,66,V,V,125,66,65,210,234,125
1,7,11.0,78,78,V,52,52,V,V,V,176,V,V,V,V,V,V,V,V,V,V,V,V,82,V,V,V,V,V,V,V,234,258,52,V,82,109,65,109,234,82
1,8,11.5,78,78,V,52,52,V,V,V,176,V,V,V,V,V,V,V,V,V,V,V,V,82,V,V,V,V,V,V,V,234,258,52,V,82,109,65,109,234,82
1,9,12.0,78,78,V,52,52,V,V,V,V,V,V,V,V,V,V,V,74,V,V,V,V,82,V,V,V,V,V,V,V,105,258,52,V,82,109,74,109,74,82
1,10,12.5,78,78,V,52,52,V,V,V,V,V,V,V,V,V,V,V,74,V,V,V,V,82,V,V,V,V,V,V,V,105,258,52,V,82,109,74,109,74,82
1,11,13.0,78,78,V,52,52,V,V,V,V,V,V,V,V,V,V,V,74,V,V,V,V,82,V,V,V,V,V,V,V,105,258,52,V,82,109,74,109,74,82
1,12,13.5,78,78,V,52,52,V,V,V,V,V,V,V,V,V,V,V,74,V,V,V,V,82,V,V,V,V,V,V,V,105,258,52,V,82,109,74,109,74,82
1,13,14.0,23,23,V,52,52,V,V,V,V,V,V,V,V,V,V,V,74,V,V,V,V,82,V,V,V,V,V,V,V,105,258,52,V,82,109,74,109,74,82
1,14,14.5,23,23,V,52,52,V,V,V,V,V,V,V,V,V,V,V,74,V,V,73,V,82,V,V,V,V,V,73,V,105,258,52,V,82,73,74,27,74,82
1,15,15.0,23,23,V,V,V,203,V,V,V,V,V,V,V,V,V,V,74,V,V,73,V,V,V,V,V,V,V,73,V,105,V,103,V,185,73,74,27,74,203
1,16,15.5,23,23,V,V,V,203,V,V,V,V,V,V,V,V,V,V,74,V,V,73,V,V,V,V,V,V,V,73,V,105,V,103,V,185,73,74,27,74,203
1,17,16.0,23,23,V,V,V,203,V,V,V,V,V,V,V,V,V,V,V,V,V,73,V,V,V,V,V,V,V,73,V,127,V,103,V,185,73,236,27,110,203
1,18,16.5,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,73,V,V,V,V,V,V,V,73,V,127,V,103,V,185,73,236,27,110,V
1,19,17.0,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,73,V,V,V,V,V,V,V,73,V,127,V,103,V,185,73,236,27,110,V
1,20,17.5,23,23,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,73,V,V,V,V,V,V,V,73,V,V,V,103,V,185,73,236,27,110,V
1,21,18.0,1,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,73,V,V,V,V,V,V,V,73,V,V,V,103,V,185,73,236,27,1,1
1,22,18.5,1,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,103,V,185,115,236,V,1,1
1,23,19.0,1,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,236,V,1,1
1,24,19.5,1,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,236,V,1,1
1,25,20.0,1,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,115,V,V,1,1
1,26,20.5,1,V,V,V,V,V,V,V,V,V,V,V,1,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,1,1
2,1,8.0,64,V,V,V,V,V,V,V,V,V,V,V,87,V,V,V,V,V,V,V,V,V,V,61,V,V,V,123,V,V,V,64,V,123,64,64,279,87,123
2,2,8.5,64,V,V,V,V,V,V,V,V,V,V,V,87,V,V,V,V,V,V,V,V,V,V,61,V,V,V,123,V,V,V,64,V,123,64,64,279,87,123
2,3,9.0,64,V,V,V,V,V,V,V,V,V,V,V,87,V,V,V,V,V,V,V,V,V,V,61,V,V,V,123,V,V,V,64,V,123,64,64,279,87,123
2,4,9.5,64,V,V,V,V,V,V,V,V,V,V,V,87,V,V,V,V,V,V,V,V,V,V,61,V,V,V,123,V,V,V,64,V,123,64,64,279,87,123
2,5,10.0,64,V,V,V,V,V,V,V,V,V,V,V,87,V,V,V,V,V,V,V,V,V,V,61,V,V,V,123,V,V,V,64,V,123,64,64,279,87,123
2,6,10.5,64,V,V,V,V,V,V,V,V,V,V,V,87,V,V,V,V,V,V,V,V,V,V,V,V,V,V,123,V,V,V,64,V,123,64,64,279,87,123
2,7,11.0,64,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,123,V,V,V,64,V,123,64,64,279,43,123
2,8,11.5,64,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,123,V,V,V,64,V,123,64,64,21,43,123
2,9,12.0,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,21,43,259
2,10,12.5,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,21,43,259
2,11,13.0,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,21,43,259
2,12,13.5,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,21,43,259
2,13,14.0,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,21,43,259
2,14,14.5,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,34,43,259
2,15,15.0,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,34,59,259
2,16,15.5,122,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,259,V,122,260,122,34,59,259
2,17,16.0,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,34,59,253
2,18,16.5,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,34,59,253
2,19,17.0,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,34,59,253
2,20,17.5,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,V,59,253
2,21,18.0,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,V,59,253
2,22,18.5,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,V,59,253
2,23,19.0,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,V,V,253
2,24,19.5,253,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,50,248,V,V,253
2,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
3,1,8.0,9,200,265,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,2,8.5,9,200,265,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,3,9.0,9,200,265,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,4,9.5,9,200,265,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,5,10.0,9,200,265,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,6,10.5,9,200,265,224,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,7,11.0,9,200,265,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,8,11.5,9,200,265,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,33,V,V,V,V,V,V,102,V,V,102,33
3,9,12.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,10,12.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,11,13.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,12,13.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,13,14.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,14,14.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,15,15.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,16,15.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,119,V,V,V,195
3,17,16.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,160
3,18,16.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,160
3,19,17.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,160
3,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,160
