generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,306.71,8.9543,8.4949,41,50,311
2,295.00,311.52,9.0000,8.4805,44,50,570
3,297.00,319.55,9.9543,9.1771,44,50,1484
4,303.00,332.80,10.2629,9.6758,50,50,2186
5,311.00,336.82,10.4400,9.8410,50,50,2765
6,319.00,343.52,10.8971,10.3873,50,50,3390
7,325.00,354.96,11.2143,10.6593,50,50,4047
8,332.00,357.28,11.2714,10.6671,50,50,4755
9,335.00,368.14,11.1486,10.6613,50,50,5479
10,342.00,369.58,11.2943,10.6470,50,50,6269
11,346.00,371.92,11.5371,10.7227,50,50,7040
12,351.00,377.92,11.5457,10.6950,50,50,7828
13,356.00,382.50,11.3486,10.8735,50,50,8645
14,357.00,368.12,11.2571,10.8054,50,50,9493
15,360.00,375.10,11.4486,10.9406,50,50,10357
16,365.00,375.76,11.4486,10.9773,50,50,11226
17,360.00,377.76,11.4943,10.9942,50,50,12070
18,361.00,379.88,11.6000,10.9394,50,50,12894
19,363.00,378.32,11.5029,10.9520,50,50,13760
20,368.00,384.72,11.8543,11.1520,50,50,14677
21,371.00,391.30,11.9057,11.4134,50,50,15694
22,374.00,404.34,12.0057,11.4283,50,50,16770
23,373.00,396.14,11.8771,11.2012,50,50,17731
24,375.00,414.34,11.8029,11.2987,50,50,18578
25,379.00,395.39,11.7743,11.1574,49,50,19458
26,386.00,403.10,11.7657,11.2335,50,50,20354
27,390.00,404.62,11.7486,11.0852,50,50,21233
28,388.00,402.94,11.7943,11.2639,50,50,22131
29,389.00,405.32,11.9200,11.1960,50,50,23004
30,388.00,411.16,11.9829,11.3037,50,50,23886
31,392.00,415.89,11.8971,11.3739,46,50,24734
32,390.00,406.60,11.7857,11.1577,40,50,25593
33,388.00,419.83,11.8714,11.4200,24,50,26477
34,392.00,410.00,11.7971,11.3355,25,50,27325
35,397.00,423.89,11.8371,11.5110,28,50,28120
36,392.00,418.39,12.1543,11.3750,36,50,28910
37,397.00,428.46,12.1571,11.6740,28,50,29685
38,409.00,455.00,12.0886,11.8905,22,50,30441
39,400.00,454.36,12.1171,11.7045,22,50,31219
40,396.00,458.36,12.0143,11.6358,25,50,31985
41,400.00,416.73,11.7829,11.3288,11,50,32739
42,406.00,411.70,12.0800,11.7803,10,50,33478
43,402.00,420.37,12.1829,11.9194,19,50,34235
44,396.00,421.00,12.2629,11.9438,19,50,34992
45,397.00,419.29,12.0943,11.7686,7,50,35768
46,391.00,408.42,12.2686,11.7204,0,50,36527
47,391.00,408.66,12.3000,11.7098,0,50,37274
48,392.00,410.42,12.3029,11.6494,0,50,38018
49,393.00,414.20,12.6457,11.8443,0,50,38751
50,389.00,407.32,12.5429,11.9929,0,50,39491
51,388.00,404.70,12.7657,12.0743,0,50,40249
