generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,306.07,8.9000,8.5140,46,50,834
2,323.00,348.02,9.4771,8.4794,47,50,1537
3,313.00,382.27,9.5629,8.9804,45,50,3798
4,348.00,422.66,9.8457,9.2351,44,50,6010
5,369.00,442.80,9.8714,9.2483,45,50,7863
6,415.00,451.60,10.2543,9.1383,48,50,9248
7,446.00,479.44,10.2057,9.2233,39,50,10496
8,477.00,491.39,9.9457,9.0950,38,50,11715
9,479.00,496.81,10.2600,9.1103,26,50,12831
10,481.00,507.15,10.0543,9.2057,26,50,13926
11,498.00,532.06,10.6886,9.6238,32,50,14948
12,497.00,512.20,10.1771,9.2009,10,50,15954
13,487.00,513.56,10.1114,9.3181,32,50,16871
14,498.00,524.61,10.3743,9.7590,33,50,17814
15,490.00,519.03,10.6829,9.6505,31,50,18681
16,489.00,513.53,10.0600,9.5787,30,50,19529
17,502.00,525.82,10.3514,9.7000,38,50,20344
18,495.00,532.88,10.2629,9.6833,32,50,21117
19,504.00,527.47,10.4600,9.7810,36,50,21917
20,499.00,535.00,10.7286,9.9626,36,50,22741
21,494.00,521.21,10.6771,9.7210,34,50,23514
22,501.00,531.00,10.6943,10.0086,33,50,24286
23,496.00,521.52,10.2600,9.8815,33,50,25026
24,497.00,524.56,10.3400,9.9126,39,50,25766
25,501.00,531.85,10.4657,9.9511,34,50,26529
26,510.00,533.49,10.7857,10.1426,39,50,27302
27,505.00,530.88,10.6000,9.9336,41,50,28055
28,503.00,525.86,11.0457,9.8446,42,50,28824
29,493.00,521.73,10.2829,9.8501,30,50,29572
30,496.00,521.64,10.4000,9.8222,28,50,30293
31,497.00,516.24,10.3543,9.6852,21,50,31049
32,505.00,523.00,10.4343,9.8126,34,50,31779
33,506.00,530.37,10.8943,10.0461,38,50,32506
34,498.00,527.14,10.3543,9.9863,37,50,33269
35,506.00,518.78,10.5029,9.8484,27,50,34034
36,506.00,530.33,11.0086,10.1274,39,50,34834
37,496.00,521.24,10.8743,9.9063,45,50,35573
38,492.00,523.77,10.7257,10.0581,30,50,36340
39,494.00,514.72,10.3514,9.8765,29,50,37122
40,500.00,528.25,10.7514,10.1326,20,50,37903
41,487.00,531.00,10.4514,10.1529,18,50,38677
42,508.00,524.20,10.4429,10.0604,15,50,39467
43,494.00,525.52,10.4543,9.9290,21,50,40311
44,498.00,537.40,10.8600,10.2201,25,50,41070
45,504.00,525.78,10.6200,10.0160,23,50,41852
46,507.00,540.85,10.6343,10.1053,34,50,42640
47,508.00,521.69,10.5143,9.8134,26,50,43402
48,491.00,517.00,10.2971,9.7261,28,50,44223
49,504.00,527.88,10.3343,9.9449,26,50,45043
50,505.00,530.26,10.6514,10.0060,27,50,45865
51,493.00,520.53,10.5743,9.9043,34,50,46726
