generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.77,8.8400,8.4798,39,50,463
2,326.00,352.26,9.0971,8.4354,39,50,807
3,294.00,356.08,9.4057,8.8078,39,50,2188
4,330.00,398.94,9.4629,8.9088,31,50,4024
5,407.00,444.68,10.0229,9.1994,34,50,5622
6,439.00,475.14,10.1429,9.4676,42,50,7041
7,465.00,496.61,10.1486,9.4386,46,50,8560
8,481.00,498.97,9.8971,9.5352,34,50,9872
9,486.00,506.35,10.3257,9.6379,34,50,11088
10,498.00,513.88,10.2800,9.6986,24,50,12169
11,498.00,521.75,10.3429,9.6721,12,50,13243
12,500.00,524.40,10.2171,9.7833,25,50,14246
13,494.00,513.79,10.2543,9.7302,19,50,15219
14,508.00,524.00,10.4629,10.0922,14,50,16145
15,500.00,514.85,10.2914,9.8119,13,50,17050
16,501.00,515.86,10.1914,9.8909,22,50,17996
17,504.00,528.56,10.5857,10.0456,18,50,18854
18,497.00,528.53,10.5286,9.9713,34,50,19702
19,501.00,521.88,10.3857,9.6230,17,50,20521
20,501.00,517.66,10.2143,9.7020,29,50,21354
21,500.00,517.50,10.2514,9.6946,32,50,22156
22,503.00,528.43,10.5943,9.9149,30,50,22969
23,497.00,523.25,10.4200,9.8463,28,50,23772
24,501.00,522.94,10.4714,9.9955,31,50,24589
25,502.00,518.94,10.5143,9.8497,33,50,25370
26,500.00,526.14,10.5114,9.9045,35,50,26287
27,492.00,521.58,10.5029,9.7629,31,50,27116
28,498.00,524.03,10.5143,9.9669,37,50,28063
29,502.00,525.29,10.5714,10.0068,34,50,28983
30,510.00,528.33,10.4686,9.8428,27,50,29846
31,504.00,520.93,10.2686,9.6837,14,50,30677
32,508.00,523.26,10.2971,9.7952,27,50,31521
33,492.00,521.83,10.6886,9.8369,40,50,32395
34,500.00,525.25,10.4086,9.7931,40,50,33284
35,497.00,528.97,10.3686,9.7728,32,50,34171
36,498.00,521.59,10.1886,9.6934,34,50,35037
37,510.00,532.37,10.2029,9.8292,27,50,35931
38,505.00,534.07,10.4314,9.8489,27,50,36796
39,517.00,534.07,10.3971,9.7031,28,50,37689
40,497.00,522.68,10.1743,9.7505,31,50,38703
41,500.00,534.44,10.0914,9.7589,16,50,39573
42,510.00,525.28,10.4800,9.6209,25,50,40489
43,507.00,536.52,10.4171,9.6789,31,50,41395
44,501.00,524.35,10.6286,9.8693,23,50,42286
45,512.00,527.54,10.1543,9.7762,24,50,43183
46,509.00,527.84,10.3229,9.8830,19,50,44140
47,507.00,528.82,10.5886,9.8656,33,50,45082
48,506.00,535.92,10.6714,10.0693,36,50,45995
49,504.00,532.24,10.5686,10.0038,33,50,46854
50,501.00,526.83,10.4343,9.9220,23,50,47734
51,507.00,523.48,10.7686,9.8624,21,50,48637
