generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.00,9.1086,8.5677,41,50,449
2,319.00,347.39,9.0200,8.4387,41,50,828
3,334.00,389.25,9.6743,9.0486,48,50,2244
4,377.00,431.98,9.9771,9.1864,49,50,3572
5,417.00,460.58,9.7057,9.1095,36,50,4795
6,451.00,485.12,9.9171,9.2722,43,50,6002
7,471.00,502.53,9.9914,9.3365,40,50,7102
8,484.00,504.49,9.9971,9.4950,39,50,8228
9,492.00,511.18,10.2200,9.6225,45,50,9348
10,483.00,511.76,10.3514,9.6639,38,50,10513
11,497.00,518.22,10.3571,9.8900,36,50,11549
12,504.00,519.23,10.6086,9.5878,35,50,12504
13,502.00,532.64,10.1514,9.7188,42,50,13425
14,502.00,520.57,10.6486,9.6760,28,50,14351
15,494.00,519.00,10.2429,9.6881,33,50,15252
16,491.00,514.38,10.3829,9.6311,34,50,16148
17,494.00,516.89,10.2571,9.7309,35,50,17018
18,501.00,514.73,10.3371,9.7169,37,50,17864
19,495.00,516.35,10.2600,9.7575,23,50,18684
20,498.00,512.61,10.7143,9.6420,31,50,19534
21,495.00,526.66,10.6086,9.7742,38,50,20297
22,505.00,520.70,10.2657,9.7989,20,50,21079
23,502.00,527.21,10.3629,9.7890,33,50,21865
24,494.00,521.71,10.1800,9.6864,24,50,22734
25,510.00,532.62,10.1143,9.7079,21,50,23629
26,494.00,516.73,10.3457,9.7873,22,50,24593
27,500.00,528.08,10.1943,9.6131,25,50,25502
28,505.00,534.60,10.3486,9.8191,25,50,26427
29,495.00,528.62,10.7143,9.8927,29,50,27238
30,491.00,510.50,10.2143,9.8152,18,50,28150
31,499.00,511.47,10.6486,9.8139,45,50,29042
32,495.00,516.58,10.1000,9.5887,36,50,29910
33,483.00,513.05,10.2257,9.5380,21,50,30794
34,502.00,519.83,10.3171,9.5050,12,50,31676
35,480.00,530.11,10.4114,9.8568,19,50,32554
36,504.00,522.52,10.3200,9.7208,25,50,33444
37,500.00,512.77,10.3600,9.6890,22,50,34375
38,490.00,512.40,10.1486,9.4480,20,50,35261
39,499.00,520.78,10.3171,9.7111,18,50,36167
40,502.00,518.50,10.2029,9.6692,26,50,37112
41,505.00,539.85,10.3600,10.0545,26,50,38020
42,487.00,522.06,10.2629,9.6518,16,50,38917
43,500.00,514.52,10.6829,9.7584,23,50,39833
44,513.00,530.50,10.3829,10.0481,6,50,40775
45,510.00,522.89,10.0800,9.9022,9,50,41598
46,495.00,511.44,10.3771,9.7360,25,50,42470
47,499.00,515.54,10.4571,9.7824,26,50,43311
48,492.00,514.90,10.5600,9.7122,30,50,44169
49,488.00,514.85,10.5971,9.9430,34,50,45021
50,500.00,517.21,10.4057,9.6261,24,50,45865
51,497.00,513.65,10.2229,9.6283,23,50,46668
