generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,8.6429,8.5129,38,50,356
2,323.00,344.23,9.1286,8.4498,40,50,695
3,319.00,385.55,9.8571,8.9690,20,50,1814
4,372.00,417.08,10.0000,9.1559,38,50,2926
5,401.00,449.78,10.0200,9.2608,45,50,3879
6,438.00,466.63,9.9943,9.1934,41,50,4890
7,462.00,493.92,10.0514,9.4137,37,50,5911
8,475.00,509.00,10.0429,9.6416,29,50,6934
9,474.00,513.06,10.2686,9.5839,31,50,7930
10,489.00,517.69,10.5600,9.7085,32,50,8960
11,503.00,523.53,10.2571,9.6888,32,50,10013
12,505.00,532.35,10.2171,9.7781,23,50,11009
13,512.00,531.50,10.5029,9.8578,30,50,11989
14,510.00,530.69,10.3400,9.7512,36,50,12912
15,508.00,531.57,10.2714,9.8456,44,50,13809
16,492.00,529.35,10.5829,9.7331,34,50,14738
17,495.00,523.14,10.4286,9.7988,28,50,15603
18,505.00,517.94,10.1971,9.7439,16,50,16568
19,503.00,531.30,10.3286,9.8855,30,50,17635
20,504.00,531.61,10.2771,9.8324,31,50,18649
21,500.00,527.92,10.4571,10.0008,38,50,19597
22,501.00,524.14,10.5771,9.8260,21,50,20437
23,499.00,520.00,10.2686,9.8062,17,50,21314
24,498.00,529.68,10.3257,9.9349,22,50,22160
25,500.00,533.00,10.5657,9.9087,24,50,23054
26,502.00,527.70,10.4714,9.8486,27,50,23907
27,498.00,520.61,10.3600,9.8586,38,50,24784
28,497.00,515.90,10.3229,9.8726,20,50,25665
29,497.00,525.75,10.5629,10.0305,28,50,26548
30,506.00,525.11,10.5114,10.0441,46,50,27423
31,489.00,514.07,10.6000,9.9107,28,50,28301
32,485.00,522.62,10.4971,9.9646,37,50,29160
33,491.00,517.86,10.5914,9.7756,29,50,30030
34,499.00,518.50,10.3800,9.9113,20,50,30926
35,492.00,513.88,10.4829,9.9043,26,50,31901
36,483.00,513.32,10.4714,9.7080,28,50,32755
37,502.00,520.18,10.4286,10.0039,22,50,33570
38,500.00,520.19,10.6057,9.8863,16,50,34392
39,497.00,509.14,10.5743,9.7265,14,50,35222
40,504.00,513.83,10.5429,9.8276,12,50,36000
41,507.00,513.50,10.3629,9.8090,14,50,36786
42,510.00,525.50,10.5343,10.1804,8,50,37588
43,513.00,533.43,10.5257,9.6971,7,50,38394
44,509.00,523.84,10.4600,9.8979,19,50,39227
45,503.00,534.13,10.3086,9.8692,23,50,40035
46,507.00,527.93,10.3686,9.8383,30,50,40826
47,495.00,523.93,10.4457,9.6839,40,50,41594
48,495.00,511.88,10.2857,9.4590,33,50,42357
49,492.00,511.67,10.1086,9.3343,27,50,43124
50,488.00,514.04,10.1971,9.7190,25,50,43890
51,495.00,522.83,10.4400,9.7898,30,50,44686
