generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.64,8.7543,8.4905,39,50,410
2,322.00,346.75,8.9800,8.3864,40,50,783
3,331.00,373.39,9.3886,8.8535,31,50,2300
4,401.00,448.63,9.9429,9.2302,40,50,3392
5,432.00,469.15,10.0000,9.1516,41,50,4288
6,453.00,493.06,10.0457,9.3109,33,50,5090
7,474.00,507.14,9.7886,9.3174,28,50,5877
8,481.00,502.96,10.0286,9.3588,26,50,6668
9,488.00,512.63,10.2686,9.5713,30,50,7471
10,497.00,526.23,10.4829,9.7684,40,50,8272
11,506.00,527.18,10.4057,9.6687,34,50,9076
12,501.00,519.67,10.2543,9.5241,27,50,9953
13,499.00,521.90,10.1629,9.7185,39,50,10802
14,496.00,524.78,10.0143,9.6038,32,50,11632
15,499.00,533.54,10.5371,9.6760,41,50,12437
16,497.00,526.54,10.2943,9.8297,39,50,13231
17,505.00,527.95,10.4771,9.8530,41,50,14025
18,507.00,535.41,10.9629,9.9805,34,50,14818
19,507.00,530.71,10.5086,9.8195,42,50,15615
20,510.00,534.09,10.6171,9.8229,32,50,16423
21,511.00,526.31,10.6000,9.9958,36,50,17232
22,505.00,526.71,10.8600,9.9710,24,50,18043
23,509.00,526.27,10.5343,10.0486,22,50,18823
24,501.00,526.96,10.5143,9.9221,26,50,19657
25,506.00,521.84,10.7114,10.0069,25,50,20696
26,496.00,521.84,10.3800,9.8463,32,50,21460
27,506.00,522.35,10.3857,9.9042,26,50,22210
28,495.00,529.37,10.9543,9.9460,43,50,22945
29,497.00,516.09,10.6943,9.7314,34,50,23760
30,495.00,520.19,10.6000,10.0283,37,50,24534
31,498.00,521.33,10.6743,10.1267,36,50,25254
32,504.00,520.00,10.5600,10.0892,26,50,25999
33,495.00,525.34,10.7257,9.9272,41,50,26743
34,491.00,521.90,10.5000,9.7805,41,50,27475
35,502.00,523.15,10.5743,9.8887,20,50,28201
36,519.00,537.62,10.2571,9.9873,21,50,28928
37,498.00,523.13,10.7371,9.8910,32,50,29661
38,494.00,515.71,10.4514,9.7049,31,50,30408
39,494.00,513.43,10.5486,9.8280,23,50,31164
40,492.00,513.76,10.3600,9.8622,34,50,31934
41,496.00,520.11,10.5943,9.8660,36,50,32672
42,495.00,515.12,11.0086,9.8656,42,50,33414
43,500.00,520.45,10.6486,9.7462,33,50,34138
44,499.00,523.15,10.5771,9.9514,26,50,34873
45,493.00,520.38,10.4143,9.6143,29,50,35603
46,493.00,518.40,10.4343,9.8200,10,50,36338
47,497.00,512.50,10.4886,9.7887,16,50,37067
48,499.00,514.13,10.4514,9.8759,16,50,37793
49,508.00,521.48,10.1000,9.7546,21,50,38499
50,479.00,508.20,10.2971,9.4325,25,50,39215
51,494.00,524.00,10.2657,9.5627,34,50,39944
