generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.03,8.9286,8.5332,37,50,300
2,315.00,345.33,9.1200,8.5359,43,50,593
3,337.00,395.19,9.7400,9.0141,36,50,1591
4,404.00,432.36,9.8829,9.1490,45,50,2562
5,426.00,480.87,9.7286,9.2454,46,50,3353
6,465.00,495.73,10.1200,9.3295,44,50,4105
7,479.00,518.23,9.9600,9.5551,30,50,4849
8,480.00,501.10,9.9600,9.1866,29,50,5609
9,495.00,514.41,10.0543,9.5576,37,50,6371
10,491.00,514.90,10.2086,9.5713,31,50,7138
11,493.00,505.00,9.9857,9.5245,14,50,7925
12,494.00,510.55,10.0600,9.5158,11,50,8721
13,487.00,507.38,10.0000,9.3132,21,50,9537
14,492.00,514.34,10.1086,9.4022,29,50,10309
15,499.00,521.71,10.1714,9.7135,31,50,11088
16,499.00,523.09,10.3400,9.6655,43,50,11833
17,495.00,527.46,10.5514,9.8172,37,50,12574
18,502.00,538.42,10.3514,9.7065,38,50,13297
19,505.00,531.57,10.5171,9.8168,35,50,14024
20,505.00,546.57,10.5257,9.9556,28,50,14744
21,518.00,550.00,10.6886,10.0255,37,50,15472
22,504.00,530.77,10.4343,9.7751,35,50,16197
23,513.00,529.83,10.5143,9.8605,35,50,16934
24,514.00,531.96,10.5257,9.8406,23,50,17678
25,509.00,528.05,10.4686,9.8864,22,50,18419
26,496.00,525.24,10.3771,9.7678,25,50,19174
27,499.00,519.50,10.4200,9.7107,26,50,19927
28,502.00,522.82,10.5229,10.0005,28,50,20668
29,500.00,513.64,10.7514,9.8637,25,50,21386
30,498.00,512.57,10.7514,9.9573,21,50,22133
31,498.00,524.56,10.5800,10.0259,16,50,22863
32,502.00,523.80,10.4000,10.0403,20,50,23592
33,491.00,522.49,10.4971,9.9219,39,50,24317
34,497.00,523.93,10.7714,10.2432,30,50,25051
35,492.00,520.36,10.8229,10.1263,36,50,25768
36,490.00,521.53,10.7600,9.8822,34,50,26537
37,483.00,508.24,10.6229,10.0477,38,50,27316
38,475.00,504.45,10.6600,9.9119,33,50,28140
39,489.00,520.60,10.5114,10.1168,35,50,28991
40,493.00,526.37,10.5171,10.0229,41,50,29854
41,488.00,515.12,10.6571,9.7768,42,50,30664
42,493.00,511.50,10.7743,9.9738,30,50,31430
43,493.00,517.12,10.4943,9.9260,33,50,32179
44,486.00,507.17,10.3886,9.7510,47,50,32976
45,492.00,507.20,10.3029,9.7438,40,50,33697
46,476.00,504.35,10.8400,9.8370,31,50,34431
47,498.00,517.94,10.8686,9.9314,35,50,35151
48,499.00,515.28,10.4657,9.8627,32,50,35867
49,494.00,512.71,10.6600,9.8802,31,50,36603
50,502.00,514.95,10.4200,9.8260,20,50,37342
51,505.00,528.17,10.5486,9.9498,30,50,38074
