generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.56,9.0743,8.5224,41,50,317
2,318.00,342.24,9.1029,8.5160,41,50,618
3,316.00,378.37,9.5343,8.9645,41,50,1713
4,376.00,435.24,9.7543,9.1398,33,50,2692
5,425.00,457.16,9.7486,9.1378,37,50,3535
6,455.00,482.77,10.2171,9.2241,31,50,4366
7,457.00,480.09,9.7514,9.0834,22,50,5200
8,468.00,491.71,9.6914,9.0840,31,50,6052
9,478.00,509.36,9.8657,9.3955,25,50,6888
10,491.00,520.10,10.1343,9.4898,40,50,7714
11,500.00,522.75,10.3429,9.5418,40,50,8537
12,505.00,523.45,10.3057,9.4649,38,50,9476
13,508.00,526.95,9.9743,9.4065,37,50,10356
14,505.00,533.71,10.4171,9.6936,41,50,11360
15,492.00,528.91,10.3086,9.6858,33,50,12513
16,501.00,516.62,9.8657,9.3830,21,50,13535
17,505.00,533.04,10.2600,9.6714,26,50,14460
18,504.00,530.97,10.3971,9.6942,35,50,15408
19,508.00,535.68,10.2314,9.7686,34,50,16352
20,512.00,531.97,10.2286,9.7346,31,50,17246
21,496.00,526.62,10.4343,9.7239,42,50,18162
22,500.00,531.83,10.1771,9.6099,36,50,19086
23,499.00,526.46,10.3800,9.8739,39,50,19992
24,512.00,535.09,10.4686,9.9023,22,50,20870
25,504.00,534.35,10.6171,10.0141,20,50,21731
26,505.00,527.60,10.7714,9.9758,25,50,22559
27,506.00,518.60,10.4114,9.7366,15,50,23350
28,500.00,529.10,10.2800,9.6644,39,50,24120
29,505.00,531.66,10.3514,9.7427,29,50,24880
30,504.00,524.93,10.2286,9.8593,28,50,25632
31,505.00,523.95,10.1514,9.7569,38,50,26384
32,496.00,523.16,10.4514,9.8738,45,50,27134
33,500.00,528.03,10.6800,9.8771,35,50,27888
34,500.00,518.75,10.3514,9.8021,44,50,28666
35,501.00,525.83,10.5086,9.8778,47,50,29421
36,500.00,518.43,10.1743,9.7814,23,50,30162
37,503.00,523.18,10.2257,9.9787,22,50,30898
38,492.00,524.38,10.4800,9.9383,29,50,31650
39,504.00,538.37,10.3943,10.0137,27,50,32369
40,502.00,525.86,10.3314,9.7956,44,50,33098
41,493.00,531.83,10.4171,9.8749,29,50,33837
42,506.00,526.76,10.3829,9.7491,29,50,34573
43,496.00,523.37,10.3943,9.7853,38,50,35368
44,490.00,530.14,10.4257,9.7966,44,50,36123
45,495.00,526.48,10.2743,9.7619,44,50,36863
46,494.00,517.82,10.6429,9.6316,39,50,37600
47,496.00,520.08,10.3257,9.7877,25,50,38343
48,503.00,518.56,10.5714,9.9517,32,50,39078
49,491.00,525.20,10.3257,9.8043,40,50,39802
50,495.00,524.18,10.3971,9.9258,22,50,40530
51,499.00,523.72,10.4600,9.9295,18,50,41281
