dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,78,78,V,V,V,V,V,285,16,V,72,130,200,V,231,180,V,V,250,91,180,158,V,91,28,201,91,201,180,201,V,241,285,201,91,16,16,285,285
1,2,8.5,78,78,V,V,V,V,V,285,16,V,72,130,200,V,231,180,V,V,250,91,180,158,V,91,28,201,91,201,180,201,V,241,285,201,91,16,16,285,285
1,3,9.0,78,78,V,V,V,V,V,285,16,V,72,130,200,V,231,180,V,V,250,91,180,158,V,91,28,201,91,201,180,201,V,241,285,201,91,16,16,285,285
1,4,9.5,78,78,V,V,V,V,V,285,16,V,72,130,200,V,231,180,V,V,250,91,180,158,V,91,28,201,91,201,180,201,V,241,285,201,91,16,16,285,285
1,5,10.0,78,78,V,V,V,V,V,285,16,V,V,130,200,V,231,180,V,V,250,91,180,V,V,91,28,201,91,201,180,201,V,241,285,201,91,16,16,285,285
1,6,10.5,78,78,V,V,V,V,V,285,16,V,V,130,200,V,231,180,V,V,250,91,180,V,V,91,28,201,91,201,180,201,V,241,285,201,91,16,16,285,285
1,7,11.0,115,V,V,V,V,V,V,V,16,V,V,130,200,V,231,180,V,V,250,91,180,V,V,91,28,201,91,201,180,201,V,241,V,201,91,16,16,V,V
1,8,11.5,115,V,V,V,V,V,V,V,16,V,V,130,200,V,231,180,V,V,250,91,180,V,V,91,28,201,91,201,180,201,V,241,V,201,91,16,16,V,V
1,9,12.0,115,160,170,V,56,V,V,V,160,17,V,V,171,V,V,V,V,V,V,64,V,V,64,182,171,81,170,170,170,160,56,V,64,56,V,V,17,17,56
1,10,12.5,115,160,170,V,56,V,V,V,160,17,V,V,171,V,V,V,V,V,V,64,V,V,64,182,171,81,170,170,170,160,56,V,64,56,V,V,17,17,56
1,11,13.0,163,160,170,V,56,V,V,V,160,17,V,V,171,V,V,V,V,V,V,64,V,V,64,182,171,81,170,170,170,160,56,V,64,56,163,163,17,17,56
1,12,13.5,163,160,170,V,56,V,V,V,160,17,V,V,171,V,V,V,V,V,V,64,V,V,64,182,171,81,170,170,170,160,56,V,64,56,163,163,17,17,56
1,13,14.0,163,160,170,V,56,V,V,V,160,17,V,V,171,V,V,V,V,V,V,64,V,V,64,182,171,81,170,170,170,160,56,V,64,56,163,163,17,17,56
1,14,14.5,163,160,170,V,56,V,V,V,160,17,V,V,171,V,V,V,V,V,V,64,V,V,64,182,171,81,170,170,170,160,56,V,64,56,163,163,17,17,56
1,15,15.0,163,160,V,V,56,V,V,V,160,17,V,V,V,V,V,V,V,V,V,64,V,V,64,182,V,81,V,V,V,160,56,V,64,56,163,163,17,17,56
1,16,15.5,V,160,V,V,56,V,V,V,160,17,V,V,V,V,V,V,V,V,V,64,V,V,64,182,V,V,V,V,V,160,56,V,64,56,41,264,17,17,56
1,17,16.0,19,V,V,V,V,V,68,210,284,V,V,V,V,V,V,V,V,269,284,245,284,V,V,69,V,V,V,68,V,269,210,V,68,19,41,264,19,19,68
1,18,16.5,19,V,V,V,V,V,68,210,284,V,V,V,V,V,V,V,V,269,284,245,284,V,V,69,V,V,V,68,V,269,210,V,68,19,41,264,19,19,68
1,19,17.0,19,V,V,V,V,V,68,210,284,V,V,V,V,V,V,V,V,269,284,245,284,V,V,69,V,V,V,68,V,269,210,V,68,19,41,264,19,19,68
1,20,17.5,19,V,V,V,V,V,68,210,284,V,V,V,V,V,V,V,V,269,284,245,284,V,V,69,V,V,V,68,V,269,210,V,68,19,41,264,19,19,68
1,21,18.0,19,V,V,V,V,V,68,210,284,V,V,V,V,V,V,V,V,269,284,245,284,V,V,69,V,V,V,68,V,269,210,V,68,19,41,264,19,19,68
1,22,18.5,19,V,V,V,V,V,68,210,284,V,V,V,V,V,V,V,V,269,284,245,284,V,V,69,V,V,V,68,V,269,210,V,68,19,41,264,19,19,68
1,23,19.0,19,V,V,V,V,V,68,V,284,V,V,V,V,V,V,V,V,269,284,V,284,V,V,V,V,V,V,68,V,269,V,V,68,19,41,264,19,19,68
1,24,19.5,19,V,V,V,V,V,68,V,284,V,V,V,V,V,V,V,V,269,284,V,284,V,V,V,V,V,V,68,V,269,V,V,68,19,V,V,19,19,68
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
2,1,8.0,172,172,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,172,V,181,V,282,V,V,V,V,V,V,V,249,V,V,218,90,218,189,181,181,181
2,2,8.5,172,172,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,172,V,181,V,282,V,V,V,V,V,V,V,249,V,V,218,90,218,189,181,181,181
