generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.79,9.0686,8.5356,166,200,877
2,315.00,343.47,9.3943,8.4453,166,200,1715
3,321.00,383.99,9.6029,8.9341,174,200,5332
4,356.00,429.67,9.9486,9.1539,180,200,8913
5,422.00,468.15,10.2114,9.2953,165,200,12306
6,451.00,484.88,10.1857,9.3847,173,200,15678
7,468.00,497.23,10.2029,9.4651,150,200,19257
8,481.00,504.44,10.4543,9.4782,127,200,22580
9,477.00,506.94,10.1657,9.5161,128,200,25904
10,481.00,510.51,10.3171,9.5385,134,200,29200
11,483.00,513.60,10.3857,9.6192,131,200,32556
12,491.00,518.64,10.6543,9.6418,124,200,35888
13,494.00,524.78,10.4829,9.7524,112,200,39189
14,491.00,520.80,10.5086,9.8350,109,200,42530
