generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.81,8.8686,8.5230,159,200,808
2,322.00,344.21,9.1914,8.4094,160,200,1550
3,294.00,387.81,9.9371,9.0219,145,200,4965
4,358.00,433.24,10.1086,9.1983,173,200,8290
5,388.00,461.59,10.3114,9.3440,174,200,11665
6,428.00,476.41,10.0914,9.3575,162,200,15017
7,446.00,496.79,10.3400,9.4944,119,200,18330
8,467.00,496.73,10.3257,9.4602,132,200,21701
9,469.00,505.68,10.4943,9.5749,141,200,25104
10,479.00,510.69,10.5057,9.7425,131,200,28480
11,477.00,515.86,10.5743,9.7286,138,200,31824
12,484.00,513.74,10.5486,9.6762,121,200,35177
13,493.00,520.90,10.8029,9.8148,127,200,38532
14,494.00,522.90,10.5686,9.7444,123,200,41851
