generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.82,9.2657,8.5539,157,200,837
2,321.00,350.15,9.4000,8.5164,151,200,1517
3,294.00,389.24,9.7457,9.0399,181,200,4870
4,354.00,433.38,9.9971,9.1922,173,200,8321
5,411.00,461.21,10.0800,9.1662,146,200,12018
6,432.00,475.15,10.2829,9.2781,142,200,15432
7,464.00,494.90,10.2571,9.3436,121,200,18753
8,471.00,507.85,10.2057,9.5359,125,200,22049
9,483.00,508.27,10.4514,9.5802,120,200,25385
10,490.00,515.78,10.3057,9.6494,93,200,28639
11,478.00,518.05,10.4457,9.6301,126,200,31798
12,497.00,521.57,10.5057,9.7790,140,200,34995
13,493.00,522.12,10.6571,9.7576,124,200,38160
14,494.00,531.29,10.6257,9.9481,137,200,41348
