generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.68,8.9257,8.5227,158,200,819
2,320.00,343.65,9.1257,8.4535,160,200,1507
3,294.00,388.51,9.6914,8.9946,160,200,4807
4,356.00,422.79,9.8571,9.0668,158,200,8184
5,374.00,455.62,10.0886,9.2791,169,200,11522
6,435.00,475.37,10.2400,9.3129,169,200,14836
7,461.00,492.07,10.2657,9.4399,164,200,18108
8,463.00,496.57,10.0314,9.4544,117,200,21401
9,479.00,508.62,10.5143,9.5824,131,200,24712
10,481.00,516.61,10.3514,9.7203,122,200,28444
11,476.00,514.57,10.5429,9.8137,127,200,31740
12,489.00,518.85,10.3429,9.7806,116,200,35023
13,486.00,516.11,10.5286,9.7700,133,200,38340
14,487.00,517.10,10.5657,9.7180,97,200,41598
