generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.08,9.0686,8.5309,164,200,985
2,317.00,343.48,9.0543,8.4451,168,200,1761
3,294.00,388.12,9.8286,8.9519,186,200,5557
4,357.00,438.34,9.8800,9.1846,172,200,9403
5,386.00,463.75,10.1000,9.2594,158,200,13061
6,448.00,492.04,10.2114,9.3969,167,200,16636
7,466.00,500.94,10.3571,9.4958,156,200,20393
8,468.00,508.37,10.5857,9.5795,158,200,24092
9,486.00,515.73,10.5029,9.6788,138,200,27628
10,479.00,513.18,10.9229,9.6091,141,200,31100
11,492.00,513.86,10.4543,9.6375,140,200,34636
12,490.00,519.87,10.4286,9.7891,103,200,38154
13,494.00,527.20,10.3857,9.8209,106,200,41680
14,497.00,525.31,10.7057,9.8483,121,200,45126
