dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,79,167,201,66,177,33,230,V,V,V,33,105,3,157,167,105,177,V,105,230,23,110,23
1,2,8.5,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,79,167,201,66,177,33,230,V,V,V,33,105,3,157,167,105,177,V,105,230,23,110,23
1,3,9.0,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,79,167,201,66,177,33,230,V,V,V,33,105,3,157,167,105,177,V,105,230,23,110,23
1,4,9.5,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,79,167,201,66,177,33,230,V,V,V,33,105,3,157,167,105,177,V,105,230,23,110,23
1,5,10.0,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,79,167,201,66,177,33,230,V,V,V,33,105,3,157,167,105,177,V,105,230,23,V,23
1,6,10.5,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,79,167,201,66,177,33,230,V,V,V,33,105,V,157,167,105,177,V,105,230,23,V,23
1,7,11.0,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,V,167,201,V,177,33,230,V,V,V,33,105,V,157,167,105,177,V,105,230,23,V,23
1,8,11.5,23,23,V,230,V,V,V,V,105,V,V,V,V,V,V,V,V,167,201,V,177,33,230,V,V,V,33,105,V,157,167,105,177,V,105,230,23,V,23
1,9,12.0,9,V,V,V,V,V,V,82,176,V,V,V,102,V,V,V,1,V,82,1,V,158,244,V,244,V,94,V,V,228,158,82,244,V,102,V,279,1,1
1,10,12.5,9,V,V,V,V,V,V,82,176,V,V,V,102,V,V,V,1,V,82,1,V,158,244,V,244,V,94,V,V,228,158,82,244,V,102,V,279,1,1
1,11,13.0,9,V,V,V,V,V,V,82,176,V,V,V,102,V,V,V,1,V,82,1,V,158,244,V,244,V,94,V,V,228,158,82,244,V,102,V,279,1,1
1,12,13.5,9,V,V,V,V,V,V,82,176,V,V,V,102,V,V,V,1,V,82,1,V,158,244,V,244,V,94,V,V,228,158,82,244,V,102,V,279,1,1
1,13,14.0,9,V,V,V,V,V,V,82,176,V,V,V,102,V,V,V,1,V,82,1,V,V,244,V,244,V,94,V,V,228,V,82,244,V,102,V,279,1,1
1,14,14.5,9,V,V,V,V,V,V,82,176,V,V,V,102,V,V,V,1,V,82,1,V,V,244,V,244,V,94,V,V,228,V,82,244,V,102,V,279,1,1
1,15,15.0,9,V,213,V,V,V,V,82,176,V,V,V,102,V,V,V,V,V,82,276,276,V,244,V,244,213,94,V,V,228,V,82,244,276,102,213,279,V,213
1,16,15.5,9,V,213,V,V,V,V,82,176,V,V,V,102,V,V,V,V,V,82,276,276,V,244,V,244,213,94,V,V,V,V,82,244,276,102,213,V,V,213
1,17,16.0,118,V,213,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,208,276,276,V,90,V,V,213,V,V,V,V,84,V,84,276,44,213,44,118,213
1,18,16.5,118,V,213,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,208,276,276,V,90,V,V,213,V,V,V,V,84,V,84,276,44,213,44,118,213
1,19,17.0,118,V,213,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,208,276,276,V,90,V,V,213,V,V,V,V,84,V,84,276,44,213,44,118,213
1,20,17.5,118,V,213,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,208,276,276,V,90,V,V,213,V,V,V,V,84,V,84,276,44,213,44,118,213
