generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.23,8.9971,8.5082,164,200,935
2,321.00,345.23,9.1229,8.4232,164,200,1736
3,294.00,387.80,9.8543,8.9761,168,200,5481
4,384.00,443.89,10.3714,9.2600,161,200,9265
5,411.00,460.40,10.2371,9.1876,152,200,12990
6,450.00,493.96,10.1171,9.3489,142,200,16610
7,460.00,505.35,10.2857,9.4927,138,200,20204
8,470.00,502.39,10.2343,9.5449,140,200,23752
9,471.00,506.28,10.3486,9.5846,163,200,27605
10,480.00,506.87,10.5314,9.6251,143,200,31192
11,484.00,512.52,10.3686,9.7915,112,200,34777
12,484.00,513.08,10.3686,9.7861,113,200,38362
13,498.00,516.89,10.5714,9.6948,112,200,41915
14,498.00,518.02,10.5714,9.7174,108,200,45451
