generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.0057,8.5188,174,200,860
2,321.00,347.32,9.1314,8.4448,180,200,1736
3,309.00,380.76,9.6829,8.8709,161,200,5529
4,362.00,426.95,9.9143,9.0321,155,200,9114
5,410.00,454.39,9.9200,9.0733,160,200,12495
6,442.00,475.93,10.3971,9.2672,134,200,15856
7,468.00,497.76,10.5343,9.4751,112,200,19185
8,472.00,506.88,10.4571,9.5576,91,200,22515
9,472.00,506.98,10.5743,9.5235,118,200,25816
10,489.00,513.06,10.4457,9.5372,109,200,29070
11,489.00,515.84,10.4486,9.6232,119,200,32606
12,477.00,510.39,10.3686,9.6383,98,200,35960
13,496.00,520.19,10.8743,9.8002,97,200,39189
14,484.00,513.07,10.3000,9.6202,105,200,42512
