generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.41,8.9657,8.5395,158,200,954
2,319.00,344.08,9.2571,8.4072,166,200,1756
3,328.00,389.22,9.6371,8.9678,143,200,5547
4,377.00,450.58,10.0314,9.2270,149,200,9451
5,418.00,474.08,10.1200,9.2528,145,200,13129
6,448.00,480.42,9.9886,9.1287,141,200,16752
7,461.00,499.58,10.1000,9.2942,131,200,20407
8,475.00,510.04,10.6514,9.5208,142,200,24057
9,482.00,510.59,10.3400,9.4156,136,200,27628
10,483.00,515.65,10.2771,9.6403,123,200,31295
11,487.00,516.59,10.4486,9.6433,124,200,34925
12,486.00,517.88,10.7514,9.7395,142,200,38585
13,488.00,520.25,10.6086,9.7980,131,200,42225
14,494.00,518.65,10.4657,9.7646,113,200,45787
