generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.30,9.0743,8.5081,162,200,956
2,318.00,343.63,9.2000,8.4430,161,200,1741
3,323.00,382.83,9.7143,8.9777,165,200,5578
4,357.00,441.93,10.0800,9.1108,173,200,9390
5,424.00,467.02,10.1143,9.2975,173,200,13372
6,447.00,482.83,10.2343,9.3288,165,200,17016
7,462.00,495.69,10.5143,9.5895,164,200,20653
8,472.00,505.39,10.3657,9.6000,149,200,24245
9,467.00,507.57,10.2657,9.6041,151,200,27938
10,487.00,513.03,10.2514,9.6245,115,200,31555
11,487.00,515.11,10.3886,9.5903,132,200,35143
12,495.00,523.36,10.2086,9.6917,148,200,38660
13,488.00,524.22,10.4229,9.7581,144,200,42225
14,495.00,524.93,10.5629,9.8156,110,200,45688
