generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.36,8.9971,8.5102,167,200,886
2,321.00,348.82,9.2057,8.4498,174,200,1637
3,314.00,382.48,9.7714,8.9570,136,200,4811
4,348.00,427.41,10.1029,9.1616,172,200,8124
5,404.00,469.04,10.3629,9.3925,164,200,11422
6,438.00,479.83,10.5114,9.3943,156,200,14659
7,458.00,494.75,10.7571,9.4752,162,200,17874
8,464.00,500.79,10.4314,9.5501,151,200,21457
9,476.00,508.25,10.5543,9.6250,158,200,24712
10,482.00,510.86,10.3771,9.6882,131,200,27983
11,489.00,514.06,10.4571,9.6736,109,200,31220
12,482.00,513.41,10.4114,9.6847,82,200,34454
13,500.00,519.45,10.5857,9.7706,94,200,37700
14,491.00,530.32,10.4686,9.8462,90,200,40896
