generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.64,9.0171,8.5451,161,200,842
2,320.00,349.48,9.3000,8.5088,164,200,1501
3,320.00,385.59,9.9486,8.9637,178,200,4923
4,365.00,434.64,9.7886,9.1178,172,200,8372
5,418.00,462.55,10.3829,9.2122,168,200,11720
6,444.00,477.83,10.0171,9.3020,146,200,15134
7,457.00,494.12,10.2886,9.3519,123,200,18722
8,467.00,500.71,10.2400,9.3928,121,200,22125
9,474.00,511.46,10.6200,9.5994,127,200,25459
10,489.00,521.71,10.4657,9.6258,136,200,28693
11,490.00,519.63,10.5229,9.7197,160,200,31899
12,498.00,520.16,10.3686,9.7207,115,200,35120
13,494.00,528.76,10.6429,9.8331,105,200,38342
14,486.00,523.57,10.8943,9.8836,126,200,41607
