generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.86,8.8257,8.5286,162,200,948
2,318.00,344.22,9.4143,8.5034,161,200,1697
3,294.00,367.99,9.5543,8.8583,157,200,5391
4,359.00,421.72,10.0971,9.1229,178,200,9234
5,411.00,452.20,10.0029,9.2136,182,200,13283
6,435.00,472.65,10.1086,9.3108,153,200,16977
7,462.00,487.69,10.2657,9.4466,162,200,20584
8,475.00,504.45,10.3000,9.5489,130,200,24124
9,482.00,513.92,10.3229,9.5902,124,200,27612
10,479.00,516.29,10.4771,9.6762,131,200,31179
11,479.00,518.35,10.3714,9.6782,132,200,34760
12,483.00,511.62,10.2857,9.6641,112,200,38288
13,493.00,515.68,10.7486,9.7804,114,200,41791
14,486.00,515.86,10.3657,9.7781,108,200,45300
