generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.36,9.1486,8.5365,162,200,890
2,320.00,344.28,9.2143,8.4866,158,200,1685
3,294.00,389.83,9.6800,9.0184,176,200,5058
4,373.00,434.32,10.0000,9.1333,158,200,8786
5,414.00,458.43,10.0457,9.2531,179,200,12210
6,445.00,478.42,10.3057,9.3765,172,200,15616
7,463.00,491.20,10.3857,9.4659,166,200,18939
8,468.00,498.94,10.1857,9.5429,129,200,22257
9,470.00,503.21,10.2629,9.5271,136,200,25593
10,481.00,509.36,10.2457,9.5368,136,200,28942
11,487.00,512.02,10.3571,9.4955,122,200,32266
12,487.00,520.98,10.5714,9.7312,125,200,35564
13,492.00,518.40,10.3971,9.5687,89,200,38885
14,492.00,519.52,10.4200,9.6333,100,200,42208
