generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.04,11.341836,9.1400,8.5109,294.000000,304.036145,11.341836,-9.140000,-8.510912,0.168027,83,100,306
2,294.00,303.68,11.044839,9.0857,8.4885,294.000000,303.683544,11.044839,-9.085714,-8.488463,0.196056,79,100,584
3,294.00,297.12,5.053063,9.8171,9.4796,294.000000,297.119048,5.053063,-9.817143,-9.479592,0.119178,84,100,1650
4,294.00,297.76,3.502594,10.3771,10.2080,294.000000,297.764706,3.502594,-10.377143,-10.208025,0.098954,68,100,2210
5,294.00,298.84,3.480350,11.1429,10.7245,294.000000,298.840426,3.480350,-11.142857,-10.724468,0.188556,94,100,2748
6,294.00,300.10,4.715346,11.5657,11.1788,294.000000,300.102041,4.715346,-11.565714,-11.178805,0.228447,98,100,3222
7,294.00,298.82,3.881701,11.9857,11.5383,294.000000,298.820000,3.881701,-11.985714,-11.538286,0.283443,100,100,3709
8,294.00,299.01,3.201547,12.1600,11.9242,294.000000,299.010000,3.201547,-12.160000,-11.924229,0.203732,100,100,4213
9,294.00,299.45,5.318599,12.3114,11.9965,294.000000,299.450000,5.318599,-12.311429,-11.996514,0.267701,100,100,4668
10,294.00,297.98,2.763983,12.5314,12.2368,294.000000,297.980000,2.763983,-12.531429,-12.236771,0.261107,100,100,5116
11,294.00,300.33,3.733778,12.6400,12.4955,294.000000,300.330000,3.733778,-12.640000,-12.495543,0.150862,100,100,5605
12,294.00,300.10,4.710626,12.7914,12.5340,294.000000,300.100000,4.710626,-12.791429,-12.534029,0.182065,100,100,6140
13,294.00,298.19,2.780989,12.8914,12.6862,294.000000,298.190000,2.780989,-12.891429,-12.686229,0.131605,100,100,6679
14,294.00,298.16,2.610441,12.9857,12.8020,294.000000,298.160000,2.610441,-12.985714,-12.802029,0.112648,100,100,7230
