generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.95,10.563107,8.9429,8.5248,294.000000,302.953488,10.563107,-8.942857,-8.524751,0.146615,86,100,309
2,294.00,302.86,10.530931,8.8371,8.4880,294.000000,302.862069,10.530931,-8.837143,-8.487980,0.200712,87,100,650
3,294.00,296.65,2.424229,9.7286,9.4133,294.000000,296.649123,2.424229,-9.728571,-9.413333,0.131973,57,100,1373
4,294.00,296.32,1.905563,10.1200,9.9214,294.000000,296.317073,1.905563,-10.120000,-9.921394,0.108300,41,100,1616
5,294.00,298.18,3.128443,10.8914,10.2422,294.000000,298.180328,3.128443,-10.891429,-10.242248,0.140518,61,100,1890
6,294.00,303.13,5.521051,11.2686,10.8103,294.000000,303.134146,5.521051,-11.268571,-10.810314,0.244494,82,100,2163
7,294.00,305.72,8.927575,11.4971,11.1220,294.000000,305.720000,8.927575,-11.497143,-11.122000,0.335256,100,100,2459
8,294.00,304.56,8.964731,11.6686,11.2649,294.000000,304.560000,8.964731,-11.668571,-11.264943,0.311785,100,100,2826
9,294.00,300.50,6.402343,11.8686,11.4234,294.000000,300.500000,6.402343,-11.868571,-11.423429,0.360973,100,100,3221
10,294.00,299.24,3.352969,12.1714,11.7411,294.000000,299.240000,3.352969,-12.171429,-11.741057,0.276395,100,100,3698
11,294.00,300.71,5.194795,12.3657,11.9509,294.000000,300.710000,5.194795,-12.365714,-11.950857,0.318247,100,100,4238
12,294.00,301.24,4.866457,12.4029,12.1225,294.000000,301.240000,4.866457,-12.402857,-12.122457,0.241102,100,100,4866
13,294.00,300.68,5.190145,12.4714,12.1780,294.000000,300.680000,5.190145,-12.471429,-12.178000,0.245642,100,100,5534
14,294.00,300.27,4.945412,12.6057,12.2698,294.000000,300.270000,4.945412,-12.605714,-12.269829,0.244433,100,100,6218
15,294.00,299.67,4.445346,12.6743,12.2822,294.000000,299.670000,4.445346,-12.674286,-12.282229,0.238400,100,100,6904
16,294.00,302.02,6.039834,12.7457,12.4502,294.000000,302.020000,6.039834,-12.745714,-12.450200,0.245926,100,100,7568
17,294.00,303.03,7.017770,12.7686,12.5315,294.000000,303.030000,7.017770,-12.768571,-12.531543,0.246512,100,100,8304
18,294.00,299.64,3.889781,12.8971,12.6429,294.000000,299.640000,3.889781,-12.897143,-12.642943,0.188011,100,100,9061
19,294.00,299.58,3.739465,13.0743,12.7738,294.000000,299.580000,3.739465,-13.074286,-12.773829,0.181650,100,100,9819
20,294.00,301.96,5.124295,13.1457,12.9315,294.000000,301.960000,5.124295,-13.145714,-12.931457,0.205573,100,100,10588
21,294.00,301.13,4.206317,13.1914,13.0057,294.000000,301.130000,4.206317,-13.191429,-13.005714,0.163895,100,100,11366
22,294.00,299.30,3.869108,13.2886,13.0201,294.000000,299.300000,3.869108,-13.288571,-13.020057,0.166327,100,100,12169
23,294.00,299.05,3.811496,13.4086,13.0681,294.000000,299.050000,3.811496,-13.408571,-13.068143,0.175689,100,100,12959
24,294.00,300.92,4.620996,13.4743,13.1967,294.000000,300.920000,4.620996,-13.474286,-13.196657,0.171716,100,100,13748
25,294.00,300.33,4.219135,13.4971,13.2121,294.000000,300.330000,4.219135,-13.497143,-13.212114,0.196549,100,100,14547
26,294.00,300.95,4.641928,13.5600,13.3253,294.000000,300.950000,4.641928,-13.560000,-13.325286,0.206032,100,100,15343
27,294.00,298.68,3.867506,13.6086,13.3427,294.000000,298.680000,3.867506,-13.608571,-13.342743,0.209903,100,100,16145
28,294.00,299.77,3.982097,13.6400,13.4468,294.000000,299.770000,3.982097,-13.640000,-13.446771,0.174904,100,100,16945
29,294.00,298.54,4.181913,13.6914,13.4171,294.000000,298.540000,4.181913,-13.691429,-13.417086,0.185951,100,100,17759
30,294.00,300.42,4.340922,13.7543,13.5464,294.000000,300.420000,4.340922,-13.754286,-13.546371,0.170763,100,100,18599
31,294.00,300.32,4.749484,13.8257,13.6076,294.000000,300.320000,4.749484,-13.825714,-13.607571,0.196950,100,100,19439
32,294.00,301.60,5.025933,13.8429,13.6825,294.000000,301.600000,5.025933,-13.842857,-13.682457,0.157307,100,100,20290
33,294.00,300.70,5.024938,13.8771,13.6723,294.000000,300.700000,5.024938,-13.877143,-13.672314,0.180349,100,100,21144
34,294.00,303.26,6.396280,13.9457,13.7512,294.000000,303.260000,6.396280,-13.945714,-13.751171,0.159285,100,100,21998
35,294.00,304.68,6.643613,13.9343,13.7964,294.000000,304.680000,6.643613,-13.934286,-13.796429,0.138162,100,100,22858
36,294.00,305.10,6.269769,13.9286,13.8134,294.000000,305.100000,6.269769,-13.928571,-13.813400,0.128260,100,100,23710
37,294.00,306.48,7.860636,13.9829,13.8247,294.000000,306.480000,7.860636,-13.982857,-13.824686,0.152884,100,100,24591
38,294.00,305.08,9.985670,13.9857,13.7912,294.000000,305.080000,9.985670,-13.985714,-13.791171,0.189347,100,100,25467
