generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.18,10.108152,8.9543,8.5358,294.000000,301.181818,10.108152,-8.954286,-8.535807,0.120462,77,100,277
2,294.00,303.68,10.635144,8.9314,8.4857,294.000000,303.680556,10.635144,-8.931429,-8.485714,0.205655,72,100,595
3,294.00,302.22,9.107769,10.1000,9.4728,294.000000,302.220339,9.107769,-10.100000,-9.472785,0.233639,59,100,1682
4,294.00,304.28,9.537459,10.3800,10.0625,294.000000,304.276316,9.537459,-10.380000,-10.062481,0.242492,76,100,2479
5,294.00,304.13,10.102306,10.8171,10.3657,294.000000,304.134328,10.102306,-10.817143,-10.365714,0.223101,67,100,3265
6,294.00,302.80,5.680045,11.1286,10.7431,294.000000,302.802083,5.680045,-11.128571,-10.743065,0.205324,96,100,4145
7,294.00,302.05,4.706113,11.4486,11.0592,294.000000,302.050000,4.706113,-11.448571,-11.059229,0.220547,100,100,5042
8,294.00,300.39,5.205564,11.7000,11.2061,294.000000,300.390000,5.205564,-11.700000,-11.206057,0.276867,100,100,5929
9,294.00,299.96,3.671294,11.8829,11.4790,294.000000,299.960000,3.671294,-11.882857,-11.478971,0.262329,100,100,6814
10,294.00,300.91,4.735177,11.9429,11.6485,294.000000,300.910000,4.735177,-11.942857,-11.648514,0.269487,100,100,7732
11,294.00,299.97,4.018594,12.0971,11.7324,294.000000,299.970000,4.018594,-12.097143,-11.732400,0.252747,100,100,8666
12,294.00,299.23,3.844099,12.1743,11.7829,294.000000,299.230000,3.844099,-12.174286,-11.782886,0.257781,100,100,9589
13,294.00,299.75,4.033299,12.3143,11.9040,294.000000,299.750000,4.033299,-12.314286,-11.904000,0.270105,100,100,10525
14,294.00,300.15,4.587755,12.4257,12.0291,294.000000,300.150000,4.587755,-12.425714,-12.029114,0.309579,100,100,11455
15,294.00,300.69,4.437781,12.5000,12.2529,294.000000,300.690000,4.437781,-12.500000,-12.252914,0.290101,100,100,12378
16,294.00,300.00,4.081666,12.5514,12.4215,294.000000,300.000000,4.081666,-12.551429,-12.421486,0.161957,100,100,13236
17,294.00,297.84,3.375559,12.7029,12.4555,294.000000,297.840000,3.375559,-12.702857,-12.455543,0.155476,100,100,14161
18,294.00,298.59,2.960051,12.7657,12.5610,294.000000,298.590000,2.960051,-12.765714,-12.561000,0.154824,100,100,15100
19,294.00,298.84,4.387984,12.7429,12.5708,294.000000,298.840000,4.387984,-12.742857,-12.570771,0.193054,100,100,15993
20,294.00,300.44,4.750411,12.8057,12.6401,294.000000,300.440000,4.750411,-12.805714,-12.640086,0.156057,100,100,16936
21,294.00,300.36,5.154648,12.8286,12.6597,294.000000,300.360000,5.154648,-12.828571,-12.659714,0.178172,100,100,17882
22,294.00,300.63,5.210864,12.9000,12.6845,294.000000,300.630000,5.210864,-12.900000,-12.684514,0.149088,100,100,18831
23,294.00,301.97,5.530741,12.9600,12.7525,294.000000,301.970000,5.530741,-12.960000,-12.752486,0.139735,100,100,19783
24,294.00,302.63,6.001092,13.0200,12.7866,294.000000,302.630000,6.001092,-13.020000,-12.786571,0.163687,100,100,20766
25,294.00,304.74,6.939193,13.0714,12.8674,294.000000,304.740000,6.939193,-13.071429,-12.867429,0.145784,100,100,21739
26,294.00,305.26,7.670228,13.0829,12.9281,294.000000,305.260000,7.670228,-13.082857,-12.928086,0.147085,100,100,22711
27,294.00,304.21,7.400399,13.1057,12.9284,294.000000,304.210000,7.400399,-13.105714,-12.928400,0.186765,100,100,23684
28,294.00,303.14,7.764045,13.1743,12.9657,294.000000,303.140000,7.764045,-13.174286,-12.965743,0.146141,100,100,24653
29,294.00,300.15,7.087136,13.1857,13.0329,294.000000,300.150000,7.087136,-13.185714,-13.032857,0.140745,100,100,25612
30,294.00,298.22,2.685442,13.2886,13.1644,294.000000,298.220000,2.685442,-13.288571,-13.164371,0.135551,100,100,26545
31,294.00,298.51,3.863923,13.3857,13.2381,294.000000,298.510000,3.863923,-13.385714,-13.238114,0.141522,100,100,27493
32,294.00,296.43,1.914445,13.4829,13.3528,294.000000,296.430000,1.914445,-13.482857,-13.352771,0.131214,100,100,28432
33,294.00,295.93,1.582751,13.5600,13.4194,294.000000,295.930000,1.582751,-13.560000,-13.419400,0.147687,100,100,29378
34,294.00,295.87,1.836600,13.7057,13.5181,294.000000,295.870000,1.836600,-13.705714,-13.518086,0.130809,100,100,30326
35,294.00,296.61,1.880931,13.7686,13.6763,294.000000,296.610000,1.880931,-13.768571,-13.676343,0.101213,100,100,31273
36,294.00,296.80,2.576820,13.8457,13.7210,294.000000,296.800000,2.576820,-13.845714,-13.721029,0.095806,100,100,32208
37,294.00,297.78,2.243123,13.8686,13.7911,294.000000,297.780000,2.243123,-13.868571,-13.791143,0.072789,100,100,33149
38,294.00,295.48,1.337759,13.9743,13.7424,294.000000,295.480000,1.337759,-13.974286,-13.742371,0.117447,100,100,34088
39,294.00,298.29,3.057106,14.0000,13.9014,294.000000,298.290000,3.057106,-14.000000,-13.901371,0.086397,100,100,35004
40,294.00,297.48,2.688792,14.0457,13.9508,294.000000,297.480000,2.688792,-14.045714,-13.950771,0.090306,100,100,35920
