generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.88,11.246903,9.2657,8.5549,294.000000,302.883117,11.246903,-9.265714,-8.554879,0.163742,77,100,276
2,294.00,302.28,10.109460,8.9657,8.5063,294.000000,302.279070,10.109460,-8.965714,-8.506312,0.177273,86,100,549
3,294.00,298.32,5.236182,9.7714,9.5416,294.000000,298.320000,5.236182,-9.771429,-9.541600,0.156197,50,100,1382
4,294.00,297.86,6.142202,10.2314,9.9687,294.000000,297.859155,6.142202,-10.231429,-9.968732,0.172221,71,100,2270
5,294.00,297.11,2.233500,10.4143,10.1846,294.000000,297.107143,2.233500,-10.414286,-10.184643,0.120237,56,100,3140
6,294.00,298.18,5.588153,10.7771,10.4740,294.000000,298.184615,5.588153,-10.777143,-10.474022,0.162999,65,100,4020
7,294.00,305.44,8.623006,11.1371,10.8374,294.000000,305.439560,8.623006,-11.137143,-10.837394,0.150619,91,100,4939
8,294.00,303.04,6.146155,11.4257,11.0497,294.000000,303.035294,6.146155,-11.425714,-11.049714,0.195685,85,100,5900
9,294.00,299.53,5.477136,11.4714,11.1672,294.000000,299.531250,5.477136,-11.471429,-11.167173,0.249507,96,100,6876
10,294.00,302.32,6.792466,11.8457,11.4685,294.000000,302.320000,6.792466,-11.845714,-11.468543,0.192343,100,100,7899
11,294.00,300.44,5.627291,11.9257,11.6232,294.000000,300.440000,5.627291,-11.925714,-11.623200,0.213022,100,100,8918
12,294.00,299.90,3.553871,12.1229,11.8773,294.000000,299.900000,3.553871,-12.122857,-11.877257,0.171289,100,100,9964
13,294.00,299.94,4.502932,12.2343,12.0020,294.000000,299.940000,4.502932,-12.234286,-12.002000,0.178132,100,100,11031
14,294.00,298.73,3.757273,12.3429,12.0740,294.000000,298.730000,3.757273,-12.342857,-12.073971,0.196646,100,100,12118
