generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.57,10.349012,8.9286,8.5267,294.000000,301.571429,10.349012,-8.928571,-8.526716,0.129750,77,100,293
2,294.00,302.15,10.331432,9.2800,8.4582,294.000000,302.146667,10.331432,-9.280000,-8.458210,0.261467,75,100,540
3,294.00,309.27,15.468138,9.9886,9.4664,294.000000,309.272727,15.468138,-9.988571,-9.466382,0.239536,77,100,1205
4,294.00,305.26,9.444854,10.7743,10.3251,294.000000,305.259740,9.444854,-10.774286,-10.325083,0.187226,77,100,1629
5,294.00,303.67,9.822479,11.2657,10.8360,294.000000,303.670000,9.822479,-11.265714,-10.836000,0.221257,100,100,2034
6,294.00,301.85,5.411793,11.5200,11.1660,294.000000,301.850000,5.411793,-11.520000,-11.165971,0.229585,100,100,2521
7,294.00,301.26,5.757812,11.8086,11.4583,294.000000,301.260000,5.757812,-11.808571,-11.458343,0.233903,100,100,3071
8,294.00,301.46,6.306219,11.9943,11.6491,294.000000,301.460000,6.306219,-11.994286,-11.649143,0.245413,100,100,3693
9,294.00,299.49,3.648274,12.2657,11.9901,294.000000,299.490000,3.648274,-12.265714,-11.990086,0.198813,100,100,4319
10,294.00,300.45,4.976696,12.3286,12.0959,294.000000,300.450000,4.976696,-12.328571,-12.095943,0.231393,100,100,4946
11,294.00,300.53,5.339391,12.4171,12.1628,294.000000,300.530000,5.339391,-12.417143,-12.162771,0.247451,100,100,5614
12,294.00,300.21,5.136721,12.5800,12.3441,294.000000,300.210000,5.136721,-12.580000,-12.344114,0.188357,100,100,6284
13,294.00,297.73,2.774365,12.6343,12.4294,294.000000,297.730000,2.774365,-12.634286,-12.429400,0.163796,100,100,6979
14,294.00,297.09,2.302586,12.7400,12.5070,294.000000,297.090000,2.302586,-12.740000,-12.507029,0.185085,100,100,7677
15,294.00,297.42,2.354485,12.9571,12.6588,294.000000,297.420000,2.354485,-12.957143,-12.658829,0.206996,100,100,8391
16,294.00,297.19,2.394556,13.0771,12.8383,294.000000,297.190000,2.394556,-13.077143,-12.838286,0.213793,100,100,9103
17,294.00,297.16,2.508864,13.1800,12.9754,294.000000,297.160000,2.508864,-13.180000,-12.975400,0.198382,100,100,9803
18,294.00,297.11,2.349021,13.2771,13.1758,294.000000,297.110000,2.349021,-13.277143,-13.175771,0.106959,100,100,10470
19,294.00,297.60,2.694439,13.3429,13.2277,294.000000,297.600000,2.694439,-13.342857,-13.227714,0.085692,100,100,11141
20,294.00,296.32,1.708098,13.4771,13.3207,294.000000,296.320000,1.708098,-13.477143,-13.320657,0.077386,100,100,11813
21,294.00,297.12,2.519047,13.5057,13.4248,294.000000,297.120000,2.519047,-13.505714,-13.424771,0.069781,100,100,12485
22,294.00,296.10,1.315295,13.5257,13.4804,294.000000,296.100000,1.315295,-13.525714,-13.480429,0.056249,100,100,13157
23,294.00,295.65,1.602342,13.5829,13.4701,294.000000,295.650000,1.602342,-13.582857,-13.470114,0.095247,100,100,13825
24,294.00,296.02,1.568311,13.6257,13.5466,294.000000,296.020000,1.568311,-13.625714,-13.546629,0.064386,100,100,14508
25,294.00,296.22,1.591100,13.7114,13.6224,294.000000,296.220000,1.591100,-13.711429,-13.622429,0.070578,100,100,15197
26,294.00,296.78,1.982826,13.7286,13.6684,294.000000,296.780000,1.982826,-13.728571,-13.668371,0.069922,100,100,15886
27,294.00,297.00,2.332381,13.7400,13.6883,294.000000,297.000000,2.332381,-13.740000,-13.688314,0.063624,100,100,16573
28,294.00,297.47,2.406055,13.8029,13.7181,294.000000,297.470000,2.406055,-13.802857,-13.718114,0.066945,100,100,17205
29,294.00,297.80,2.792848,13.8171,13.7486,294.000000,297.800000,2.792848,-13.817143,-13.748629,0.066914,100,100,17920
30,294.00,298.17,3.605704,13.8743,13.7647,294.000000,298.170000,3.605704,-13.874286,-13.764743,0.069695,100,100,18637
31,294.00,298.53,3.404277,13.8543,13.8004,294.000000,298.530000,3.404277,-13.854286,-13.800400,0.062434,100,100,19357
32,294.00,297.00,2.529822,13.8714,13.8165,294.000000,297.000000,2.529822,-13.871429,-13.816543,0.063796,100,100,20066
33,294.00,297.70,3.424909,13.9171,13.8677,294.000000,297.700000,3.424909,-13.917143,-13.867657,0.017566,100,100,20801
34,294.00,295.73,2.436617,13.9314,13.8963,294.000000,295.730000,2.436617,-13.931429,-13.896286,0.015272,100,100,21526
35,294.00,296.70,2.547548,14.0771,13.9700,294.000000,296.700000,2.547548,-14.077143,-13.970000,0.049192,100,100,22229
36,294.00,297.65,3.868785,14.1029,14.0037,294.000000,297.650000,3.868785,-14.102857,-14.003714,0.061604,100,100,22937
37,294.00,298.27,3.133225,14.1200,14.0398,294.000000,298.270000,3.133225,-14.120000,-14.039829,0.052431,100,100,23664
38,294.00,298.39,3.243131,14.1286,14.0562,294.000000,298.390000,3.243131,-14.128571,-14.056171,0.059185,100,100,24406
39,294.00,296.89,2.645354,14.1457,14.0430,294.000000,296.890000,2.645354,-14.145714,-14.042971,0.063936,100,100,25153
40,294.00,298.24,2.683729,14.1657,14.0937,294.000000,298.240000,2.683729,-14.165714,-14.093657,0.048455,100,100,25900
41,294.00,300.85,3.436204,14.1686,14.1422,294.000000,300.850000,3.436204,-14.168571,-14.142229,0.021164,100,100,26648
42,294.00,301.04,4.855759,14.1743,14.1331,294.000000,301.040000,4.855759,-14.174286,-14.133114,0.049642,100,100,27403
43,294.00,300.75,4.579028,14.1771,14.1375,294.000000,300.750000,4.579028,-14.177143,-14.137543,0.034939,100,100,28154
44,294.00,299.18,4.133715,14.1714,14.1263,294.000000,299.180000,4.133715,-14.171429,-14.126314,0.027208,100,100,28910
45,294.00,298.64,4.078039,14.2143,14.1438,294.000000,298.640000,4.078039,-14.214286,-14.143829,0.037702,100,100,29657
46,294.00,299.59,4.737288,14.2143,14.1627,294.000000,299.590000,4.737288,-14.214286,-14.162686,0.036849,100,100,30401
47,294.00,297.77,4.595335,14.2286,14.1877,294.000000,297.770000,4.595335,-14.228571,-14.187743,0.024771,100,100,31137
48,294.00,296.14,1.435409,14.3286,14.2545,294.000000,296.140000,1.435409,-14.328571,-14.254486,0.029183,100,100,31874
49,294.00,296.86,1.913217,14.3429,14.2989,294.000000,296.860000,1.913217,-14.342857,-14.298857,0.030399,100,100,32617
50,294.00,297.27,1.707952,14.3543,14.3188,294.000000,297.270000,1.707952,-14.354286,-14.318829,0.024465,100,100,33380
51,294.00,297.25,1.705139,14.3686,14.3341,294.000000,297.250000,1.705139,-14.368571,-14.334057,0.022405,100,100,34131
52,294.00,296.18,2.099428,14.3686,14.3315,294.000000,296.180000,2.099428,-14.368571,-14.331514,0.025572,100,100,34883
53,294.00,296.84,2.512847,14.3943,14.3589,294.000000,296.840000,2.512847,-14.394286,-14.358943,0.012826,100,100,35645
54,294.00,295.66,1.773246,14.4000,14.3727,294.000000,295.660000,1.773246,-14.400000,-14.372686,0.009119,100,100,36403
55,294.00,294.81,0.891011,14.4429,14.3829,294.000000,294.810000,0.891011,-14.442857,-14.382886,0.010041,100,100,37157
56,294.00,295.90,1.729162,14.4886,14.4367,294.000000,295.900000,1.729162,-14.488571,-14.436686,0.017369,100,100,37908
57,294.00,296.38,1.831830,14.4971,14.4621,294.000000,296.380000,1.831830,-14.497143,-14.462114,0.014997,100,100,38658
58,294.00,295.86,1.849432,14.5143,14.4753,294.000000,295.860000,1.849432,-14.514286,-14.475343,0.020327,100,100,39419
59,294.00,296.33,1.783564,14.5229,14.4905,294.000000,296.330000,1.783564,-14.522857,-14.490543,0.017084,100,100,40173
60,294.00,296.89,2.284272,14.5257,14.4976,294.000000,296.890000,2.284272,-14.525714,-14.497629,0.019290,100,100,40919
61,294.00,295.15,1.042833,14.5400,14.4943,294.000000,295.150000,1.042833,-14.540000,-14.494286,0.014808,100,100,41662
62,294.00,295.63,1.425868,14.5400,14.5113,294.000000,295.630000,1.425868,-14.540000,-14.511257,0.018432,100,100,42406
63,294.00,295.88,1.298307,14.5371,14.5189,294.000000,295.880000,1.298307,-14.537143,-14.518857,0.008456,100,100,43141
64,294.00,295.78,0.889719,14.5543,14.5209,294.000000,295.780000,0.889719,-14.554286,-14.520857,0.009975,100,100,43875
65,294.00,295.66,1.150826,14.5686,14.5322,294.000000,295.660000,1.150826,-14.568571,-14.532200,0.015123,100,100,44613
66,294.00,296.51,2.402062,14.5857,14.5490,294.000000,296.510000,2.402062,-14.585714,-14.549000,0.015034,100,100,45360
67,294.00,295.64,1.261111,14.5886,14.5614,294.000000,295.640000,1.261111,-14.588571,-14.561400,0.009532,100,100,46127
68,294.00,295.98,1.636948,14.5914,14.5730,294.000000,295.980000,1.636948,-14.591429,-14.573000,0.006897,100,100,46870
69,294.00,296.40,2.088061,14.6057,14.5851,294.000000,296.400000,2.088061,-14.605714,-14.585114,0.011594,100,100,47614
70,294.00,295.84,1.573023,14.6086,14.5896,294.000000,295.840000,1.573023,-14.608571,-14.589600,0.009992,100,100,48360
71,294.00,295.78,1.446236,14.6229,14.5956,294.000000,295.780000,1.446236,-14.622857,-14.595600,0.007400,100,100,49118
72,294.00,295.53,1.676037,14.6343,14.6019,294.000000,295.530000,1.676037,-14.634286,-14.601943,0.011080,100,100,49873
73,294.00,297.13,2.583234,14.6429,14.6168,294.000000,297.130000,2.583234,-14.642857,-14.616829,0.013210,100,100,50634
74,294.00,295.70,1.486607,14.6514,14.6335,294.000000,295.700000,1.486607,-14.651429,-14.633457,0.010492,100,100,51418
75,294.00,294.93,0.886059,14.7000,14.6481,294.000000,294.930000,0.886059,-14.700000,-14.648057,0.012716,100,100,52221
