generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.22,11.115208,9.1086,8.5469,294.000000,302.216216,11.115208,-9.108571,-8.546950,0.137627,74,100,288
2,294.00,304.00,12.372163,8.9229,8.4670,294.000000,304.000000,12.372163,-8.922857,-8.467002,0.211503,71,100,531
3,294.00,302.20,8.218417,9.7457,9.4954,294.000000,302.202381,8.218417,-9.745714,-9.495408,0.147119,84,100,1572
4,294.00,301.53,5.893876,10.4800,10.0704,294.000000,301.533333,5.893876,-10.480000,-10.070444,0.196926,90,100,2635
5,294.00,303.30,6.199948,10.9971,10.5266,294.000000,303.303797,6.199948,-10.997143,-10.526582,0.217049,79,100,3689
6,294.00,305.84,7.291488,11.1657,10.8691,294.000000,305.838384,7.291488,-11.165714,-10.869149,0.183764,99,100,4643
7,294.00,302.15,6.124337,11.4143,11.0110,294.000000,302.150000,6.124337,-11.414286,-11.011029,0.175640,100,100,5568
8,294.00,301.12,6.256644,11.6857,11.2989,294.000000,301.120000,6.256644,-11.685714,-11.298914,0.235131,100,100,6492
9,294.00,304.58,6.446984,12.0086,11.7115,294.000000,304.580000,6.446984,-12.008571,-11.711543,0.262715,100,100,7358
10,294.00,303.90,6.475338,12.1343,11.8265,294.000000,303.900000,6.475338,-12.134286,-11.826457,0.182839,100,100,8208
11,294.00,303.86,5.558813,12.2743,12.0329,294.000000,303.860000,5.558813,-12.274286,-12.032914,0.126863,100,100,9101
12,294.00,304.09,6.378236,12.3229,12.1391,294.000000,304.090000,6.378236,-12.322857,-12.139057,0.136262,100,100,10019
13,294.00,303.08,6.712198,12.4486,12.1752,294.000000,303.080000,6.712198,-12.448571,-12.175200,0.156584,100,100,10981
14,294.00,302.33,6.428149,12.5029,12.2460,294.000000,302.330000,6.428149,-12.502857,-12.246000,0.153657,100,100,11938
15,294.00,304.05,6.605112,12.5857,12.3279,294.000000,304.050000,6.605112,-12.585714,-12.327943,0.156023,100,100,12898
16,294.00,305.20,7.079548,12.5971,12.3871,294.000000,305.200000,7.079548,-12.597143,-12.387057,0.154897,100,100,13862
17,294.00,306.23,7.982299,12.6686,12.4086,294.000000,306.230000,7.982299,-12.668571,-12.408571,0.165959,100,100,14843
18,294.00,303.95,7.174085,12.7029,12.4136,294.000000,303.950000,7.174085,-12.702857,-12.413629,0.144958,100,100,15836
19,294.00,305.07,8.680156,12.7400,12.4945,294.000000,305.070000,8.680156,-12.740000,-12.494486,0.173101,100,100,16864
20,294.00,304.56,9.203608,12.7971,12.5309,294.000000,304.560000,9.203608,-12.797143,-12.530943,0.168470,100,100,17907
21,294.00,301.07,5.838245,12.9086,12.5363,294.000000,301.070000,5.838245,-12.908571,-12.536257,0.205530,100,100,18948
22,294.00,302.33,5.727224,12.9314,12.6230,294.000000,302.330000,5.727224,-12.931429,-12.623000,0.252041,100,100,19991
23,294.00,302.59,5.948269,13.0343,12.6731,294.000000,302.590000,5.948269,-13.034286,-12.673086,0.220665,100,100,21023
24,294.00,302.09,5.889134,13.0114,12.7561,294.000000,302.090000,5.889134,-13.011429,-12.756143,0.197875,100,100,22041
25,294.00,300.94,4.770367,13.0943,12.7989,294.000000,300.940000,4.770367,-13.094286,-12.798943,0.203885,100,100,23063
26,294.00,301.36,5.001040,13.0886,12.8848,294.000000,301.360000,5.001040,-13.088571,-12.884829,0.172085,100,100,24106
27,294.00,301.32,5.464211,13.1657,12.9387,294.000000,301.320000,5.464211,-13.165714,-12.938657,0.155599,100,100,25159
28,294.00,301.22,4.167925,13.1600,13.0002,294.000000,301.220000,4.167925,-13.160000,-13.000171,0.132013,100,100,26215
29,294.00,300.05,4.138538,13.1829,13.0059,294.000000,300.050000,4.138538,-13.182857,-13.005857,0.143379,100,100,27269
30,294.00,299.67,3.865372,13.1914,13.0146,294.000000,299.670000,3.865372,-13.191429,-13.014600,0.169504,100,100,28319
31,294.00,299.05,3.814119,13.2171,13.0573,294.000000,299.050000,3.814119,-13.217143,-13.057286,0.147048,100,100,29374
32,294.00,299.89,4.683791,13.3029,13.0898,294.000000,299.890000,4.683791,-13.302857,-13.089829,0.168924,100,100,30448
33,294.00,299.05,4.725198,13.3343,13.1100,294.000000,299.050000,4.725198,-13.334286,-13.110000,0.180158,100,100,31508
