generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.16,11.134948,9.0686,8.5352,294.000000,302.158537,11.134948,-9.068571,-8.535226,0.166750,82,100,308
2,294.00,302.44,10.700575,9.0686,8.4293,294.000000,302.435897,10.700575,-9.068571,-8.429267,0.230910,78,100,579
3,294.00,296.31,1.964374,9.4629,9.2165,294.000000,296.311111,1.964374,-9.462857,-9.216508,0.122843,45,100,1721
4,294.00,300.79,7.630710,9.9629,9.5741,294.000000,300.787879,7.630710,-9.962857,-9.574113,0.157474,33,100,3262
5,294.00,305.87,8.954893,10.4286,10.1118,294.000000,305.867925,8.954893,-10.428571,-10.111752,0.158186,53,100,4797
6,294.00,297.54,6.362133,10.7343,10.2736,294.000000,297.542857,6.362133,-10.734286,-10.273633,0.184628,35,100,6396
7,294.00,295.30,1.131677,10.6771,10.3902,294.000000,295.302326,1.131677,-10.677143,-10.390166,0.165974,43,100,8016
8,294.00,294.55,0.497494,10.6143,10.5004,294.000000,294.550000,0.497494,-10.614286,-10.500429,0.091054,20,100,9609
9,294.00,295.10,1.894730,11.2857,10.6661,294.000000,295.100000,1.894730,-11.285714,-10.666143,0.191115,20,100,11173
10,294.00,294.82,2.587318,11.3371,10.8434,294.000000,294.818182,2.587318,-11.337143,-10.843377,0.158574,11,100,12730
11,294.00,294.29,0.455645,10.8943,10.8587,294.000000,294.294118,0.455645,-10.894286,-10.858655,0.027979,17,100,14299
12,294.00,294.00,0.000000,11.1771,11.0758,294.000000,294.000000,0.000000,-11.177143,-11.075824,0.043484,13,100,15851
13,294.00,295.04,1.112834,11.6029,11.3997,294.000000,295.040000,1.112834,-11.602857,-11.399657,0.120909,25,100,17398
14,294.00,294.82,0.886072,11.8257,11.5442,294.000000,294.818182,0.886072,-11.825714,-11.544156,0.176009,44,100,18960
15,294.00,295.73,1.351877,12.0000,11.7125,294.000000,295.734694,1.351877,-12.000000,-11.712536,0.110709,49,100,20541
16,294.00,295.86,1.370238,12.0571,11.8647,294.000000,295.857143,1.370238,-12.057143,-11.864723,0.143272,49,100,22107
17,294.00,296.06,1.605117,12.0286,11.9244,294.000000,296.060000,1.605117,-12.028571,-11.924400,0.093810,50,100,23663
18,294.00,294.50,0.981981,12.1629,11.9035,294.000000,294.500000,0.981981,-12.162857,-11.903469,0.120202,28,100,25188
19,294.00,295.14,1.337578,12.2314,11.9773,294.000000,295.142857,1.337578,-12.231429,-11.977347,0.158370,42,100,26741
20,294.00,296.08,1.567042,12.2543,12.0739,294.000000,296.076923,1.567042,-12.254286,-12.073901,0.102386,52,100,28288
21,294.00,296.21,1.560776,12.2457,12.1127,294.000000,296.211538,1.560776,-12.245714,-12.112747,0.086361,52,100,29841
22,294.00,296.56,2.078699,12.3657,12.1277,294.000000,296.555556,2.078699,-12.365714,-12.127725,0.123541,54,100,31391
23,294.00,295.43,1.250441,12.2000,12.1384,294.000000,295.425532,1.250441,-12.200000,-12.138359,0.062499,47,100,32947
24,294.00,295.28,1.178834,12.1971,12.1015,294.000000,295.281250,1.178834,-12.197143,-12.101518,0.090045,32,100,34472
25,294.00,296.05,2.355313,12.3200,12.1387,294.000000,296.050000,2.355313,-12.320000,-12.138714,0.055930,40,100,36009
26,294.00,296.77,2.938682,12.4943,12.1922,294.000000,296.770492,2.938682,-12.494286,-12.192178,0.112520,61,100,37567
27,294.00,297.25,3.594556,12.4429,12.1824,294.000000,297.250000,3.594556,-12.442857,-12.182429,0.124285,60,100,39135
28,294.00,299.17,4.327689,12.5714,12.2911,294.000000,299.172414,4.327689,-12.571429,-12.291084,0.198549,58,100,40682
29,294.00,299.24,4.018177,12.6029,12.3469,294.000000,299.240741,4.018177,-12.602857,-12.346878,0.151218,54,100,42216
30,294.00,297.78,3.621606,12.5543,12.2970,294.000000,297.781818,3.621606,-12.554286,-12.297039,0.146661,55,100,43750
31,294.00,298.50,3.169365,12.5171,12.2690,294.000000,298.500000,3.169365,-12.517143,-12.269048,0.173045,78,100,45318
32,294.00,298.19,3.178220,12.6143,12.2848,294.000000,298.194444,3.178220,-12.614286,-12.284762,0.149794,72,100,46871
33,294.00,298.08,3.081132,12.6143,12.2892,294.000000,298.081395,3.081132,-12.614286,-12.289236,0.151315,86,100,48452
34,294.00,297.68,2.613907,12.6143,12.3003,294.000000,297.681319,2.613907,-12.614286,-12.300251,0.140866,91,100,50046
35,294.00,297.89,2.836831,12.6086,12.3602,294.000000,297.894118,2.836831,-12.608571,-12.360202,0.157400,85,100,51652
36,294.00,297.63,3.054525,12.5600,12.3870,294.000000,297.629032,3.054525,-12.560000,-12.386959,0.156666,62,100,53210
37,294.00,297.91,3.130005,12.6314,12.4085,294.000000,297.909091,3.130005,-12.631429,-12.408460,0.172506,77,100,54784
38,294.00,298.32,3.591484,12.6314,12.4580,294.000000,298.318182,3.591484,-12.631429,-12.457987,0.155944,44,100,56314
39,294.00,296.63,3.198750,12.5600,12.3829,294.000000,296.634146,3.198750,-12.560000,-12.382927,0.152354,41,100,57851
40,294.00,297.60,2.722446,12.6343,12.3939,294.000000,297.603448,2.722446,-12.634286,-12.393892,0.163681,58,100,59398
41,294.00,296.41,1.757489,12.5771,12.3864,294.000000,296.406780,1.757489,-12.577143,-12.386441,0.128147,59,100,60942
42,294.00,297.37,3.109456,12.6371,12.3711,294.000000,297.366197,3.109456,-12.637143,-12.371107,0.170176,71,100,62500
43,294.00,297.70,3.487916,12.7486,12.4430,294.000000,297.700000,3.487916,-12.748571,-12.442984,0.162113,90,100,64101
44,294.00,296.75,2.532291,12.7314,12.4281,294.000000,296.750000,2.532291,-12.731429,-12.428071,0.123492,80,100,65662
45,294.00,297.75,3.203324,12.7314,12.4992,294.000000,297.746988,3.203324,-12.731429,-12.499174,0.132478,83,100,67233
46,294.00,299.25,3.857198,12.7686,12.6027,294.000000,299.250000,3.857198,-12.768571,-12.602687,0.131956,84,100,68808
47,294.00,299.13,3.700434,12.7914,12.5930,294.000000,299.131579,3.700434,-12.791429,-12.593045,0.134065,76,100,70406
48,294.00,300.08,3.888533,12.8657,12.6439,294.000000,300.079365,3.888533,-12.865714,-12.643855,0.132558,63,100,71956
49,294.00,300.27,4.302846,12.8657,12.6466,294.000000,300.269841,4.302846,-12.865714,-12.646621,0.170093,63,100,73506
50,294.00,299.48,3.668724,12.8714,12.6387,294.000000,299.481481,3.668724,-12.871429,-12.638730,0.146044,81,100,75073
51,294.00,298.08,3.848327,12.9400,12.5859,294.000000,298.080460,3.848327,-12.940000,-12.585878,0.170543,87,100,76660
52,294.00,298.91,3.808798,12.9171,12.6418,294.000000,298.914286,3.808798,-12.917143,-12.641837,0.179746,70,100,78208
53,294.00,298.77,3.963784,12.9286,12.6225,294.000000,298.766234,3.963784,-12.928571,-12.622523,0.172208,77,100,79763
54,294.00,300.09,4.259023,12.9229,12.6682,294.000000,300.088235,4.259023,-12.922857,-12.668235,0.146919,68,100,81305
55,294.00,299.77,4.134268,12.9400,12.6561,294.000000,299.771084,4.134268,-12.940000,-12.656145,0.143753,83,100,82879
56,294.00,299.76,4.605697,13.0029,12.7261,294.000000,299.757143,4.605697,-13.002857,-12.726082,0.192233,70,100,84420
57,294.00,300.05,4.441111,13.0171,12.7812,294.000000,300.048387,4.441111,-13.017143,-12.781244,0.208897,62,100,85961
58,294.00,301.25,4.333108,13.0200,12.8415,294.000000,301.253333,4.333108,-13.020000,-12.841524,0.194220,75,100,87514
59,294.00,300.39,4.023166,13.0257,12.7464,294.000000,300.389610,4.023166,-13.025714,-12.746419,0.224241,77,100,89092
60,294.00,298.92,4.064264,13.0486,12.7079,294.000000,298.915254,4.064264,-13.048571,-12.707893,0.204923,59,100,90635
61,294.00,299.72,3.633365,13.0857,12.7986,294.000000,299.720588,3.633365,-13.085714,-12.798613,0.241352,68,100,92174
62,294.00,299.37,3.828137,13.0857,12.7998,294.000000,299.366197,3.828137,-13.085714,-12.799839,0.198111,71,100,93704
