generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,305.03,12.130070,8.9600,8.5069,294.000000,305.025316,12.130070,-8.960000,-8.506872,0.183853,79,100,277
2,294.00,308.54,11.459052,9.0343,8.4709,294.000000,308.543210,11.459052,-9.034286,-8.470935,0.281092,81,100,518
3,294.00,301.83,9.596499,10.0829,9.6729,294.000000,301.829268,9.596499,-10.082857,-9.672857,0.190520,82,100,1135
4,294.00,305.27,9.606097,10.5571,10.3076,294.000000,305.270000,9.606097,-10.557143,-10.307600,0.158938,100,100,1658
5,294.00,298.27,3.055667,11.1914,10.7684,294.000000,298.270000,3.055667,-11.191429,-10.768400,0.200060,100,100,1909
6,294.00,299.67,4.322164,11.5686,11.2895,294.000000,299.670000,4.322164,-11.568571,-11.289514,0.200532,100,100,2084
7,294.00,300.45,4.922144,11.7771,11.5789,294.000000,300.450000,4.922144,-11.777143,-11.578886,0.159789,100,100,2268
8,294.00,301.16,5.493123,12.0114,11.7546,294.000000,301.160000,5.493123,-12.011429,-11.754600,0.170676,100,100,2474
9,294.00,301.25,5.258089,12.2229,11.9540,294.000000,301.250000,5.258089,-12.222857,-11.954000,0.198185,100,100,2675
10,294.00,299.98,4.694635,12.3829,12.2085,294.000000,299.980000,4.694635,-12.382857,-12.208514,0.117405,100,100,2861
11,294.00,300.19,4.428758,12.5857,12.3799,294.000000,300.190000,4.428758,-12.585714,-12.379943,0.128932,100,100,3081
12,294.00,301.17,5.405654,12.6857,12.4792,294.000000,301.170000,5.405654,-12.685714,-12.479229,0.138510,100,100,3401
13,294.00,302.31,6.466367,12.8514,12.6035,294.000000,302.310000,6.466367,-12.851429,-12.603543,0.108585,100,100,3787
14,294.00,306.12,8.020324,12.9029,12.7583,294.000000,306.120000,8.020324,-12.902857,-12.758343,0.084217,100,100,4165
15,294.00,306.17,8.151141,12.9543,12.8585,294.000000,306.170000,8.151141,-12.954286,-12.858514,0.073723,100,100,4520
16,294.00,308.80,9.618732,13.0400,12.9254,294.000000,308.800000,9.618732,-13.040000,-12.925400,0.078471,100,100,4901
17,294.00,303.80,8.811356,13.1086,12.9776,294.000000,303.800000,8.811356,-13.108571,-12.977629,0.077819,100,100,5306
18,294.00,305.58,8.491384,13.2229,13.0670,294.000000,305.580000,8.491384,-13.222857,-13.067000,0.071176,100,100,5700
19,294.00,304.39,7.651006,13.2886,13.1625,294.000000,304.390000,7.651006,-13.288571,-13.162514,0.084964,100,100,6099
20,294.00,303.63,7.256246,13.3486,13.2089,294.000000,303.630000,7.256246,-13.348571,-13.208886,0.081140,100,100,6492
21,294.00,305.42,7.508901,13.3943,13.2661,294.000000,305.420000,7.508901,-13.394286,-13.266086,0.099051,100,100,6889
22,294.00,304.40,6.824954,13.5400,13.2958,294.000000,304.400000,6.824954,-13.540000,-13.295800,0.121243,100,100,7291
23,294.00,305.07,6.950187,13.5571,13.3804,294.000000,305.070000,6.950187,-13.557143,-13.380400,0.124081,100,100,7707
24,294.00,304.05,5.847008,13.5543,13.4009,294.000000,304.050000,5.847008,-13.554286,-13.400943,0.095676,100,100,8133
25,294.00,302.99,5.994155,13.5543,13.4011,294.000000,302.990000,5.994155,-13.554286,-13.401057,0.098729,100,100,8578
26,294.00,305.81,7.510919,13.5914,13.4332,294.000000,305.810000,7.510919,-13.591429,-13.433229,0.121416,100,100,9029
27,294.00,305.82,9.314913,13.6400,13.4821,294.000000,305.820000,9.314913,-13.640000,-13.482143,0.117764,100,100,9477
28,294.00,306.62,9.927517,13.6686,13.5279,294.000000,306.620000,9.927517,-13.668571,-13.527886,0.122976,100,100,9921
29,294.00,304.44,9.801347,13.7143,13.5355,294.000000,304.440000,9.801347,-13.714286,-13.535543,0.130249,100,100,10358
30,294.00,302.06,8.656581,13.7543,13.5564,294.000000,302.060000,8.656581,-13.754286,-13.556371,0.130021,100,100,10792
31,294.00,305.99,11.712809,13.7629,13.6083,294.000000,305.990000,11.712809,-13.762857,-13.608314,0.125809,100,100,11225
32,294.00,303.50,9.316115,13.8029,13.6077,294.000000,303.500000,9.316115,-13.802857,-13.607686,0.119687,100,100,11663
33,294.00,304.65,10.834551,13.8171,13.6404,294.000000,304.650000,10.834551,-13.817143,-13.640429,0.129265,100,100,12110
