generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.28,12.313585,9.0743,8.5181,294.000000,302.275000,12.313585,-9.074286,-8.518143,0.135115,80,100,276
2,294.00,303.99,12.777578,9.0771,8.4162,294.000000,303.986667,12.777578,-9.077143,-8.416229,0.270973,75,100,550
3,294.00,314.34,21.441294,10.0571,9.6012,294.000000,314.337079,21.441294,-10.057143,-9.601156,0.214581,89,100,1299
4,294.00,307.14,11.239235,10.7286,10.2370,294.000000,307.140000,11.239235,-10.728571,-10.236971,0.197280,100,100,1597
5,294.00,311.72,12.936058,11.1857,10.8371,294.000000,311.720000,12.936058,-11.185714,-10.837057,0.180402,100,100,1858
6,294.00,312.72,13.327475,11.4343,11.2045,294.000000,312.720000,13.327475,-11.434286,-11.204543,0.138948,100,100,2113
7,294.00,303.47,8.477565,11.6029,11.3194,294.000000,303.470000,8.477565,-11.602857,-11.319429,0.145552,100,100,2424
8,294.00,302.25,8.020443,11.7857,11.5170,294.000000,302.250000,8.020443,-11.785714,-11.516971,0.140928,100,100,2726
9,294.00,304.24,8.431651,12.1629,11.8169,294.000000,304.242424,8.431651,-12.162857,-11.816941,0.184751,99,100,3055
10,294.00,301.86,7.234082,12.3429,12.0718,294.000000,301.861702,7.234082,-12.342857,-12.071824,0.165093,94,100,3425
11,294.00,302.45,6.713882,12.6086,12.2485,294.000000,302.454545,6.713882,-12.608571,-12.248543,0.199005,99,100,3835
12,294.00,302.25,6.142272,12.6829,12.3762,294.000000,302.250000,6.142272,-12.682857,-12.376171,0.231066,100,100,4281
13,294.00,297.06,2.230785,12.8543,12.3840,294.000000,297.060000,2.230785,-12.854286,-12.384000,0.222132,100,100,4755
14,294.00,298.97,2.930717,12.8857,12.7378,294.000000,298.970000,2.930717,-12.885714,-12.737771,0.141128,100,100,5276
15,294.00,297.20,2.720294,13.0000,12.7551,294.000000,297.200000,2.720294,-13.000000,-12.755114,0.133198,100,100,5732
16,294.00,298.13,2.893631,13.0714,12.8971,294.000000,298.130000,2.893631,-13.071429,-12.897143,0.138655,100,100,6163
17,294.00,298.96,3.608102,13.1771,13.0003,294.000000,298.960000,3.608102,-13.177143,-13.000314,0.132742,100,100,6649
18,294.00,297.66,2.604688,13.2571,13.0315,294.000000,297.660000,2.604688,-13.257143,-13.031514,0.143160,100,100,7132
19,294.00,298.74,2.802213,13.3943,13.1371,294.000000,298.740000,2.802213,-13.394286,-13.137086,0.138300,100,100,7674
20,294.00,298.96,3.094899,13.4657,13.2270,294.000000,298.960000,3.094899,-13.465714,-13.227029,0.140891,100,100,8225
21,294.00,299.04,3.016355,13.5543,13.3286,294.000000,299.040000,3.016355,-13.554286,-13.328600,0.152357,100,100,8764
22,294.00,299.22,3.239074,13.6371,13.4348,294.000000,299.220000,3.239074,-13.637143,-13.434771,0.147558,100,100,9327
23,294.00,300.66,4.622164,13.6514,13.4986,294.000000,300.660000,4.622164,-13.651429,-13.498600,0.121157,100,100,9925
24,294.00,299.39,4.134961,13.7086,13.5650,294.000000,299.390000,4.134961,-13.708571,-13.565029,0.111676,100,100,10523
25,294.00,298.68,3.165059,13.7829,13.6464,294.000000,298.680000,3.165059,-13.782857,-13.646429,0.106822,100,100,11096
26,294.00,300.19,3.767479,13.8971,13.7455,294.000000,300.190000,3.767479,-13.897143,-13.745514,0.127288,100,100,11678
27,294.00,298.26,3.142038,13.9286,13.7682,294.000000,298.260000,3.142038,-13.928571,-13.768200,0.109258,100,100,12264
28,294.00,298.69,3.139092,14.0143,13.8661,294.000000,298.690000,3.139092,-14.014286,-13.866086,0.106910,100,100,12877
29,294.00,298.87,3.129393,14.0343,13.8958,294.000000,298.870000,3.129393,-14.034286,-13.895771,0.101024,100,100,13518
30,294.00,299.47,4.288251,14.0514,13.9622,294.000000,299.470000,4.288251,-14.051429,-13.962200,0.094465,100,100,14161
31,294.00,297.61,2.745524,14.1086,14.0140,294.000000,297.610000,2.745524,-14.108571,-14.013971,0.051683,100,100,14815
32,294.00,299.27,3.515267,14.1429,14.0649,294.000000,299.270000,3.515267,-14.142857,-14.064914,0.061419,100,100,15492
33,294.00,297.81,3.483375,14.1771,14.0835,294.000000,297.810000,3.483375,-14.177143,-14.083514,0.086539,100,100,16168
34,294.00,298.60,3.146427,14.1914,14.1476,294.000000,298.600000,3.146427,-14.191429,-14.147629,0.053258,100,100,16849
35,294.00,297.02,2.939320,14.2314,14.1299,294.000000,297.020000,2.939320,-14.231429,-14.129914,0.081880,100,100,17521
