generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.87,10.872760,8.7800,8.5281,294.000000,300.870130,10.872760,-8.780000,-8.528089,0.115262,77,100,292
2,294.00,304.54,12.295788,8.8943,8.4816,294.000000,304.543210,12.295788,-8.894286,-8.481587,0.239712,81,100,554
3,294.00,300.33,6.836746,9.7886,9.4287,294.000000,300.330000,6.836746,-9.788571,-9.428686,0.143219,100,100,1618
4,294.00,299.55,4.669850,10.4057,10.0244,294.000000,299.550000,4.669850,-10.405714,-10.024400,0.156602,100,100,2867
5,294.00,298.32,3.481034,10.6200,10.3572,294.000000,298.320000,3.481034,-10.620000,-10.357229,0.112034,100,100,4084
6,294.00,298.52,3.612423,10.9514,10.6558,294.000000,298.520000,3.612423,-10.951429,-10.655829,0.141619,100,100,5359
7,294.00,297.50,2.193171,11.1229,10.9086,294.000000,297.500000,2.193171,-11.122857,-10.908571,0.165323,100,100,6640
8,294.00,296.89,2.101880,11.3943,11.0439,294.000000,296.890000,2.101880,-11.394286,-11.043857,0.132315,100,100,7922
9,294.00,298.63,3.351582,11.4314,11.2792,294.000000,298.630000,3.351582,-11.431429,-11.279229,0.105961,100,100,9168
10,294.00,297.42,2.836124,11.5114,11.3201,294.000000,297.420000,2.836124,-11.511429,-11.320114,0.131026,100,100,10395
11,294.00,299.12,3.335506,11.7571,11.4876,294.000000,299.120000,3.335506,-11.757143,-11.487629,0.132053,100,100,11618
12,294.00,299.18,3.771949,11.8686,11.5881,294.000000,299.180000,3.771949,-11.868571,-11.588086,0.161496,100,100,12847
13,294.00,299.54,3.326920,11.9314,11.7688,294.000000,299.540000,3.326920,-11.931429,-11.768800,0.107512,100,100,14065
14,294.00,298.23,3.673840,12.2171,11.9127,294.000000,298.230000,3.673840,-12.217143,-11.912686,0.123166,100,100,15265
15,294.00,298.84,3.110370,12.4114,12.0949,294.000000,298.840000,3.110370,-12.411429,-12.094914,0.174030,100,100,16466
16,294.00,298.84,3.363688,12.6257,12.2712,294.000000,298.840000,3.363688,-12.625714,-12.271171,0.226626,100,100,17666
17,294.00,299.22,3.278963,12.8086,12.4561,294.000000,299.220000,3.278963,-12.808571,-12.456143,0.244936,100,100,18871
18,294.00,299.30,3.220248,12.9200,12.5881,294.000000,299.300000,3.220248,-12.920000,-12.588114,0.232474,100,100,20078
19,294.00,299.51,3.327146,12.9771,12.6755,294.000000,299.510000,3.327146,-12.977143,-12.675457,0.201531,100,100,21262
20,294.00,299.14,3.510043,13.0257,12.7047,294.000000,299.140000,3.510043,-13.025714,-12.704714,0.198800,100,100,22446
21,294.00,301.43,5.288204,13.1371,12.8023,294.000000,301.430000,5.288204,-13.137143,-12.802314,0.228498,100,100,23643
22,294.00,301.22,5.550820,13.1486,12.8373,294.000000,301.220000,5.550820,-13.148571,-12.837286,0.247222,100,100,24844
23,294.00,299.65,4.299709,13.1343,12.8497,294.000000,299.650000,4.299709,-13.134286,-12.849714,0.224383,100,100,26056
24,294.00,300.56,5.276969,13.1657,12.8735,294.000000,300.560000,5.276969,-13.165714,-12.873486,0.244854,100,100,27250
25,294.00,300.06,4.732483,13.1286,12.8929,294.000000,300.060000,4.732483,-13.128571,-12.892914,0.218044,100,100,28452
26,294.00,300.59,4.361410,13.2886,12.9781,294.000000,300.590000,4.361410,-13.288571,-12.978057,0.208957,100,100,29645
27,294.00,301.69,5.015366,13.2429,13.0344,294.000000,301.690000,5.015366,-13.242857,-13.034371,0.160781,100,100,30833
28,294.00,300.71,5.066152,13.3743,13.0736,294.000000,300.710000,5.066152,-13.374286,-13.073571,0.176114,100,100,32047
29,294.00,301.35,5.847008,13.3714,13.1053,294.000000,301.350000,5.847008,-13.371429,-13.105257,0.197542,100,100,33242
30,294.00,303.00,6.133514,13.3914,13.1789,294.000000,303.000000,6.133514,-13.391429,-13.178943,0.173484,100,100,34428
31,294.00,302.66,6.778230,13.4600,13.2168,294.000000,302.660000,6.778230,-13.460000,-13.216800,0.191416,100,100,35607
32,294.00,301.32,5.628286,13.5286,13.2808,294.000000,301.320000,5.628286,-13.528571,-13.280800,0.147267,100,100,36784
33,294.00,300.43,5.122997,13.5257,13.3109,294.000000,300.430000,5.122997,-13.525714,-13.310886,0.114073,100,100,37964
34,294.00,303.37,6.691270,13.5314,13.3873,294.000000,303.370000,6.691270,-13.531429,-13.387257,0.141411,100,100,39157
35,294.00,300.75,5.772997,13.5457,13.3431,294.000000,300.750000,5.772997,-13.545714,-13.343143,0.153766,100,100,40329
36,294.00,300.73,6.159310,13.5914,13.3807,294.000000,300.730000,6.159310,-13.591429,-13.380657,0.132014,100,100,41501
37,294.00,304.07,6.902543,13.6314,13.4586,294.000000,304.070000,6.902543,-13.631429,-13.458600,0.133941,100,100,42665
