generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.06,10.664904,8.8257,8.5261,294.000000,302.060976,10.664904,-8.825714,-8.526063,0.114966,82,100,296
2,294.00,302.04,10.134731,8.9600,8.4699,294.000000,302.038961,10.134731,-8.960000,-8.469944,0.210679,77,100,612
3,294.00,304.45,10.570015,10.2771,9.7245,294.000000,304.454545,10.570015,-10.277143,-9.724545,0.217263,88,100,1450
4,294.00,296.58,1.919271,11.0600,10.6940,294.000000,296.580000,1.919271,-11.060000,-10.694029,0.198355,100,100,1969
5,294.00,297.13,2.492609,11.4029,11.2402,294.000000,297.130000,2.492609,-11.402857,-11.240229,0.080747,100,100,2399
6,294.00,297.05,2.854383,11.6657,11.5368,294.000000,297.050000,2.854383,-11.665714,-11.536829,0.080198,100,100,2887
7,294.00,297.75,2.819131,12.0857,11.7695,294.000000,297.750000,2.819131,-12.085714,-11.769543,0.167787,100,100,3435
8,294.00,297.95,2.639602,12.3429,11.9663,294.000000,297.950000,2.639602,-12.342857,-11.966343,0.188504,100,100,4023
9,294.00,297.76,2.661278,12.5971,12.1482,294.000000,297.760000,2.661278,-12.597143,-12.148200,0.223415,100,100,4627
10,294.00,298.49,3.244981,12.7000,12.3771,294.000000,298.490000,3.244981,-12.700000,-12.377143,0.200670,100,100,5256
11,294.00,297.62,2.855801,12.8029,12.4719,294.000000,297.620000,2.855801,-12.802857,-12.471943,0.216870,100,100,5912
12,294.00,299.09,3.256056,12.8571,12.6421,294.000000,299.090000,3.256056,-12.857143,-12.642057,0.173514,100,100,6599
13,294.00,300.04,4.356421,12.9257,12.7672,294.000000,300.040000,4.356421,-12.925714,-12.767171,0.125092,100,100,7334
14,294.00,300.22,4.090428,12.9686,12.7988,294.000000,300.220000,4.090428,-12.968571,-12.798829,0.092507,100,100,8087
15,294.00,300.59,5.040030,12.9629,12.8196,294.000000,300.590000,5.040030,-12.962857,-12.819571,0.098960,100,100,8858
16,294.00,298.96,4.195045,13.0171,12.8596,294.000000,298.960000,4.195045,-13.017143,-12.859600,0.104833,100,100,9638
17,294.00,297.05,2.118372,13.1286,12.9280,294.000000,297.050000,2.118372,-13.128571,-12.927971,0.094813,100,100,10419
18,294.00,298.20,3.029851,13.2029,13.0748,294.000000,298.200000,3.029851,-13.202857,-13.074771,0.089689,100,100,11189
19,294.00,296.12,1.924994,13.2657,13.1629,294.000000,296.120000,1.924994,-13.265714,-13.162943,0.043333,100,100,11950
20,294.00,297.33,2.416837,13.3143,13.2373,294.000000,297.330000,2.416837,-13.314286,-13.237343,0.038173,100,100,12713
21,294.00,299.13,3.132587,13.3657,13.2981,294.000000,299.130000,3.132587,-13.365714,-13.298086,0.043093,100,100,13481
22,294.00,298.88,4.492839,13.5629,13.3748,294.000000,298.880000,4.492839,-13.562857,-13.374771,0.102415,100,100,14255
23,294.00,297.69,2.667190,13.6543,13.4957,294.000000,297.690000,2.667190,-13.654286,-13.495686,0.124773,100,100,15048
24,294.00,297.60,2.315167,13.8314,13.5897,294.000000,297.600000,2.315167,-13.831429,-13.589743,0.112817,100,100,15830
25,294.00,298.46,2.826376,13.8629,13.7099,294.000000,298.460000,2.826376,-13.862857,-13.709914,0.149467,100,100,16618
26,294.00,297.55,2.609119,13.9171,13.7422,294.000000,297.550000,2.609119,-13.917143,-13.742171,0.153360,100,100,17399
27,294.00,296.69,2.606511,13.9371,13.7616,294.000000,296.690000,2.606511,-13.937143,-13.761571,0.154444,100,100,18166
28,294.00,298.50,2.851315,14.0200,13.8893,294.000000,298.500000,2.851315,-14.020000,-13.889257,0.102701,100,100,18925
29,294.00,299.71,4.092175,14.0371,13.9204,294.000000,299.710000,4.092175,-14.037143,-13.920400,0.120525,100,100,19711
30,294.00,299.69,5.049148,14.1286,13.9769,294.000000,299.690000,5.049148,-14.128571,-13.976943,0.125895,100,100,20512
31,294.00,301.45,5.200721,14.1314,14.0139,294.000000,301.450000,5.200721,-14.131429,-14.013914,0.126881,100,100,21330
32,294.00,301.77,5.232313,14.1286,14.0381,294.000000,301.770000,5.232313,-14.128571,-14.038086,0.090331,100,100,22137
33,294.00,300.86,4.777070,14.1543,14.0273,294.000000,300.860000,4.777070,-14.154286,-14.027257,0.112525,100,100,22937
34,294.00,301.10,5.068530,14.1457,14.0523,294.000000,301.100000,5.068530,-14.145714,-14.052286,0.088151,100,100,23734
35,294.00,300.75,4.978705,14.1571,14.0615,294.000000,300.750000,4.978705,-14.157143,-14.061543,0.085189,100,100,24532
36,294.00,301.08,4.772169,14.1714,14.0634,294.000000,301.080000,4.772169,-14.171429,-14.063429,0.093623,100,100,25337
37,294.00,299.12,4.445852,14.1886,14.0456,294.000000,299.120000,4.445852,-14.188571,-14.045571,0.099946,100,100,26148
38,294.00,299.40,3.931921,14.1829,14.0564,294.000000,299.400000,3.931921,-14.182857,-14.056400,0.081673,100,100,26970
39,294.00,299.58,4.181339,14.1714,14.0705,294.000000,299.580000,4.181339,-14.171429,-14.070486,0.090725,100,100,27797
40,294.00,301.88,5.683802,14.1943,14.1098,294.000000,301.880000,5.683802,-14.194286,-14.109800,0.077066,100,100,28615
41,294.00,300.48,6.020764,14.1914,14.1293,294.000000,300.480000,6.020764,-14.191429,-14.129286,0.068614,100,100,29435
42,294.00,300.22,5.472805,14.2114,14.1350,294.000000,300.220000,5.472805,-14.211429,-14.134971,0.091211,100,100,30247
43,294.00,296.54,2.210973,14.2286,14.1264,294.000000,296.540000,2.210973,-14.228571,-14.126400,0.107895,100,100,31057
44,294.00,298.90,3.534119,14.2543,14.1968,294.000000,298.900000,3.534119,-14.254286,-14.196771,0.072625,100,100,31873
45,294.00,299.32,3.770623,14.2914,14.2217,294.000000,299.320000,3.770623,-14.291429,-14.221657,0.070720,100,100,32704
46,294.00,297.33,2.408547,14.3229,14.2468,294.000000,297.330000,2.408547,-14.322857,-14.246771,0.075837,100,100,33548
47,294.00,297.06,2.266363,14.3286,14.2608,294.000000,297.060000,2.266363,-14.328571,-14.260771,0.084375,100,100,34401
48,294.00,296.76,2.241071,14.3800,14.2965,294.000000,296.760000,2.241071,-14.380000,-14.296457,0.082045,100,100,35244
